"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2008,3,"Dare","county",33812,0.89,-9,-9,-9
2009,5,"Dare","county",34253,1.46,0.8,0,0
2010,5,"Dare","county",33886,1.48,0.8,0.2,0
2011,5,"Dare","county",34216,1.46,0.8,0.2,0
2012,4,"Dare","county",34810,1.15,-9,-9,-9
2013,3,"Dare","county",35273,0.85,-9,-9,-9
2014,6,"Dare","county",35415,1.69,0.8333,0,0
2015,5,"Dare","county",36001,1.39,0.8,0,0
2016,5,"Dare","county",36387,1.37,0.8,0,0
2017,6,"Dare","county",36792,1.63,0.8333,0,0
2006,18,"Davidson","county",155343,1.16,0.9444,0,0.0556
2007,14,"Davidson","county",156400,0.9,1,0.0714,0.1429
2008,17,"Davidson","county",158897,1.07,1,0.0588,0.1176
2009,22,"Davidson","county",159987,1.38,0.9545,0.0455,0.0909
2010,22,"Davidson","county",163488,1.35,0.8636,0,0.1364
2011,24,"Davidson","county",163364,1.47,0.9167,0,0.0417
2012,32,"Davidson","county",163410,1.96,0.9375,0,0.125
2013,31,"Davidson","county",163770,1.89,0.9032,0,0.129
2014,28,"Davidson","county",164454,1.7,0.8571,0,0.1429
2015,33,"Davidson","county",165193,2,0.8788,0,0.1212
2016,37,"Davidson","county",166137,2.23,0.8649,0,0.1622
2017,38,"Davidson","county",167105,2.27,0.8947,0,0.1842
2006,5,"Davie","county",39838,1.26,1,0,0
2007,5,"Davie","county",40447,1.24,1,0,0
2008,5,"Davie","county",40980,1.22,1,0,0
2009,5,"Davie","county",41760,1.2,1,0,0
2010,7,"Davie","county",41378,1.69,0.8571,0,0.1429
2011,7,"Davie","county",41560,1.68,1,0.1429,0
2012,8,"Davie","county",41412,1.93,1,0.125,0
2013,9,"Davie","county",41507,2.17,1,0.1111,0
2014,7,"Davie","county",41476,1.69,1,0.1429,0
2015,5,"Davie","county",41743,1.2,1,0.2,0.2
2016,10,"Davie","county",42211,2.37,1,0.1,0.1
2017,14,"Davie","county",42727,3.28,1,0.0714,0.0714
2006,2,"Duplin","county",52708,0.38,-9,-9,-9
2007,1,"Duplin","county",53133,0.19,-9,-9,-9
2008,4,"Duplin","county",53442,0.75,-9,-9,-9
2009,4,"Duplin","county",53672,0.75,-9,-9,-9
2010,4,"Duplin","county",58729,0.68,-9,-9,-9
2011,5,"Duplin","county",59476,0.84,0.8,0,0
2012,6,"Duplin","county",60059,1,0.8333,0,0.1667
2013,7,"Duplin","county",60104,1.16,1,0,0
2014,5,"Duplin","county",60126,0.83,1,0,0
2015,4,"Duplin","county",59868,0.67,-9,-9,-9
2016,4,"Duplin","county",59597,0.67,-9,-9,-9
2017,4,"Duplin","county",59513,0.67,-9,-9,-9
2006,113,"Durham","county",246825,4.58,0.8938,0.0088,0.0619
2007,139,"Durham","county",254740,5.46,0.9281,0.0144,0.0576
2008,136,"Durham","county",260471,5.22,0.9191,0.0147,0.0515
2009,146,"Durham","county",266189,5.48,0.9247,0.0068,0.0548
2010,154,"Durham","county",268925,5.73,0.8831,0.0065,0.0779
2011,181,"Durham","county",272314,6.65,0.8895,0.011,0.0939
2012,185,"Durham","county",282511,6.55,0.8811,0.0162,0.0811
2013,190,"Durham","county",286053,6.64,0.8947,0.0158,0.0684
2014,189,"Durham","county",292191,6.47,0.8889,0.0265,0.0952
2015,188,"Durham","county",297219,6.33,0.8989,0.0426,0.0957
2016,199,"Durham","county",301520,6.6,0.8894,0.0402,0.0905
2017,212,"Durham","county",306184,6.92,0.8962,0.0377,0.0849
2006,10,"Edgecombe","county",52641,1.9,0.9,0,0.2
2007,10,"Edgecombe","county",51813,1.93,0.8,0,0.3
2008,12,"Edgecombe","county",51811,2.32,0.75,0,0.3333
2009,12,"Edgecombe","county",51339,2.34,0.6667,0,0.3333
2010,11,"Edgecombe","county",56681,1.94,0.6364,0,0.3636
2011,9,"Edgecombe","county",56089,1.6,0.4444,0,0.3333
2012,8,"Edgecombe","county",56085,1.43,0.625,0,0.25
2013,8,"Edgecombe","county",55704,1.44,0.625,0,0.25
2014,11,"Edgecombe","county",55483,1.98,0.4545,0,0.2727
2015,8,"Edgecombe","county",54367,1.47,0.75,0,0.125
2016,8,"Edgecombe","county",53502,1.5,0.625,0,0.125
2017,11,"Edgecombe","county",52856,2.08,0.8182,0,0.0909
2006,111,"Forsyth","county",331851,3.34,0.9189,0.009,0.1532
2007,121,"Forsyth","county",338679,3.57,0.9091,0.0083,0.124
2008,115,"Forsyth","county",343786,3.35,0.9217,0.0087,0.113
2009,115,"Forsyth","county",355640,3.23,0.8957,0.0174,0.113
2010,115,"Forsyth","county",351798,3.27,0.9043,0.0435,0.1217
2011,127,"Forsyth","county",354878,3.58,0.8898,0.0236,0.126
2012,125,"Forsyth","county",357767,3.49,0.904,0.016,0.096
2013,136,"Forsyth","county",360471,3.77,0.8897,0.0147,0.1029
2014,139,"Forsyth","county",364248,3.82,0.8993,0.0216,0.1007
2015,144,"Forsyth","county",366543,3.93,0.8889,0.0139,0.1042
2016,142,"Forsyth","county",369144,3.85,0.8732,0,0.0986
2017,150,"Forsyth","county",372651,4.03,0.8733,0.0067,0.0933
2006,7,"Franklin","county",55316,1.27,0.8571,0,0
2007,6,"Franklin","county",56456,1.06,0.8333,0,0
2008,10,"Franklin","county",57911,1.73,1,0,0
2009,13,"Franklin","county",59199,2.2,0.8462,0,0.1538
2010,6,"Franklin","county",60978,0.98,0.8333,0,0
2011,5,"Franklin","county",61651,0.81,0.8,0,0.2
2012,8,"Franklin","county",61840,1.29,0.625,0,0.125
2013,6,"Franklin","county",62697,0.96,0.5,0.1667,0
2014,4,"Franklin","county",63225,0.63,-9,-9,-9
2015,10,"Franklin","county",64206,1.56,0.9,0,0.1
2016,11,"Franklin","county",65445,1.68,0.9091,0,0.0909
2017,7,"Franklin","county",66514,1.05,0.7143,0,0
2006,31,"Gaston","county",197232,1.57,0.9677,0,0.0968
2007,43,"Gaston","county",200972,2.14,0.814,0,0.0698
2008,57,"Gaston","county",205014,2.78,0.8772,0,0.1579
2009,67,"Gaston","county",207270,3.23,0.9403,0.0149,0.0896
2010,67,"Gaston","county",206384,3.25,0.9104,0,0.1045
2011,75,"Gaston","county",207506,3.61,0.8933,0.0133,0.12
2012,75,"Gaston","county",208582,3.6,0.8933,0.0267,0.1467
2013,70,"Gaston","county",209571,3.34,0.8714,0.0143,0.1571
2014,77,"Gaston","county",210735,3.65,0.8961,0,0.1169
2015,77,"Gaston","county",212636,3.62,0.9091,0.013,0.0909
2016,88,"Gaston","county",215489,4.08,0.8977,0.0114,0.125
2017,95,"Gaston","county",218527,4.35,0.8947,0.0211,0.1158
2006,1,"Gates","county",11563,0.86,-9,-9,-9
2007,1,"Gates","county",11819,0.85,-9,-9,-9
2008,2,"Gates","county",11584,1.73,-9,-9,-9
2009,2,"Gates","county",11623,1.72,-9,-9,-9
2010,2,"Gates","county",12214,1.64,-9,-9,-9
2011,2,"Gates","county",11944,1.67,-9,-9,-9
2012,2,"Gates","county",11830,1.69,-9,-9,-9
2013,2,"Gates","county",11880,1.68,-9,-9,-9
2014,2,"Gates","county",11912,1.68,-9,-9,-9
2015,3,"Gates","county",11739,2.56,-9,-9,-9
2016,2,"Gates","county",11891,1.68,-9,-9,-9
2017,2,"Gates","county",11960,1.67,-9,-9,-9
2006,1,"Graham","county",8106,1.23,-9,-9,-9
2007,1,"Graham","county",8144,1.23,-9,-9,-9
2008,0,"Graham","county",8087,0,-9,-9,-9
2009,2,"Graham","county",8327,2.4,-9,-9,-9
2010,0,"Graham","county",8888,0,-9,-9,-9
2011,1,"Graham","county",8942,1.12,-9,-9,-9
2012,1,"Graham","county",8850,1.13,-9,-9,-9
2013,1,"Graham","county",8854,1.13,-9,-9,-9
2014,0,"Graham","county",8829,0,-9,-9,-9
2015,0,"Graham","county",8761,0,-9,-9,-9
2016,0,"Graham","county",8835,0,-9,-9,-9
2017,1,"Graham","county",8837,1.13,-9,-9,-9
2006,10,"Granville","county",53837,1.86,0.8,0,0.1
2007,13,"Granville","county",55667,2.34,0.8462,0,0.0769
2008,11,"Granville","county",56254,1.96,0.8182,0,0
2009,13,"Granville","county",57439,2.26,0.8462,0,0.0769
2010,12,"Granville","county",60122,2,0.8333,0,0.0833
2011,15,"Granville","county",60863,2.46,0.8,0,0.0667
2012,12,"Granville","county",56748,2.11,0.75,0,0.0833
2013,12,"Granville","county",57910,2.07,0.75,0,0.0833
2014,15,"Granville","county",58104,2.58,0.8,0,0.1333
2015,18,"Granville","county",58547,3.07,0.7778,0,0.0556
2016,18,"Granville","county",59433,3.03,0.8333,0,0.0556
2017,17,"Granville","county",59975,2.83,0.8824,0.0588,0.0588
2006,1,"Greene","county",20839,0.48,-9,-9,-9
2007,1,"Greene","county",21110,0.47,-9,-9,-9
2008,1,"Greene","county",21210,0.47,-9,-9,-9
2009,1,"Greene","county",21389,0.47,-9,-9,-9
2010,1,"Greene","county",21382,0.47,-9,-9,-9
2011,2,"Greene","county",21489,0.93,-9,-9,-9
2012,2,"Greene","county",21363,0.94,-9,-9,-9
2013,2,"Greene","county",21073,0.95,-9,-9,-9
2014,2,"Greene","county",21286,0.94,-9,-9,-9
2015,2,"Greene","county",21158,0.95,-9,-9,-9
2016,3,"Greene","county",21421,1.4,-9,-9,-9
2017,5,"Greene","county",21522,2.32,0.8,0,0.2
2006,127,"Guilford","county",449071,2.83,0.8661,0.0157,0.1102
2007,132,"Guilford","county",460780,2.86,0.8636,0.0152,0.1288
2008,138,"Guilford","county",468439,2.95,0.8623,0.0072,0.1014
2009,137,"Guilford","county",476038,2.88,0.8759,0.0073,0.073
2010,144,"Guilford","county",490371,2.94,0.8958,0.0139,0.0625
2011,143,"Guilford","county",495231,2.89,0.9021,0.014,0.0839
2012,159,"Guilford","county",502190,3.17,0.8868,0.0189,0.0943
2013,167,"Guilford","county",507419,3.29,0.8922,0.024,0.0898
2014,176,"Guilford","county",512273,3.44,0.8807,0.017,0.108
2015,169,"Guilford","county",517124,3.27,0.8698,0.0296,0.0888
2016,171,"Guilford","county",520230,3.29,0.8538,0.0351,0.0877
2017,179,"Guilford","county",523962,3.42,0.8715,0.0279,0.0726
2006,4,"Halifax","county",55601,0.72,-9,-9,-9
2007,3,"Halifax","county",55352,0.54,-9,-9,-9
2008,4,"Halifax","county",55218,0.72,-9,-9,-9
2009,3,"Halifax","county",55179,0.54,-9,-9,-9
2010,4,"Halifax","county",54627,0.73,-9,-9,-9
2011,4,"Halifax","county",54397,0.74,-9,-9,-9
2012,3,"Halifax","county",54237,0.55,-9,-9,-9
2013,3,"Halifax","county",53705,0.56,-9,-9,-9
2014,5,"Halifax","county",53190,0.94,0.8,0,0.4
2015,7,"Halifax","county",52423,1.34,0.7143,0,0.4286
2016,5,"Halifax","county",52160,0.96,0.6,0,0.4
2017,6,"Halifax","county",51815,1.16,0.8333,0,0.3333
2006,20,"Harnett","county",103717,1.93,0.8,0,0.05
2007,20,"Harnett","county",106506,1.88,0.9,0,0.1
2008,17,"Harnett","county",109659,1.55,0.9412,0.0588,0.0588
2009,26,"Harnett","county",112864,2.3,0.9615,0,0.1154
2010,23,"Harnett","county",115579,1.99,0.9565,0,0.1304
2011,23,"Harnett","county",118615,1.94,0.913,0,0.1739
2012,23,"Harnett","county",121264,1.9,0.913,0,0.1304
2013,24,"Harnett","county",123316,1.95,0.9167,0,0.0833
2014,26,"Harnett","county",125730,2.07,0.9615,0,0.0769
2015,26,"Harnett","county",127127,2.05,0.8846,0.0385,0.1154
2016,30,"Harnett","county",128783,2.33,0.9333,0.0333,0.1
2017,33,"Harnett","county",130847,2.52,0.9394,0.0303,0.0909
2006,11,"Haywood","county",56664,1.94,0.6364,0,0
2007,13,"Haywood","county",57031,2.28,0.7692,0,0
2008,11,"Haywood","county",57120,1.93,0.7273,0,0
2009,14,"Haywood","county",58043,2.41,0.7143,0,0
2010,11,"Haywood","county",59148,1.86,0.6364,0,0
2011,12,"Haywood","county",59684,2.01,0.6667,0,0
2012,15,"Haywood","county",59291,2.53,0.8667,0.0667,0
2013,16,"Haywood","county",59674,2.68,0.75,0.0625,0
2014,16,"Haywood","county",59913,2.67,0.8125,0.0625,0
2015,15,"Haywood","county",60631,2.47,0.8,0,0.0667
2016,17,"Haywood","county",61771,2.75,0.7059,0,0.1176
2017,16,"Haywood","county",62277,2.57,0.6875,0,0.0625
2006,29,"Henderson","county",100106,2.9,0.8621,0.1034,0
2007,32,"Henderson","county",102142,3.13,0.9063,0.125,0
2008,29,"Henderson","county",103855,2.79,0.8966,0.1379,0
2009,28,"Henderson","county",105246,2.66,0.8929,0.0714,0
2010,38,"Henderson","county",107177,3.55,0.9211,0.1316,0
2011,40,"Henderson","county",108448,3.69,0.925,0.075,0
2012,42,"Henderson","county",108183,3.88,0.9286,0.0952,0
2013,40,"Henderson","county",109287,3.66,0.9,0.1,0
2014,42,"Henderson","county",110897,3.79,0.9048,0.119,0.0238
2015,39,"Henderson","county",112511,3.47,0.8974,0.0769,0
2016,39,"Henderson","county",114385,3.41,0.8462,0.0769,0
2017,31,"Henderson","county",116173,2.67,0.8065,0.0323,0
2006,2,"Hertford","county",23901,0.84,-9,-9,-9
2007,2,"Hertford","county",23730,0.84,-9,-9,-9
2008,3,"Hertford","county",23697,1.27,-9,-9,-9
2009,1,"Hertford","county",23960,0.42,-9,-9,-9
2010,1,"Hertford","county",24711,0.4,-9,-9,-9
2011,1,"Hertford","county",24466,0.41,-9,-9,-9
2012,2,"Hertford","county",24451,0.82,-9,-9,-9
2013,3,"Hertford","county",24621,1.22,-9,-9,-9
2014,2,"Hertford","county",24578,0.81,-9,-9,-9
2015,2,"Hertford","county",24426,0.82,-9,-9,-9
2016,4,"Hertford","county",24038,1.66,-9,-9,-9
2017,2,"Hertford","county",23947,0.84,-9,-9,-9
2006,3,"Hoke","county",42186,0.71,-9,-9,-9
2007,2,"Hoke","county",42932,0.47,-9,-9,-9
2008,2,"Hoke","county",44442,0.45,-9,-9,-9
2009,2,"Hoke","county",46141,0.43,-9,-9,-9
2010,2,"Hoke","county",47298,0.42,-9,-9,-9
2011,3,"Hoke","county",49065,0.61,-9,-9,-9
2012,2,"Hoke","county",50036,0.4,-9,-9,-9
2013,3,"Hoke","county",50672,0.59,-9,-9,-9
2014,2,"Hoke","county",50982,0.39,-9,-9,-9
2015,2,"Hoke","county",51776,0.39,-9,-9,-9
2016,5,"Hoke","county",52214,0.96,1,0,0.4
2017,5,"Hoke","county",53343,0.94,1,0,0.2
2006,0,"Hyde","county",5511,0,-9,-9,-9
2007,1,"Hyde","county",5447,1.84,-9,-9,-9
2008,0,"Hyde","county",5512,0,-9,-9,-9
2009,0,"Hyde","county",5388,0,-9,-9,-9
2010,0,"Hyde","county",5813,0,-9,-9,-9
2011,0,"Hyde","county",5815,0,-9,-9,-9
2012,0,"Hyde","county",5742,0,-9,-9,-9
2013,0,"Hyde","county",5806,0,-9,-9,-9
2014,0,"Hyde","county",5738,0,-9,-9,-9
2015,0,"Hyde","county",5631,0,-9,-9,-9
2016,0,"Hyde","county",5621,0,-9,-9,-9
2017,0,"Hyde","county",5644,0,-9,-9,-9
2006,28,"Iredell","county",145232,1.93,0.8929,0,0.0714
2007,36,"Iredell","county",150421,2.39,0.9167,0,0.0278
2008,42,"Iredell","county",154169,2.72,0.9524,0,0.0238
2009,48,"Iredell","county",157039,3.06,0.9792,0,0.0417
2010,47,"Iredell","county",160107,2.94,0.9787,0,0.0638
2011,59,"Iredell","county",161522,3.65,0.9492,0.0169,0.0339
2012,47,"Iredell","county",163043,2.88,0.9574,0.0213,0.0426
2013,54,"Iredell","county",164974,3.27,0.963,0,0.0185
2014,48,"Iredell","county",167157,2.87,0.9375,0,0.0208
2015,56,"Iredell","county",170230,3.29,0.9286,0,0
2016,56,"Iredell","county",173391,3.23,0.9643,0,0
2017,60,"Iredell","county",176563,3.4,0.9667,0,0
2006,5,"Jackson","county",36312,1.38,0.6,0,0
2007,8,"Jackson","county",36815,2.17,0.75,0,0
2008,7,"Jackson","county",36998,1.89,0.7143,0,0
2009,6,"Jackson","county",37999,1.58,0.6667,0,0
2010,8,"Jackson","county",40480,1.98,0.625,0,0
2011,6,"Jackson","county",40606,1.48,0.8333,0,0
2012,7,"Jackson","county",40788,1.72,0.8571,0,0
2013,8,"Jackson","county",40810,1.96,0.875,0,0
2014,8,"Jackson","county",41039,1.95,0.875,0,0
2015,10,"Jackson","county",41597,2.4,0.8,0,0
2016,13,"Jackson","county",42574,3.05,0.7692,0.0769,0
2017,14,"Jackson","county",43116,3.25,0.7857,0.1429,0
2006,16,"Johnston","county",151589,1.06,1,0,0.0625
2007,15,"Johnston","county",157296,0.95,0.8667,0,0
2008,14,"Johnston","county",162776,0.86,0.9286,0,0
2009,16,"Johnston","county",168253,0.95,0.9375,0,0
2010,24,"Johnston","county",170151,1.41,0.9167,0,0.0417
2011,24,"Johnston","county",172570,1.39,0.9583,0,0.0833
2012,24,"Johnston","county",174839,1.37,0.9167,0,0.0833
2013,23,"Johnston","county",177308,1.3,0.913,0,0.0435
2014,23,"Johnston","county",180048,1.28,0.913,0,0.0435
2015,25,"Johnston","county",184519,1.35,0.92,0.04,0.04
2016,24,"Johnston","county",189460,1.27,0.9167,0,0.0417
2017,30,"Johnston","county",194705,1.54,0.9,0,0.0333
2006,1,"Jones","county",10318,0.97,-9,-9,-9
2007,0,"Jones","county",10315,0,-9,-9,-9
2008,0,"Jones","county",10294,0,-9,-9,-9
2009,1,"Jones","county",10153,0.98,-9,-9,-9
2010,2,"Jones","county",10159,1.97,-9,-9,-9
2011,2,"Jones","county",10327,1.94,-9,-9,-9
2012,2,"Jones","county",10615,1.88,-9,-9,-9
2013,2,"Jones","county",10554,1.9,-9,-9,-9
2014,2,"Jones","county",10468,1.91,-9,-9,-9
2015,2,"Jones","county",10423,1.92,-9,-9,-9
2016,3,"Jones","county",10354,2.9,-9,-9,-9
2017,1,"Jones","county",10356,0.97,-9,-9,-9
2006,7,"Lee","county",55282,1.27,1,0.1429,0
2007,7,"Lee","county",56376,1.24,1,0.1429,0
2008,9,"Lee","county",57511,1.56,0.7778,0.1111,0
2009,12,"Lee","county",58574,2.05,0.8333,0.0833,0
2010,12,"Lee","county",58059,2.07,0.9167,0.0833,0.0833
2011,13,"Lee","county",58304,2.23,1,0.0769,0.0769
2012,14,"Lee","county",59111,2.37,1,0.0714,0.0714
2013,14,"Lee","county",59344,2.36,0.9286,0.0714,0
2014,15,"Lee","county",59194,2.53,0.9333,0,0
2015,15,"Lee","county",58908,2.55,0.9333,0,0.0667
2016,12,"Lee","county",59244,2.03,0.9167,0,0.0833
2017,16,"Lee","county",59337,2.7,0.875,0,0.0625
2006,17,"Lenoir","county",58170,2.92,0.7647,0,0.1765
2007,18,"Lenoir","county",57642,3.12,0.7222,0,0.1667
2008,16,"Lenoir","county",57535,2.78,0.75,0,0.125
2009,16,"Lenoir","county",57232,2.8,0.6875,0,0.125
2010,16,"Lenoir","county",59493,2.69,0.6875,0,0.125
2011,17,"Lenoir","county",59314,2.87,0.6471,0,0.1765
2012,18,"Lenoir","county",59401,3.03,0.7222,0,0.1111
2013,18,"Lenoir","county",59046,3.05,0.7778,0,0.1111
2014,15,"Lenoir","county",58830,2.55,0.7333,0,0.0667
2015,18,"Lenoir","county",58338,3.09,0.7222,0,0.1667
2016,17,"Lenoir","county",57587,2.95,0.7059,0,0.1176
2017,18,"Lenoir","county",57477,3.13,0.7222,0,0.1111
2006,13,"Lincoln","county",71298,1.82,0.9231,0,0
2007,14,"Lincoln","county",72776,1.92,0.9286,0,0
2008,13,"Lincoln","county",74552,1.74,0.8462,0,0.1538
2009,13,"Lincoln","county",75718,1.72,1,0,0.0769
2010,15,"Lincoln","county",78684,1.91,0.9333,0,0.0667
2011,21,"Lincoln","county",79026,2.66,0.9524,0,0.0476
2012,18,"Lincoln","county",79267,2.27,0.9444,0,0.0556
2013,20,"Lincoln","county",79745,2.51,0.95,0,0.05
2014,16,"Lincoln","county",80202,1.99,0.9375,0,0.0625
2015,17,"Lincoln","county",81397,2.09,0.8824,0,0.1176
2016,19,"Lincoln","county",82033,2.32,0.8947,0,0.1579
2017,24,"Lincoln","county",83251,2.88,0.875,0,0.1667
2006,2,"Macon","county",33078,0.6,-9,-9,-9
2007,3,"Macon","county",20495,1.46,-9,-9,-9
2008,4,"Macon","county",34225,1.17,-9,-9,-9
2009,5,"Macon","county",34480,1.45,0.8,0,0
2010,7,"Macon","county",33946,2.06,0.8571,0,0
2011,6,"Macon","county",34459,1.74,1,0,0
2012,2,"Macon","county",33985,0.59,-9,-9,-9
2013,5,"Macon","county",34151,1.46,0.8,0,0
2014,5,"Macon","county",34428,1.45,0.6,0,0
2015,4,"Macon","county",34771,1.15,-9,-9,-9
2016,5,"Macon","county",35047,1.43,0.8,0,0
2017,5,"Macon","county",35413,1.41,0.8,0,0
2006,6,"Madison","county",20449,2.93,1,0,0
2007,4,"Madison","county",23906,1.67,-9,-9,-9
2008,4,"Madison","county",20814,1.92,-9,-9,-9
2009,4,"Madison","county",20846,1.92,-9,-9,-9
2010,2,"Madison","county",20795,0.96,-9,-9,-9
2011,3,"Madison","county",21193,1.42,-9,-9,-9
2012,6,"Madison","county",21192,2.83,0.8333,0,0
2013,7,"Madison","county",21372,3.28,0.8571,0,0
2014,8,"Madison","county",21584,3.71,0.875,0,0
2015,6,"Madison","county",21663,2.77,0.8333,0,0
2016,6,"Madison","county",21979,2.73,0.8333,0,0
2017,6,"Madison","county",22240,2.7,0.6667,0.1667,0
2006,2,"Martin","county",24396,0.82,-9,-9,-9
2007,2,"Martin","county",44064,0.45,-9,-9,-9
2008,2,"Martin","county",23873,0.84,-9,-9,-9
2009,2,"Martin","county",23859,0.84,-9,-9,-9
2010,2,"Martin","county",24498,0.82,-9,-9,-9
2011,4,"Martin","county",24083,1.66,-9,-9,-9
2012,4,"Martin","county",24020,1.67,-9,-9,-9
2013,2,"Martin","county",23750,0.84,-9,-9,-9
2014,2,"Martin","county",23714,0.84,-9,-9,-9
2015,3,"Martin","county",23746,1.26,-9,-9,-9
2016,3,"Martin","county",23606,1.27,-9,-9,-9
2017,3,"Martin","county",23510,1.28,-9,-9,-9
2006,3,"McDowell","county",43636,0.69,-9,-9,-9
2007,2,"McDowell","county",33626,0.59,-9,-9,-9
2008,3,"McDowell","county",44570,0.67,-9,-9,-9
2009,4,"McDowell","county",44749,0.89,-9,-9,-9
2010,3,"McDowell","county",45031,0.67,-9,-9,-9
2011,3,"McDowell","county",45462,0.66,-9,-9,-9
2012,5,"McDowell","county",45288,1.1,0.8,0,0
2013,4,"McDowell","county",45231,0.88,-9,-9,-9
2014,6,"McDowell","county",45320,1.32,0.5,0,0
2015,5,"McDowell","county",45370,1.1,0.6,0,0
2016,3,"McDowell","county",45510,0.66,-9,-9,-9
2017,6,"McDowell","county",45716,1.31,0.6667,0,0
2006,251,"Mecklenburg","county",826897,3.04,0.8884,0.004,0.1076
2007,270,"Mecklenburg","county",863147,3.13,0.9074,0.0037,0.1111
2008,284,"Mecklenburg","county",877173,3.24,0.9155,0.0035,0.088
2009,312,"Mecklenburg","county",894445,3.49,0.9071,0.0032,0.0994
2010,344,"Mecklenburg","county",923944,3.72,0.9128,0.0029,0.1105
2011,350,"Mecklenburg","county",940697,3.72,0.9229,0.0029,0.1143
2012,347,"Mecklenburg","county",963165,3.6,0.9337,0.0086,0.1037
2013,380,"Mecklenburg","county",991867,3.83,0.9447,0.0105,0.1079
2014,387,"Mecklenburg","county",1013199,3.82,0.9276,0.0026,0.1214
2015,391,"Mecklenburg","county",1035605,3.78,0.9309,0.0026,0.1355
2016,403,"Mecklenburg","county",1053545,3.83,0.933,0.0025,0.1216
2017,440,"Mecklenburg","county",1077301,4.08,0.9409,0.0114,0.1227
2006,4,"Mitchell","county",15894,2.52,-9,-9,-9
2007,4,"Mitchell","county",15950,2.51,-9,-9,-9
2008,3,"Mitchell","county",16034,1.87,-9,-9,-9
2009,2,"Mitchell","county",15974,1.25,-9,-9,-9
2010,4,"Mitchell","county",15588,2.57,-9,-9,-9
2011,5,"Mitchell","county",15501,3.23,0.8,0,0
2012,4,"Mitchell","county",15396,2.6,-9,-9,-9
2013,5,"Mitchell","county",15407,3.25,1,0.2,0
2014,3,"Mitchell","county",15825,1.9,-9,-9,-9
2015,2,"Mitchell","county",15335,1.3,-9,-9,-9
2016,3,"Mitchell","county",15266,1.97,-9,-9,-9
2017,2,"Mitchell","county",15237,1.31,-9,-9,-9
2006,1,"Montgomery","county",27505,0.36,-9,-9,-9
2007,0,"Montgomery","county",27588,0,-9,-9,-9
2008,0,"Montgomery","county",27656,0,-9,-9,-9
2009,1,"Montgomery","county",27988,0.36,-9,-9,-9
2010,1,"Montgomery","county",27796,0.36,-9,-9,-9
2011,2,"Montgomery","county",27864,0.72,-9,-9,-9
2012,2,"Montgomery","county",27914,0.72,-9,-9,-9
2013,2,"Montgomery","county",27768,0.72,-9,-9,-9
2014,4,"Montgomery","county",27820,1.44,-9,-9,-9
2015,3,"Montgomery","county",27826,1.08,-9,-9,-9
2016,5,"Montgomery","county",27768,1.8,0.8,0,0
2017,3,"Montgomery","county",27865,1.08,-9,-9,-9
2006,22,"Moore","county",82288,2.67,0.9545,0,0.0455
2007,21,"Moore","county",83932,2.5,0.9524,0,0.0476
2008,24,"Moore","county",85293,2.81,0.9167,0,0.0833
2009,23,"Moore","county",86958,2.64,0.913,0,0.0435
2010,26,"Moore","county",88594,2.93,0.8846,0,0.0385
2011,28,"Moore","county",89395,3.13,0.8929,0,0.0357
2012,29,"Moore","county",90707,3.2,0.8621,0.0345,0.0345
2013,31,"Moore","county",91937,3.37,0.8387,0.0323,0.0323
2014,36,"Moore","county",93078,3.87,0.8889,0.0278,0.0556
2015,46,"Moore","county",94492,4.87,0.913,0.0217,0.0435
2016,43,"Moore","county",96102,4.47,0.9302,0.0233,0.0465
2017,43,"Moore","county",97597,4.41,0.8837,0,0.0233
2006,16,"Nash","county",92223,1.73,0.75,0.0625,0.125
2007,17,"Nash","county",92915,1.83,0.8235,0.0588,0.0588
2008,15,"Nash","county",93999,1.6,0.8667,0.0667,0.0667
2009,17,"Nash","county",95814,1.77,0.8824,0.0588,0.0588
2010,17,"Nash","county",96215,1.77,0.9412,0.0588,0.0588
2011,18,"Nash","county",96122,1.87,0.8889,0.0556,0.0556
2012,22,"Nash","county",95533,2.3,0.8182,0.0909,0.0909
2013,17,"Nash","county",94744,1.79,0.8235,0.1176,0.1176
2014,17,"Nash","county",94525,1.8,0.8235,0.0588,0.0588
2015,19,"Nash","county",94370,2.01,0.8947,0.0526,0.0526
2016,21,"Nash","county",94421,2.22,0.9048,0.0476,0.0476
2017,18,"Nash","county",94365,1.91,0.8889,0.0556,0.0556
2006,60,"New Hanover","county",184116,3.26,0.8667,0,0
2007,81,"New Hanover","county",189922,4.26,0.8765,0,0.0123
2008,86,"New Hanover","county",192279,4.47,0.8953,0.0116,0.0233
2009,88,"New Hanover","county",194099,4.53,0.8864,0.0114,0.0114
2010,89,"New Hanover","county",203439,4.37,0.8652,0.0112,0.0112
2011,88,"New Hanover","county",206774,4.26,0.875,0.0114,0.0114
2012,90,"New Hanover","county",209964,4.29,0.8889,0.0111,0
2013,95,"New Hanover","county",213809,4.44,0.8842,0,0
2014,98,"New Hanover","county",216955,4.52,0.8776,0.0102,0
2015,110,"New Hanover","county",220231,4.99,0.8727,0,0.0091
2016,116,"New Hanover","county",223608,5.19,0.8707,0,0.0172
2017,118,"New Hanover","county",227261,5.19,0.8559,0.0085,0.0169
2006,3,"Northampton","county",21522,1.39,-9,-9,-9
2007,1,"Northampton","county",21235,0.47,-9,-9,-9
