"year","total","region","type","population","providerRate"
2007,27,"Davidson","county",156400,1.73
2008,27,"Davidson","county",158897,1.7
2009,29,"Davidson","county",159987,1.81
2010,27,"Davidson","county",163488,1.65
2011,24,"Davidson","county",163364,1.47
2012,25,"Davidson","county",163410,1.53
2013,25,"Davidson","county",163770,1.53
2014,24,"Davidson","county",164454,1.46
2015,25,"Davidson","county",165193,1.51
2016,24,"Davidson","county",166137,1.44
2017,26,"Davidson","county",167105,1.56
2000,7,"Davie","county",34835,2.01
2001,11,"Davie","county",36232,3.04
2002,11,"Davie","county",36883,2.98
2003,9,"Davie","county",37535,2.4
2004,9,"Davie","county",37871,2.38
2005,10,"Davie","county",38644,2.59
2006,9,"Davie","county",39838,2.26
2007,9,"Davie","county",40447,2.23
2008,8,"Davie","county",40980,1.95
2009,8,"Davie","county",41760,1.92
2010,9,"Davie","county",41378,2.18
2011,11,"Davie","county",41560,2.65
2012,13,"Davie","county",41412,3.14
2013,12,"Davie","county",41507,2.89
2014,11,"Davie","county",41476,2.65
2015,13,"Davie","county",41743,3.11
2016,14,"Davie","county",42211,3.32
2017,13,"Davie","county",42727,3.04
2000,8,"Duplin","county",49063,1.63
2001,9,"Duplin","county",49595,1.81
2002,10,"Duplin","county",50703,1.97
2003,10,"Duplin","county",51812,1.93
2004,9,"Duplin","county",51821,1.74
2005,11,"Duplin","county",52141,2.11
2006,9,"Duplin","county",52708,1.71
2007,13,"Duplin","county",53133,2.45
2008,13,"Duplin","county",53442,2.43
2009,13,"Duplin","county",53672,2.42
2010,11,"Duplin","county",58729,1.87
2011,12,"Duplin","county",59476,2.02
2012,10,"Duplin","county",60059,1.67
2013,10,"Duplin","county",60104,1.66
2014,9,"Duplin","county",60126,1.5
2015,8,"Duplin","county",59868,1.34
2016,9,"Duplin","county",59597,1.51
2017,9,"Duplin","county",59513,1.51
2000,94,"Durham","county",223314,4.21
2001,104,"Durham","county",228087,4.56
2002,105,"Durham","county",231434,4.54
2003,103,"Durham","county",234780,4.39
2004,115,"Durham","county",239662,4.8
2005,116,"Durham","county",242527,4.78
2006,123,"Durham","county",246825,4.98
2007,131,"Durham","county",254740,5.14
2008,137,"Durham","county",260471,5.26
2009,131,"Durham","county",266189,4.92
2010,139,"Durham","county",268925,5.17
2011,130,"Durham","county",272314,4.77
2012,145,"Durham","county",282511,5.13
2013,151,"Durham","county",286053,5.28
2014,142,"Durham","county",292191,4.86
2015,145,"Durham","county",297219,4.88
2016,148,"Durham","county",301520,4.91
2017,147,"Durham","county",306184,4.8
2000,11,"Edgecombe","county",55606,1.98
2001,9,"Edgecombe","county",54713,1.64
2002,10,"Edgecombe","county",54630,1.83
2003,6,"Edgecombe","county",54547,1.1
2004,6,"Edgecombe","county",53777,1.12
2005,7,"Edgecombe","county",53554,1.31
2006,7,"Edgecombe","county",52641,1.33
2007,6,"Edgecombe","county",51813,1.16
2008,7,"Edgecombe","county",51811,1.35
2009,7,"Edgecombe","county",51339,1.36
2010,7,"Edgecombe","county",56681,1.23
2011,8,"Edgecombe","county",56089,1.43
2012,9,"Edgecombe","county",56085,1.6
2013,10,"Edgecombe","county",55704,1.8
2014,9,"Edgecombe","county",55483,1.62
2015,8,"Edgecombe","county",54367,1.47
2016,8,"Edgecombe","county",53502,1.5
2017,6,"Edgecombe","county",52856,1.14
2000,128,"Forsyth","county",306067,4.18
2001,131,"Forsyth","county",310331,4.22
2002,135,"Forsyth","county",314540,4.29
2003,139,"Forsyth","county",318751,4.36
2004,142,"Forsyth","county",321852,4.41
2005,141,"Forsyth","county",324361,4.35
2006,145,"Forsyth","county",331851,4.37
2007,141,"Forsyth","county",338679,4.16
2008,147,"Forsyth","county",343786,4.28
2009,145,"Forsyth","county",355640,4.08
2010,148,"Forsyth","county",351798,4.21
2011,137,"Forsyth","county",354878,3.86
2012,143,"Forsyth","county",357767,4
2013,145,"Forsyth","county",360471,4.02
2014,153,"Forsyth","county",364248,4.2
2015,158,"Forsyth","county",366543,4.31
2016,158,"Forsyth","county",369144,4.28
2017,165,"Forsyth","county",372651,4.43
2000,5,"Franklin","county",47260,1.06
2001,5,"Franklin","county",48813,1.02
2002,7,"Franklin","county",49946,1.4
2003,4,"Franklin","county",51079,0.78
2004,6,"Franklin","county",52855,1.14
2005,6,"Franklin","county",54181,1.11
2006,6,"Franklin","county",55316,1.08
2007,6,"Franklin","county",56456,1.06
2008,6,"Franklin","county",57911,1.04
2009,4,"Franklin","county",59199,0.68
2010,7,"Franklin","county",60978,1.15
2011,7,"Franklin","county",61651,1.14
2012,8,"Franklin","county",61840,1.29
2013,9,"Franklin","county",62697,1.44
2014,7,"Franklin","county",63225,1.11
2015,8,"Franklin","county",64206,1.25
2016,8,"Franklin","county",65445,1.22
2017,9,"Franklin","county",66514,1.35
2000,53,"Gaston","county",190365,2.78
2001,50,"Gaston","county",191112,2.62
2002,54,"Gaston","county",192603,2.8
2003,51,"Gaston","county",194094,2.63
2004,57,"Gaston","county",192650,2.96
2005,56,"Gaston","county",192641,2.91
2006,52,"Gaston","county",197232,2.64
2007,59,"Gaston","county",200972,2.94
2008,60,"Gaston","county",205014,2.93
2009,61,"Gaston","county",207270,2.94
2010,60,"Gaston","county",206384,2.91
2011,61,"Gaston","county",207506,2.94
2012,57,"Gaston","county",208582,2.73
2013,56,"Gaston","county",209571,2.67
2014,57,"Gaston","county",210735,2.7
2015,62,"Gaston","county",212636,2.92
2016,66,"Gaston","county",215489,3.06
2017,69,"Gaston","county",218527,3.16
2000,1,"Gates","county",10516,0.95
2001,1,"Gates","county",10492,0.95
2002,1,"Gates","county",10609,0.94
2003,1,"Gates","county",10726,0.93
2004,1,"Gates","county",10882,0.92
2005,0,"Gates","county",11071,0
2006,0,"Gates","county",11563,0
2007,0,"Gates","county",11819,0
2008,0,"Gates","county",11584,0
2009,0,"Gates","county",11623,0
2010,0,"Gates","county",12214,0
2011,1,"Gates","county",11944,0.84
2012,1,"Gates","county",11830,0.85
2013,1,"Gates","county",11880,0.84
2014,1,"Gates","county",11912,0.84
2015,0,"Gates","county",11739,0
2016,1,"Gates","county",11891,0.84
2017,1,"Gates","county",11960,0.84
2000,1,"Graham","county",7993,1.25
2001,1,"Graham","county",8034,1.24
2002,2,"Graham","county",8108,2.47
2003,1,"Graham","county",8181,1.22
2004,1,"Graham","county",8137,1.23
2005,1,"Graham","county",8105,1.23
2006,1,"Graham","county",8106,1.23
2007,1,"Graham","county",8144,1.23
2008,1,"Graham","county",8087,1.24
2009,1,"Graham","county",8327,1.2
2010,2,"Graham","county",8888,2.25
2011,2,"Graham","county",8942,2.24
2012,2,"Graham","county",8850,2.26
2013,2,"Graham","county",8854,2.26
2014,2,"Graham","county",8829,2.27
2015,2,"Graham","county",8761,2.28
2016,2,"Graham","county",8835,2.26
2017,3,"Graham","county",8837,3.39
2000,16,"Granville","county",48498,3.3
2001,10,"Granville","county",49671,2.01
2002,16,"Granville","county",50638,3.16
2003,14,"Granville","county",51605,2.71
2004,13,"Granville","county",53346,2.44
2005,15,"Granville","county",53977,2.78
2006,15,"Granville","county",53837,2.79
2007,14,"Granville","county",55667,2.51
2008,18,"Granville","county",56254,3.2
2009,17,"Granville","county",57439,2.96
2010,17,"Granville","county",60122,2.83
2011,17,"Granville","county",60863,2.79
2012,19,"Granville","county",56748,3.35
2013,16,"Granville","county",57910,2.76
2014,21,"Granville","county",58104,3.61
2015,22,"Granville","county",58547,3.76
2016,18,"Granville","county",59433,3.03
2017,19,"Granville","county",59975,3.17
2000,3,"Greene","county",18974,1.58
2001,3,"Greene","county",19008,1.58
2002,4,"Greene","county",19443,2.06
2003,4,"Greene","county",19878,2.01
2004,5,"Greene","county",20262,2.47
2005,5,"Greene","county",20267,2.47
2006,5,"Greene","county",20839,2.4
2007,6,"Greene","county",21110,2.84
2008,4,"Greene","county",21210,1.89
2009,4,"Greene","county",21389,1.87
2010,4,"Greene","county",21382,1.87
2011,4,"Greene","county",21489,1.86
2012,5,"Greene","county",21363,2.34
2013,4,"Greene","county",21073,1.9
2014,4,"Greene","county",21286,1.88
2015,5,"Greene","county",21158,2.36
2016,6,"Greene","county",21421,2.8
2017,5,"Greene","county",21522,2.32
2000,160,"Guilford","county",421048,3.8
2001,159,"Guilford","county",424031,3.75
2002,171,"Guilford","county",432412,3.95
2003,163,"Guilford","county",440793,3.7
2004,167,"Guilford","county",438520,3.81
2005,170,"Guilford","county",438775,3.87
2006,177,"Guilford","county",449071,3.94
2007,174,"Guilford","county",460780,3.78
2008,177,"Guilford","county",468439,3.78
2009,179,"Guilford","county",476038,3.76
2010,185,"Guilford","county",490371,3.77
2011,183,"Guilford","county",495231,3.7
2012,196,"Guilford","county",502190,3.9
2013,190,"Guilford","county",507419,3.74
2014,195,"Guilford","county",512273,3.81
2015,210,"Guilford","county",517124,4.06
2016,204,"Guilford","county",520230,3.92
2017,214,"Guilford","county",523962,4.08
2000,11,"Halifax","county",57370,1.92
2001,10,"Halifax","county",57117,1.75
2002,11,"Halifax","county",57227,1.92
2003,10,"Halifax","county",57335,1.74
2004,10,"Halifax","county",56947,1.76
2005,11,"Halifax","county",56344,1.95
2006,12,"Halifax","county",55601,2.16
2007,13,"Halifax","county",55352,2.35
2008,11,"Halifax","county",55218,1.99
2009,12,"Halifax","county",55179,2.17
2010,13,"Halifax","county",54627,2.38
2011,12,"Halifax","county",54397,2.21
2012,13,"Halifax","county",54237,2.4
2013,11,"Halifax","county",53705,2.05
2014,12,"Halifax","county",53190,2.26
2015,14,"Halifax","county",52423,2.67
2016,12,"Halifax","county",52160,2.3
2017,12,"Halifax","county",51815,2.32
2000,15,"Harnett","county",91025,1.65
2001,11,"Harnett","county",93678,1.17
2002,17,"Harnett","county",96293,1.77
2003,16,"Harnett","county",98908,1.62
2004,19,"Harnett","county",100271,1.89
2005,18,"Harnett","county",101737,1.77
2006,15,"Harnett","county",103717,1.45
2007,15,"Harnett","county",106506,1.41
2008,16,"Harnett","county",109659,1.46
2009,17,"Harnett","county",112864,1.51
2010,17,"Harnett","county",115579,1.47
2011,16,"Harnett","county",118615,1.35
2012,19,"Harnett","county",121264,1.57
2013,25,"Harnett","county",123316,2.03
2014,30,"Harnett","county",125730,2.39
2015,21,"Harnett","county",127127,1.65
2016,21,"Harnett","county",128783,1.63
2017,20,"Harnett","county",130847,1.53
2000,18,"Haywood","county",54033,3.33
2001,19,"Haywood","county",54594,3.48
2002,19,"Haywood","county",55240,3.44
2003,18,"Haywood","county",55886,3.22
2004,21,"Haywood","county",56418,3.72
2005,18,"Haywood","county",57097,3.15
2006,20,"Haywood","county",56664,3.53
2007,19,"Haywood","county",57031,3.33
2008,21,"Haywood","county",57120,3.68
2009,21,"Haywood","county",58043,3.62
2010,24,"Haywood","county",59148,4.06
2011,26,"Haywood","county",59684,4.36
2012,22,"Haywood","county",59291,3.71
2013,20,"Haywood","county",59674,3.35
2014,21,"Haywood","county",59913,3.51
2015,24,"Haywood","county",60631,3.96
2016,24,"Haywood","county",61771,3.89
2017,27,"Haywood","county",62277,4.34
2000,28,"Henderson","county",89173,3.14
2001,30,"Henderson","county",91546,3.28
2002,31,"Henderson","county",93430,3.32
2003,29,"Henderson","county",95314,3.04
2004,33,"Henderson","county",96370,3.42
2005,30,"Henderson","county",97810,3.07
2006,34,"Henderson","county",100106,3.4
2007,36,"Henderson","county",102142,3.52
2008,36,"Henderson","county",103855,3.47
2009,34,"Henderson","county",105246,3.23
2010,36,"Henderson","county",107177,3.36
2011,36,"Henderson","county",108448,3.32
2012,39,"Henderson","county",108183,3.61
2013,43,"Henderson","county",109287,3.93
2014,42,"Henderson","county",110897,3.79
2015,45,"Henderson","county",112511,4
2016,41,"Henderson","county",114385,3.58
2017,44,"Henderson","county",116173,3.79
2000,7,"Hertford","county",22601,3.1
2001,8,"Hertford","county",22182,3.61
2002,8,"Hertford","county",22235,3.6
2003,8,"Hertford","county",22289,3.59
2004,11,"Hertford","county",23794,4.62
2005,9,"Hertford","county",23844,3.77
2006,11,"Hertford","county",23901,4.6
2007,9,"Hertford","county",23730,3.79
2008,10,"Hertford","county",23697,4.22
2009,8,"Hertford","county",23960,3.34
2010,6,"Hertford","county",24711,2.43
2011,7,"Hertford","county",24466,2.86
2012,7,"Hertford","county",24451,2.86
2013,7,"Hertford","county",24621,2.84
2014,5,"Hertford","county",24578,2.03
2015,6,"Hertford","county",24426,2.46
2016,6,"Hertford","county",24038,2.5
2017,6,"Hertford","county",23947,2.51
2000,6,"Hoke","county",33646,1.78
2001,4,"Hoke","county",34843,1.15
2002,4,"Hoke","county",36140,1.11
2003,4,"Hoke","county",37438,1.07
2004,5,"Hoke","county",38193,1.31
2005,4,"Hoke","county",39808,1
2006,4,"Hoke","county",42186,0.95
2007,3,"Hoke","county",42932,0.7
2008,5,"Hoke","county",44442,1.13
2009,5,"Hoke","county",46141,1.08
2010,5,"Hoke","county",47298,1.06
2011,5,"Hoke","county",49065,1.02
2012,5,"Hoke","county",50036,1
2013,4,"Hoke","county",50672,0.79
2014,4,"Hoke","county",50982,0.78
2015,6,"Hoke","county",51776,1.16
2016,8,"Hoke","county",52214,1.53
2017,9,"Hoke","county",53343,1.69
2000,0,"Hyde","county",5826,0
2001,0,"Hyde","county",5738,0
2002,0,"Hyde","county",5784,0
2003,0,"Hyde","county",5830,0
2004,0,"Hyde","county",5792,0
2005,0,"Hyde","county",5607,0
2006,0,"Hyde","county",5511,0
2007,0,"Hyde","county",5447,0
2008,0,"Hyde","county",5512,0
2009,0,"Hyde","county",5388,0
2010,0,"Hyde","county",5813,0
2011,0,"Hyde","county",5815,0
2012,0,"Hyde","county",5742,0
2013,0,"Hyde","county",5806,0
2014,0,"Hyde","county",5738,0
2015,0,"Hyde","county",5631,0
2016,0,"Hyde","county",5621,0
2017,0,"Hyde","county",5644,0
2000,45,"Iredell","county",122660,3.67
2001,51,"Iredell","county",127899,3.99
2002,50,"Iredell","county",130869,3.82
2003,47,"Iredell","county",133838,3.51
2004,49,"Iredell","county",136387,3.59
2005,49,"Iredell","county",139135,3.52
2006,51,"Iredell","county",145232,3.51
2007,55,"Iredell","county",150421,3.66
2008,55,"Iredell","county",154169,3.57
2009,66,"Iredell","county",157039,4.2
2010,69,"Iredell","county",160107,4.31
2011,67,"Iredell","county",161522,4.15
2012,72,"Iredell","county",163043,4.42
2013,68,"Iredell","county",164974,4.12
2014,72,"Iredell","county",167157,4.31
2015,67,"Iredell","county",170230,3.94
2016,75,"Iredell","county",173391,4.33
2017,68,"Iredell","county",176563,3.85
2000,11,"Jackson","county",33121,3.32
2001,9,"Jackson","county",33662,2.67
2002,12,"Jackson","county",34196,3.51
2003,9,"Jackson","county",34729,2.59
2004,10,"Jackson","county",35627,2.81
2005,13,"Jackson","county",36245,3.59
2006,15,"Jackson","county",36312,4.13
2007,14,"Jackson","county",36815,3.8
2008,13,"Jackson","county",36998,3.51
2009,14,"Jackson","county",37999,3.68
2010,12,"Jackson","county",40480,2.96
2011,12,"Jackson","county",40606,2.96
2012,14,"Jackson","county",40788,3.43
2013,14,"Jackson","county",40810,3.43
2014,11,"Jackson","county",41039,2.68
2015,13,"Jackson","county",41597,3.13
2016,14,"Jackson","county",42574,3.29
2017,12,"Jackson","county",43116,2.78
2000,19,"Johnston","county",121965,1.56
2001,18,"Johnston","county",127784,1.41
2002,24,"Johnston","county",132293,1.81
2003,25,"Johnston","county",136802,1.83
2004,29,"Johnston","county",140719,2.06
2005,29,"Johnston","county",145968,1.99
2006,28,"Johnston","county",151589,1.85
2007,29,"Johnston","county",157296,1.84
2008,28,"Johnston","county",162776,1.72
2009,29,"Johnston","county",168253,1.72
2010,34,"Johnston","county",170151,2
2011,32,"Johnston","county",172570,1.85
2012,34,"Johnston","county",174839,1.94
2013,29,"Johnston","county",177308,1.64
2014,31,"Johnston","county",180048,1.72
2015,35,"Johnston","county",184519,1.9
2016,33,"Johnston","county",189460,1.74
2017,35,"Johnston","county",194705,1.8
2000,0,"Jones","county",10381,0
2001,0,"Jones","county",10304,0
2002,0,"Jones","county",10384,0
2003,0,"Jones","county",10465,0
2004,0,"Jones","county",10257,0
2005,1,"Jones","county",10216,0.98
2006,1,"Jones","county",10318,0.97
2007,1,"Jones","county",10315,0.97
2008,1,"Jones","county",10294,0.97
2009,3,"Jones","county",10153,2.95
2010,2,"Jones","county",10159,1.97
2011,1,"Jones","county",10327,0.97
2012,3,"Jones","county",10615,2.83
2013,2,"Jones","county",10554,1.9
2014,2,"Jones","county",10468,1.91
2015,2,"Jones","county",10423,1.92
2016,1,"Jones","county",10354,0.97
2017,1,"Jones","county",10356,0.97
2000,19,"Lee","county",49040,3.87
2001,19,"Lee","county",49254,3.86
2002,24,"Lee","county",50195,4.78
2003,18,"Lee","county",51137,3.52
2004,18,"Lee","county",50561,3.56
2005,19,"Lee","county",50493,3.76
2006,17,"Lee","county",55282,3.08
2007,16,"Lee","county",56376,2.84
2008,16,"Lee","county",57511,2.78
2009,19,"Lee","county",58574,3.24
2010,18,"Lee","county",58059,3.1
2011,17,"Lee","county",58304,2.92
2012,18,"Lee","county",59111,3.05
2013,21,"Lee","county",59344,3.54
2014,23,"Lee","county",59194,3.89
2015,24,"Lee","county",58908,4.07
2016,27,"Lee","county",59244,4.56
2017,27,"Lee","county",59337,4.55
2000,25,"Lenoir","county",59648,4.19
2001,24,"Lenoir","county",59318,4.05
2002,25,"Lenoir","county",59526,4.2
2003,20,"Lenoir","county",59735,3.35
2004,21,"Lenoir","county",59091,3.55
2005,23,"Lenoir","county",58378,3.94
2006,24,"Lenoir","county",58170,4.13
2007,20,"Lenoir","county",57642,3.47
2008,19,"Lenoir","county",57535,3.3
2009,21,"Lenoir","county",57232,3.67
2010,19,"Lenoir","county",59493,3.19
2011,19,"Lenoir","county",59314,3.2
2012,19,"Lenoir","county",59401,3.2
2013,21,"Lenoir","county",59046,3.56
2014,18,"Lenoir","county",58830,3.06
2015,21,"Lenoir","county",58338,3.6
2016,22,"Lenoir","county",57587,3.82
2017,20,"Lenoir","county",57477,3.48
2000,12,"Lincoln","county",63780,1.88
2001,15,"Lincoln","county",65397,2.29
2002,12,"Lincoln","county",66790,1.8
2003,13,"Lincoln","county",68185,1.91
2004,15,"Lincoln","county",68630,2.19
2005,16,"Lincoln","county",69145,2.31
2006,17,"Lincoln","county",71298,2.38
2007,16,"Lincoln","county",72776,2.2
2008,21,"Lincoln","county",74552,2.82
2009,19,"Lincoln","county",75718,2.51
2010,19,"Lincoln","county",78684,2.41
2011,18,"Lincoln","county",79026,2.28
2012,25,"Lincoln","county",79267,3.15
2013,21,"Lincoln","county",79745,2.63
2014,21,"Lincoln","county",80202,2.62
2015,22,"Lincoln","county",81397,2.7
2016,26,"Lincoln","county",82033,3.17
2017,24,"Lincoln","county",83251,2.88
2000,5,"Macon","county",29811,1.68
2001,6,"Macon","county",30414,1.97
2002,6,"Macon","county",31042,1.93
2003,7,"Macon","county",31670,2.21
2004,8,"Macon","county",31968,2.5
2005,11,"Macon","county",32257,3.41
2006,9,"Macon","county",33078,2.72
2007,11,"Macon","county",20495,5.37
2008,10,"Macon","county",34225,2.92
2009,11,"Macon","county",34480,3.19
2010,10,"Macon","county",33946,2.95
2011,10,"Macon","county",34459,2.9
2012,10,"Macon","county",33985,2.94
2013,12,"Macon","county",34151,3.51
2014,10,"Macon","county",34428,2.9
2015,9,"Macon","county",34771,2.59
2016,10,"Macon","county",35047,2.85
2017,10,"Macon","county",35413,2.82
2000,3,"Madison","county",19635,1.53
2001,3,"Madison","county",19779,1.52
2002,3,"Madison","county",20047,1.5
2003,3,"Madison","county",20316,1.48
2004,2,"Madison","county",20196,0.99
2005,2,"Madison","county",20361,0.98
2006,2,"Madison","county",20449,0.98
2007,2,"Madison","county",23906,0.84
2008,4,"Madison","county",20814,1.92
2009,4,"Madison","county",20846,1.92
2010,3,"Madison","county",20795,1.44
2011,3,"Madison","county",21193,1.42
2012,3,"Madison","county",21192,1.42
2013,4,"Madison","county",21372,1.87
2014,3,"Madison","county",21584,1.39
2015,3,"Madison","county",21663,1.38
2016,4,"Madison","county",21979,1.82
2017,3,"Madison","county",22240,1.35
2000,5,"Martin","county",25593,1.95
2001,5,"Martin","county",25344,1.97
2002,5,"Martin","county",25397,1.97
2003,5,"Martin","county",25450,1.96
2004,5,"Martin","county",24930,2.01
2005,5,"Martin","county",24543,2.04
2006,5,"Martin","county",24396,2.05
2007,5,"Martin","county",44064,1.13
2008,5,"Martin","county",23873,2.09
2009,5,"Martin","county",23859,2.1
2010,5,"Martin","county",24498,2.04
2011,6,"Martin","county",24083,2.49
2012,5,"Martin","county",24020,2.08
2013,5,"Martin","county",23750,2.11
2014,3,"Martin","county",23714,1.27
2015,4,"Martin","county",23746,1.68
2016,3,"Martin","county",23606,1.27
2017,5,"Martin","county",23510,2.13
2000,10,"McDowell","county",42151,2.37
2001,9,"McDowell","county",42834,2.1
2002,9,"McDowell","county",43500,2.07
2003,8,"McDowell","county",44166,1.81
2004,8,"McDowell","county",43647,1.83
2005,8,"McDowell","county",43576,1.84
2006,8,"McDowell","county",43636,1.83
2007,8,"McDowell","county",33626,2.38
2008,8,"McDowell","county",44570,1.79
2009,7,"McDowell","county",44749,1.56
2010,7,"McDowell","county",45031,1.55
2011,7,"McDowell","county",45462,1.54
2012,8,"McDowell","county",45288,1.77
2013,8,"McDowell","county",45231,1.77
2014,8,"McDowell","county",45320,1.77
2015,8,"McDowell","county",45370,1.76
2016,5,"McDowell","county",45510,1.1
2017,6,"McDowell","county",45716,1.31
2000,314,"Mecklenburg","county",695454,4.52
2001,344,"Mecklenburg","county",713757,4.82
2002,352,"Mecklenburg","county",734390,4.79
2003,355,"Mecklenburg","county",755021,4.7
2004,368,"Mecklenburg","county",769843,4.78
2005,386,"Mecklenburg","county",786651,4.91
2006,405,"Mecklenburg","county",826897,4.9
2007,415,"Mecklenburg","county",863147,4.81
2008,423,"Mecklenburg","county",877173,4.82
2009,436,"Mecklenburg","county",894445,4.87
2010,450,"Mecklenburg","county",923944,4.87
2011,447,"Mecklenburg","county",940697,4.75
2012,479,"Mecklenburg","county",963165,4.97
2013,496,"Mecklenburg","county",991867,5
2014,511,"Mecklenburg","county",1013199,5.04
2015,536,"Mecklenburg","county",1035605,5.18
2016,549,"Mecklenburg","county",1053545,5.21
2017,588,"Mecklenburg","county",1077301,5.46
2000,5,"Mitchell","county",15687,3.19
2001,4,"Mitchell","county",15872,2.52
2002,5,"Mitchell","county",15950,3.13
2003,6,"Mitchell","county",16028,3.74
2004,5,"Mitchell","county",16052,3.11
2005,5,"Mitchell","county",16101,3.11
2006,6,"Mitchell","county",15894,3.78
2007,6,"Mitchell","county",15950,3.76
2008,6,"Mitchell","county",16034,3.74
2009,6,"Mitchell","county",15974,3.76
2010,5,"Mitchell","county",15588,3.21
2011,5,"Mitchell","county",15501,3.23
2012,6,"Mitchell","county",15396,3.9
2013,5,"Mitchell","county",15407,3.25
2014,4,"Mitchell","county",15825,2.53
2015,5,"Mitchell","county",15335,3.26
2016,5,"Mitchell","county",15266,3.28
2017,6,"Mitchell","county",15237,3.94
2000,6,"Montgomery","county",26822,2.24
2001,7,"Montgomery","county",26961,2.6
2002,4,"Montgomery","county",27348,1.46
2003,5,"Montgomery","county",27735,1.8
2004,5,"Montgomery","county",27680,1.81
2005,5,"Montgomery","county",27278,1.83
2006,5,"Montgomery","county",27505,1.82
2007,5,"Montgomery","county",27588,1.81
2008,4,"Montgomery","county",27656,1.45
2009,3,"Montgomery","county",27988,1.07
2010,3,"Montgomery","county",27796,1.08
2011,4,"Montgomery","county",27864,1.44
2012,4,"Montgomery","county",27914,1.43
2013,4,"Montgomery","county",27768,1.44
2014,3,"Montgomery","county",27820,1.08
2015,4,"Montgomery","county",27826,1.44
2016,4,"Montgomery","county",27768,1.44
2017,4,"Montgomery","county",27865,1.44
2000,30,"Moore","county",74769,4.01
2001,34,"Moore","county",76356,4.45
2002,31,"Moore","county",77862,3.98
2003,33,"Moore","county",79368,4.16
2004,33,"Moore","county",79900,4.13
2005,43,"Moore","county",80497,5.34
2006,43,"Moore","county",82288,5.23
2007,41,"Moore","county",83932,4.88
2008,44,"Moore","county",85293,5.16
2009,44,"Moore","county",86958,5.06
2010,44,"Moore","county",88594,4.97
2011,43,"Moore","county",89395,4.81
2012,45,"Moore","county",90707,4.96
2013,47,"Moore","county",91937,5.11
2014,47,"Moore","county",93078,5.05
2015,50,"Moore","county",94492,5.29
2016,56,"Moore","county",96102,5.83
2017,60,"Moore","county",97597,6.15
2000,27,"Nash","county",87420,3.09
2001,26,"Nash","county",88350,2.94
2002,29,"Nash","county",89396,3.24
2003,27,"Nash","county",90443,2.99
2004,29,"Nash","county",90546,3.2
2005,32,"Nash","county",91530,3.5
2006,32,"Nash","county",92223,3.47
2007,32,"Nash","county",92915,3.44
2008,33,"Nash","county",93999,3.51
2009,32,"Nash","county",95814,3.34
2010,27,"Nash","county",96215,2.81
2011,26,"Nash","county",96122,2.7
2012,30,"Nash","county",95533,3.14
2013,31,"Nash","county",94744,3.27
2014,29,"Nash","county",94525,3.07
2015,29,"Nash","county",94370,3.07
2016,31,"Nash","county",94421,3.28
2017,32,"Nash","county",94365,3.39
2000,73,"New Hanover","county",160307,4.55
2001,83,"New Hanover","county",163804,5.07
2002,84,"New Hanover","county",167542,5.01
2003,87,"New Hanover","county",171279,5.08
2004,87,"New Hanover","county",172780,5.04
2005,89,"New Hanover","county",177692,5.01
2006,96,"New Hanover","county",184116,5.21
2007,92,"New Hanover","county",189922,4.84
2008,103,"New Hanover","county",192279,5.36
2009,102,"New Hanover","county",194099,5.26
2010,107,"New Hanover","county",203439,5.26
2011,105,"New Hanover","county",206774,5.08
2012,115,"New Hanover","county",209964,5.48
2013,111,"New Hanover","county",213809,5.19
2014,118,"New Hanover","county",216955,5.44
2015,118,"New Hanover","county",220231,5.36
2016,117,"New Hanover","county",223608,5.23
2017,130,"New Hanover","county",227261,5.72
2000,3,"Northampton","county",22086,1.36
2001,1,"Northampton","county",22016,0.45
2002,1,"Northampton","county",22112,0.45
2003,1,"Northampton","county",22207,0.45
2004,1,"Northampton","county",21820,0.46
2005,1,"Northampton","county",21507,0.46
2006,1,"Northampton","county",21522,0.46
2007,1,"Northampton","county",21235,0.47
2008,1,"Northampton","county",21132,0.47
2009,1,"Northampton","county",21000,0.48
2010,2,"Northampton","county",22102,0.9
2011,1,"Northampton","county",21844,0.46
2012,1,"Northampton","county",21514,0.46
2013,1,"Northampton","county",21244,0.47
2014,1,"Northampton","county",21233,0.47
2015,1,"Northampton","county",21073,0.47
2016,2,"Northampton","county",20788,0.96
2017,4,"Northampton","county",20709,1.93
2000,37,"Onslow","county",150355,2.46
2001,40,"Onslow","county",148460,2.69
2002,37,"Onslow","county",149546,2.47
2003,35,"Onslow","county",150633,2.32
2004,43,"Onslow","county",159817,2.69
2005,43,"Onslow","county",161958,2.66
2006,42,"Onslow","county",161224,2.61
2007,43,"Onslow","county",169302,2.54
2008,43,"Onslow","county",176014,2.44
2009,45,"Onslow","county",179447,2.51
2010,45,"Onslow","county",177912,2.53
2011,44,"Onslow","county",184228,2.39
2012,39,"Onslow","county",191030,2.04
2013,47,"Onslow","county",193925,2.42
2014,49,"Onslow","county",193204,2.54
2015,57,"Onslow","county",194636,2.93
2016,62,"Onslow","county",193914,3.2
2017,66,"Onslow","county",195621,3.37
2000,80,"Orange","county",118227,6.77
2001,96,"Orange","county",120952,7.94
2002,75,"Orange","county",123162,6.09
2003,89,"Orange","county",125372,7.1
2004,94,"Orange","county",123196,7.63
2005,95,"Orange","county",122474,7.76
2006,88,"Orange","county",123762,7.11
2007,101,"Orange","county",127344,7.93
2008,114,"Orange","county",129319,8.82
