"year","total","region","type","population","providerRate"
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,0,"Washington","county",13060,0
2012,0,"Washington","county",12821,0
2013,0,"Washington","county",12826,0
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,4,"Watauga","county",52111,0.77
2012,4,"Watauga","county",52517,0.76
2013,5,"Watauga","county",52682,0.95
2014,7,"Watauga","county",52923,1.32
2015,6,"Watauga","county",53737,1.12
2016,6,"Watauga","county",54992,1.09
2017,8,"Watauga","county",56170,1.42
2011,5,"Wayne","county",123710,0.4
2012,5,"Wayne","county",124915,0.4
2013,2,"Wayne","county",125101,0.16
2014,4,"Wayne","county",125681,0.32
2015,4,"Wayne","county",124984,0.32
2016,4,"Wayne","county",124808,0.32
2017,4,"Wayne","county",124945,0.32
2011,4,"Wilkes","county",69592,0.57
2012,4,"Wilkes","county",69755,0.57
2013,2,"Wilkes","county",69754,0.29
2014,4,"Wilkes","county",69883,0.57
2015,2,"Wilkes","county",69663,0.29
2016,3,"Wilkes","county",70027,0.43
2017,2,"Wilkes","county",70536,0.28
2011,7,"Wilson","county",81380,0.86
2012,7,"Wilson","county",81796,0.86
2013,4,"Wilson","county",81397,0.49
2014,5,"Wilson","county",81410,0.61
2015,6,"Wilson","county",81689,0.73
2016,7,"Wilson","county",81758,0.86
2017,6,"Wilson","county",82035,0.73
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,705,"North Carolina","state",9669244,0.73
2012,698,"North Carolina","state",9765229,0.71
2013,634,"North Carolina","state",9861952,0.64
2014,692,"North Carolina","state",9953687,0.7
2015,688,"North Carolina","state",10056683,0.68
2016,700,"North Carolina","state",10155942,0.69
2017,717,"North Carolina","state",10272692,0.7
