"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2012,17,"Onslow","county",191030,0.89,1,0,0.1765
2013,18,"Onslow","county",193925,0.93,1,0,0.1667
2014,20,"Onslow","county",193204,1.04,1,0,0.15
2015,20,"Onslow","county",194636,1.03,1,0,0.15
2016,29,"Onslow","county",193914,1.5,0.931,0,0.1379
2017,31,"Onslow","county",195621,1.58,0.9677,0,0.0968
2006,11,"Orange","county",123762,0.89,0.8182,0,0.0909
2007,15,"Orange","county",127344,1.18,0.8,0,0.2667
2008,18,"Orange","county",129319,1.39,0.8333,0,0.2222
2009,20,"Orange","county",132306,1.51,0.85,0,0.25
2010,19,"Orange","county",134325,1.41,0.8421,0,0.2105
2011,19,"Orange","county",135776,1.4,0.8421,0,0.2105
2012,17,"Orange","county",138575,1.23,0.8235,0,0.1765
2013,17,"Orange","county",139694,1.22,0.8235,0,0.2353
2014,19,"Orange","county",139933,1.36,0.8947,0.0526,0.1579
2015,19,"Orange","county",140144,1.36,0.8947,0.1053,0.1053
2016,23,"Orange","county",140853,1.63,0.913,0.0435,0.087
2017,22,"Orange","county",142365,1.55,0.8636,0.0455,0.0909
2006,0,"Pamlico","county",13097,0,-9,-9,-9
2007,1,"Pamlico","county",12947,0.77,-9,-9,-9
2008,1,"Pamlico","county",12896,0.78,-9,-9,-9
2009,1,"Pamlico","county",12842,0.78,-9,-9,-9
2010,1,"Pamlico","county",13152,0.76,-9,-9,-9
2011,2,"Pamlico","county",13214,1.51,-9,-9,-9
2012,1,"Pamlico","county",13190,0.76,-9,-9,-9
2013,2,"Pamlico","county",13071,1.53,-9,-9,-9
2014,2,"Pamlico","county",13137,1.52,-9,-9,-9
2015,3,"Pamlico","county",13174,2.28,-9,-9,-9
2016,3,"Pamlico","county",13336,2.25,-9,-9,-9
2017,3,"Pamlico","county",13268,2.26,-9,-9,-9
2006,4,"Pasquotank","county",39968,1,-9,-9,-9
2007,3,"Pasquotank","county",40880,0.73,-9,-9,-9
2008,3,"Pasquotank","county",41178,0.73,-9,-9,-9
2009,3,"Pasquotank","county",41713,0.72,-9,-9,-9
2010,7,"Pasquotank","county",40664,1.72,1,0,0.1429
2011,6,"Pasquotank","county",40438,1.48,1,0,0.1667
2012,5,"Pasquotank","county",39941,1.25,1,0,0.2
2013,6,"Pasquotank","county",39458,1.52,1,0,0.1667
2014,7,"Pasquotank","county",39691,1.76,0.8571,0,0.2857
2015,8,"Pasquotank","county",39731,2.01,1,0,0.25
2016,9,"Pasquotank","county",40284,2.23,1,0,0.2222
2017,9,"Pasquotank","county",40598,2.22,1,0,0.2222
2006,10,"Pender","county",48726,2.05,0.9,0,0
2007,10,"Pender","county",50430,1.98,0.9,0,0
2008,11,"Pender","county",51834,2.12,0.9091,0,0
2009,9,"Pender","county",53107,1.69,1,0,0
2010,10,"Pender","county",52504,1.9,1,0,0
2011,9,"Pender","county",53437,1.68,1,0,0
2012,11,"Pender","county",54390,2.02,0.9091,0,0
2013,12,"Pender","county",55568,2.16,1,0,0
2014,11,"Pender","county",56533,1.95,1,0,0
2015,14,"Pender","county",57941,2.42,1,0,0
2016,12,"Pender","county",59459,2.02,1,0,0
2017,14,"Pender","county",60999,2.3,1,0,0
2006,0,"Perquimans","county",12464,0,-9,-9,-9
2007,2,"Perquimans","county",12722,1.57,-9,-9,-9
2008,1,"Perquimans","county",12924,0.77,-9,-9,-9
2009,1,"Perquimans","county",12951,0.77,-9,-9,-9
2010,0,"Perquimans","county",13486,0,-9,-9,-9
2011,4,"Perquimans","county",13537,2.95,-9,-9,-9
2012,3,"Perquimans","county",13660,2.2,-9,-9,-9
2013,1,"Perquimans","county",13771,0.73,-9,-9,-9
2014,3,"Perquimans","county",13638,2.2,-9,-9,-9
2015,3,"Perquimans","county",13648,2.2,-9,-9,-9
2016,5,"Perquimans","county",13561,3.69,0.8,0,0.2
2017,4,"Perquimans","county",13546,2.95,-9,-9,-9
2006,1,"Person","county",37440,0.27,-9,-9,-9
2007,0,"Person","county",37640,0,-9,-9,-9
2008,1,"Person","county",37510,0.27,-9,-9,-9
2009,2,"Person","county",38274,0.52,-9,-9,-9
2010,2,"Person","county",39585,0.51,-9,-9,-9
2011,3,"Person","county",39700,0.76,-9,-9,-9
2012,2,"Person","county",39197,0.51,-9,-9,-9
2013,3,"Person","county",39192,0.77,-9,-9,-9
2014,4,"Person","county",39265,1.02,-9,-9,-9
2015,6,"Person","county",39574,1.52,0.8333,0,0.1667
2016,4,"Person","county",39728,1.01,-9,-9,-9
2017,5,"Person","county",39868,1.25,0.8,0,0.2
2006,35,"Pitt","county",146398,2.39,0.9143,0,0.0571
2007,36,"Pitt","county",151970,2.37,0.8611,0,0.0556
2008,40,"Pitt","county",155607,2.57,0.9,0.025,0.1
2009,40,"Pitt","county",158575,2.52,0.9,0.025,0.1
2010,42,"Pitt","county",169378,2.48,0.9048,0,0.0952
2011,44,"Pitt","county",170263,2.58,0.8864,0,0.1136
2012,45,"Pitt","county",172618,2.61,0.9333,0,0.1333
2013,46,"Pitt","county",173879,2.65,0.9348,0,0.1304
2014,46,"Pitt","county",174424,2.64,0.9348,0,0.1087
2015,53,"Pitt","county",175532,3.02,0.9434,0.0189,0.1321
2016,53,"Pitt","county",175885,3.01,0.9434,0.0377,0.1698
2017,59,"Pitt","county",176424,3.34,0.9661,0.0508,0.1356
2006,4,"Polk","county",19088,2.1,-9,-9,-9
2007,7,"Polk","county",19040,3.68,0.7143,0,0
2008,6,"Polk","county",18986,3.16,0.6667,0,0
2009,4,"Polk","county",19345,2.07,-9,-9,-9
2010,5,"Polk","county",20588,2.43,0.8,0,0
2011,4,"Polk","county",20453,1.96,-9,-9,-9
2012,6,"Polk","county",20262,2.96,0.8333,0,0
2013,5,"Polk","county",20603,2.43,0.8,0,0
2014,5,"Polk","county",20740,2.41,0.8,0,0
2015,5,"Polk","county",20828,2.4,0.8,0,0
2016,4,"Polk","county",21030,1.9,-9,-9,-9
2017,5,"Polk","county",21154,2.36,0.8,0,0
2006,11,"Randolph","county",138582,0.79,1,0,0
2007,10,"Randolph","county",139422,0.72,1,0,0
2008,11,"Randolph","county",141002,0.78,1,0,0.1818
2009,10,"Randolph","county",142495,0.7,1,0,0.1
2010,11,"Randolph","county",142127,0.77,1,0,0.0909
2011,13,"Randolph","county",142901,0.91,0.7692,0,0
2012,12,"Randolph","county",142594,0.84,0.75,0,0.0833
2013,14,"Randolph","county",142561,0.98,0.7143,0,0.1429
2014,13,"Randolph","county",143079,0.91,0.8462,0.0769,0
2015,14,"Randolph","county",142943,0.98,0.8571,0.0714,0.0714
2016,15,"Randolph","county",143711,1.04,0.8667,0.0667,0.1333
2017,13,"Randolph","county",144672,0.9,0.9231,0.0769,0.0769
2006,7,"Richmond","county",46699,1.5,0.8571,0,0
2007,5,"Richmond","county",46672,1.07,1,0,0
2008,5,"Richmond","county",46853,1.07,1,0,0
2009,5,"Richmond","county",46858,1.07,1,0,0
2010,6,"Richmond","county",46630,1.29,1,0,0
2011,7,"Richmond","county",46459,1.51,0.8571,0,0
2012,7,"Richmond","county",46258,1.51,0.8571,0,0
2013,6,"Richmond","county",46041,1.3,1,0,0
2014,6,"Richmond","county",45545,1.32,1,0,0
2015,6,"Richmond","county",45353,1.32,0.8333,0,0
2016,7,"Richmond","county",44912,1.56,0.8571,0,0
2017,5,"Richmond","county",44892,1.11,1,0,0
2006,8,"Robeson","county",129054,0.62,0.875,0,0.125
2007,6,"Robeson","county",129425,0.46,0.6667,0,0.1667
2008,9,"Robeson","county",130341,0.69,0.7778,0,0.2222
2009,6,"Robeson","county",131102,0.46,1,0,0
2010,10,"Robeson","county",134502,0.74,0.8,0,0
2011,13,"Robeson","county",134651,0.97,0.9231,0,0
2012,11,"Robeson","county",134433,0.82,1,0,0.0909
2013,10,"Robeson","county",134010,0.75,0.9,0,0.1
2014,14,"Robeson","county",133567,1.05,0.9286,0.0714,0.0714
2015,12,"Robeson","county",133375,0.9,0.9167,0,0.0833
2016,11,"Robeson","county",132657,0.83,0.8182,0,0.0909
2017,12,"Robeson","county",132020,0.91,0.8333,0,0.0833
2006,11,"Rockingham","county",91840,1.2,0.9091,0,0.0909
2007,12,"Rockingham","county",91646,1.31,0.75,0,0.25
2008,13,"Rockingham","county",91700,1.42,0.8462,0,0.1538
2009,9,"Rockingham","county",91873,0.98,0.8889,0,0
2010,10,"Rockingham","county",93764,1.07,1,0,0.1
2011,13,"Rockingham","county",93558,1.39,1,0,0.1538
2012,12,"Rockingham","county",92873,1.29,0.9167,0,0.0833
2013,20,"Rockingham","county",92254,2.17,1,0,0.05
2014,20,"Rockingham","county",92543,2.16,0.9,0,0.1
2015,23,"Rockingham","county",92084,2.5,0.8261,0,0.0435
2016,20,"Rockingham","county",91891,2.18,0.85,0,0.1
2017,20,"Rockingham","county",91790,2.18,0.85,0,0.15
2006,18,"Rowan","county",134538,1.34,0.8889,0,0.1667
2007,23,"Rowan","county",136486,1.69,0.9565,0,0.1304
2008,27,"Rowan","county",138545,1.95,0.963,0,0.1111
2009,27,"Rowan","county",140518,1.92,0.963,0,0.1111
2010,31,"Rowan","county",138651,2.24,0.9355,0,0.0968
2011,33,"Rowan","county",138309,2.39,0.9697,0,0.0909
2012,32,"Rowan","county",138242,2.31,0.9688,0,0.0938
2013,35,"Rowan","county",138666,2.52,0.9714,0,0.0857
2014,36,"Rowan","county",138710,2.6,1,0,0.0833
2015,38,"Rowan","county",140122,2.71,0.9737,0,0.0789
2016,42,"Rowan","county",140970,2.98,0.9524,0.0238,0.0476
2017,45,"Rowan","county",141917,3.17,0.9333,0,0.0667
2006,6,"Rutherford","county",63177,0.95,0.8333,0,0
2007,8,"Rutherford","county",62926,1.27,0.875,0,0
2008,8,"Rutherford","county",63563,1.26,1,0,0
2009,8,"Rutherford","county",63835,1.25,1,0,0
2010,11,"Rutherford","county",68006,1.62,1,0,0
2011,11,"Rutherford","county",68392,1.61,0.8182,0,0
2012,11,"Rutherford","county",67932,1.62,0.8182,0,0
2013,13,"Rutherford","county",67807,1.92,0.9231,0.0769,0
2014,15,"Rutherford","county",67606,2.22,0.8667,0.0667,0.0667
2015,14,"Rutherford","county",67617,2.07,0.7857,0.0714,0.1429
2016,15,"Rutherford","county",67703,2.22,0.8667,0.0667,0.0667
2017,19,"Rutherford","county",67796,2.8,0.8421,0.0526,0.0526
2006,4,"Sampson","county",64048,0.62,-9,-9,-9
2007,5,"Sampson","county",64522,0.77,0.8,0,0.4
2008,6,"Sampson","county",65408,0.92,0.6667,0,0.3333
2009,5,"Sampson","county",65417,0.76,0.6,0,0.4
2010,8,"Sampson","county",63481,1.26,0.75,0,0.25
2011,10,"Sampson","county",63746,1.57,0.9,0,0.3
2012,9,"Sampson","county",64151,1.4,0.8889,0,0.2222
2013,8,"Sampson","county",64313,1.24,0.875,0,0.375
2014,7,"Sampson","county",64398,1.09,0.8571,0,0.2857
2015,7,"Sampson","county",63993,1.09,0.8571,0,0.4286
2016,7,"Sampson","county",63499,1.1,0.8571,0,0.4286
2017,9,"Sampson","county",63143,1.43,0.8889,0,0.3333
2006,1,"Scotland","county",36993,0.27,-9,-9,-9
2007,1,"Scotland","county",36830,0.27,-9,-9,-9
2008,1,"Scotland","county",37072,0.27,-9,-9,-9
2009,2,"Scotland","county",36937,0.54,-9,-9,-9
2010,1,"Scotland","county",36098,0.28,-9,-9,-9
2011,1,"Scotland","county",36029,0.28,-9,-9,-9
2012,2,"Scotland","county",36366,0.55,-9,-9,-9
2013,3,"Scotland","county",36223,0.83,-9,-9,-9
2014,2,"Scotland","county",36058,0.55,-9,-9,-9
2015,4,"Scotland","county",35821,1.12,-9,-9,-9
2016,3,"Scotland","county",35789,0.84,-9,-9,-9
2017,3,"Scotland","county",35686,0.84,-9,-9,-9
2006,16,"Stanly","county",59126,2.71,1,0,0
2007,15,"Stanly","county",59158,2.54,1,0,0
2008,15,"Stanly","county",59728,2.51,0.9333,0,0
2009,18,"Stanly","county",60093,3,1,0,0
2010,16,"Stanly","county",60714,2.64,1,0,0
2011,16,"Stanly","county",60936,2.63,1,0,0
2012,20,"Stanly","county",60477,3.31,1,0,0
2013,22,"Stanly","county",60612,3.63,0.9545,0.0455,0
2014,24,"Stanly","county",61056,3.93,0.9583,0.0417,0
2015,25,"Stanly","county",61234,4.08,0.96,0.04,0.04
2016,23,"Stanly","county",61751,3.72,0.913,0.087,0
2017,19,"Stanly","county",62443,3.04,0.9474,0,0
2006,4,"Stokes","county",46334,0.86,-9,-9,-9
2007,4,"Stokes","county",46257,0.86,-9,-9,-9
2008,5,"Stokes","county",46649,1.07,0.8,0,0
2009,7,"Stokes","county",46798,1.5,0.7143,0,0.1429
2010,7,"Stokes","county",47478,1.47,0.5714,0,0.1429
2011,7,"Stokes","county",47551,1.47,0.7143,0,0.1429
2012,8,"Stokes","county",47068,1.7,0.75,0,0.125
2013,8,"Stokes","county",46731,1.71,0.625,0,0.125
2014,8,"Stokes","county",46786,1.71,0.625,0,0.125
2015,9,"Stokes","county",46763,1.92,0.6667,0.1111,0.1111
2016,7,"Stokes","county",46751,1.5,0.5714,0.1429,0.1429
2017,8,"Stokes","county",46728,1.71,0.625,0.125,0.125
2006,10,"Surry","county",73000,1.37,0.8,0,0.1
2007,7,"Surry","county",73150,0.96,0.8571,0,0.1429
2008,5,"Surry","county",73392,0.68,0.8,0,0
2009,5,"Surry","county",73889,0.68,0.8,0,0
2010,9,"Surry","county",73791,1.22,0.8889,0,0.1111
2011,8,"Surry","county",73575,1.09,0.875,0,0.125
2012,10,"Surry","county",73718,1.36,0.9,0,0.3
2013,10,"Surry","county",73344,1.36,0.9,0,0.2
2014,9,"Surry","county",73834,1.22,0.8889,0,0.1111
2015,11,"Surry","county",73195,1.5,0.8182,0,0.0909
2016,12,"Surry","county",72843,1.65,0.6667,0,0.1667
2017,15,"Surry","county",72843,2.06,0.6667,0.0667,0.2
2006,2,"Swain","county",13940,1.43,-9,-9,-9
2007,3,"Swain","county",13889,2.16,-9,-9,-9
2008,3,"Swain","county",13982,2.15,-9,-9,-9
2009,3,"Swain","county",13854,2.17,-9,-9,-9
2010,3,"Swain","county",14020,2.14,-9,-9,-9
2011,5,"Swain","county",14263,3.51,0.8,0,0
2012,5,"Swain","county",14494,3.45,1,0,0
2013,4,"Swain","county",14590,2.74,-9,-9,-9
2014,1,"Swain","county",14831,0.67,-9,-9,-9
2015,1,"Swain","county",14953,0.67,-9,-9,-9
2016,1,"Swain","county",14852,0.67,-9,-9,-9
2017,3,"Swain","county",14999,2,-9,-9,-9
2006,2,"Transylvania","county",30354,0.66,-9,-9,-9
2007,0,"Transylvania","county",30758,0,-9,-9,-9
2008,1,"Transylvania","county",30998,0.32,-9,-9,-9
2009,2,"Transylvania","county",31095,0.64,-9,-9,-9
2010,2,"Transylvania","county",33189,0.6,-9,-9,-9
2011,2,"Transylvania","county",33275,0.6,-9,-9,-9
2012,1,"Transylvania","county",33022,0.3,-9,-9,-9
2013,3,"Transylvania","county",33220,0.9,-9,-9,-9
2014,4,"Transylvania","county",33428,1.2,-9,-9,-9
2015,6,"Transylvania","county",33745,1.78,1,0.1667,0.1667
2016,5,"Transylvania","county",34139,1.46,1,0,0.2
2017,4,"Transylvania","county",34464,1.16,-9,-9,-9
2006,0,"Tyrrell","county",4248,0,-9,-9,-9
2007,0,"Tyrrell","county",4290,0,-9,-9,-9
2008,0,"Tyrrell","county",4281,0,-9,-9,-9
2009,0,"Tyrrell","county",4247,0,-9,-9,-9
2010,0,"Tyrrell","county",4403,0,-9,-9,-9
2011,0,"Tyrrell","county",4342,0,-9,-9,-9
2012,0,"Tyrrell","county",4174,0,-9,-9,-9
2013,0,"Tyrrell","county",4143,0,-9,-9,-9
2014,0,"Tyrrell","county",4143,0,-9,-9,-9
2015,0,"Tyrrell","county",4217,0,-9,-9,-9
2016,0,"Tyrrell","county",4136,0,-9,-9,-9
2017,0,"Tyrrell","county",4138,0,-9,-9,-9
2006,17,"Union","county",172094,0.99,0.9412,0,0
2007,19,"Union","county",182344,1.04,0.9474,0,0
2008,26,"Union","county",191142,1.36,0.9615,0,0.0385
2009,28,"Union","county",196359,1.43,0.9286,0,0.0357
2010,28,"Union","county",202592,1.38,0.9643,0,0.0714
2011,37,"Union","county",205717,1.8,0.973,0,0.0541
2012,28,"Union","county",207872,1.35,0.9286,0,0.0357
2013,28,"Union","county",211539,1.32,0.9643,0,0.0357
2014,34,"Union","county",215933,1.57,1,0,0.0588
2015,35,"Union","county",219992,1.59,0.9714,0,0.0286
2016,35,"Union","county",223915,1.56,0.9714,0.0286,0.0857
2017,38,"Union","county",228171,1.67,1,0.0263,0.0789
2006,5,"Vance","county",43925,1.14,1,0,0
2007,4,"Vance","county",43583,0.92,-9,-9,-9
2008,5,"Vance","county",43497,1.15,1,0,0
2009,7,"Vance","county",43620,1.6,1,0,0
2010,5,"Vance","county",45477,1.1,1,0,0
2011,6,"Vance","county",45558,1.32,1,0,0
2012,5,"Vance","county",45530,1.1,1,0,0
2013,7,"Vance","county",45056,1.55,1,0,0.1429
2014,5,"Vance","county",45077,1.11,1,0,0.2
2015,7,"Vance","county",45097,1.55,1,0,0.1429
2016,6,"Vance","county",44945,1.33,1,0,0
2017,6,"Vance","county",44862,1.34,1,0,0
2006,44,"Wake","county",789969,0.56,0.9091,0.0227,0.1136
2007,54,"Wake","county",832590,0.65,0.9444,0,0.1481
2008,55,"Wake","county",864582,0.64,0.9455,0,0.1273
2009,59,"Wake","county",892607,0.66,0.9322,0,0.1186
2010,65,"Wake","county",907314,0.72,0.9538,0,0.1538
2011,61,"Wake","county",925938,0.66,0.9508,0.0164,0.1475
2012,65,"Wake","county",945603,0.69,0.9385,0.0154,0.1385
2013,74,"Wake","county",964616,0.77,0.9595,0,0.1081
2014,72,"Wake","county",985310,0.73,0.9444,0,0.1806
2015,83,"Wake","county",1007631,0.82,0.9277,0,0.2048
2016,97,"Wake","county",1026748,0.94,0.9278,0.0103,0.1753
2017,108,"Wake","county",1048771,1.03,0.9352,0.0185,0.1481
2006,1,"Warren","county",19969,0.5,-9,-9,-9
2007,2,"Warren","county",19919,1,-9,-9,-9
2008,2,"Warren","county",19916,1,-9,-9,-9
2009,1,"Warren","county",19933,0.5,-9,-9,-9
2010,1,"Warren","county",21022,0.48,-9,-9,-9
2011,3,"Warren","county",20883,1.44,-9,-9,-9
2012,2,"Warren","county",20674,0.97,-9,-9,-9
2013,2,"Warren","county",20453,0.98,-9,-9,-9
2014,2,"Warren","county",20514,0.97,-9,-9,-9
2015,2,"Warren","county",20473,0.98,-9,-9,-9
2016,1,"Warren","county",20121,0.5,-9,-9,-9
2017,3,"Warren","county",20133,1.49,-9,-9,-9
2006,2,"Washington","county",13364,1.5,-9,-9,-9
2007,2,"Washington","county",13214,1.51,-9,-9,-9
2008,2,"Washington","county",13176,1.52,-9,-9,-9
2009,0,"Washington","county",13004,0,-9,-9,-9
2010,0,"Washington","county",13224,0,-9,-9,-9
2011,1,"Washington","county",13060,0.77,-9,-9,-9
2012,2,"Washington","county",12821,1.56,-9,-9,-9
2013,2,"Washington","county",12826,1.56,-9,-9,-9
2014,2,"Washington","county",12679,1.58,-9,-9,-9
2015,2,"Washington","county",12589,1.59,-9,-9,-9
2016,2,"Washington","county",12425,1.61,-9,-9,-9
2017,2,"Washington","county",12349,1.62,-9,-9,-9
2006,11,"Watauga","county",43406,2.53,1,0,0
2007,6,"Watauga","county",44696,1.34,1,0,0
2008,5,"Watauga","county",45325,1.1,1,0,0
2009,5,"Watauga","county",45384,1.1,1,0,0
2010,4,"Watauga","county",51326,0.78,-9,-9,-9
2011,7,"Watauga","county",52111,1.34,0.8571,0,0
2012,6,"Watauga","county",52517,1.14,1,0,0
2013,7,"Watauga","county",52682,1.33,1,0,0
2014,7,"Watauga","county",52923,1.32,1,0,0
2015,7,"Watauga","county",53737,1.3,1,0.1429,0
2016,7,"Watauga","county",54992,1.27,1,0.1429,0
2017,7,"Watauga","county",56170,1.25,0.8571,0.1429,0
2006,16,"Wayne","county",114920,1.39,0.875,0,0.1875
2007,17,"Wayne","county",115225,1.48,0.8824,0,0.1765
2008,20,"Wayne","county",115724,1.73,0.9,0,0.15
2009,22,"Wayne","county",116572,1.89,0.8636,0,0.1364
2010,22,"Wayne","county",122893,1.79,0.9091,0,0.1364
2011,25,"Wayne","county",123710,2.02,0.92,0,0.12
2012,21,"Wayne","county",124915,1.68,0.9048,0,0.1429
2013,18,"Wayne","county",125101,1.44,0.8889,0,0.1667
2014,20,"Wayne","county",125681,1.59,0.8,0,0.25
2015,21,"Wayne","county",124984,1.68,0.8571,0.0476,0.1905
2016,22,"Wayne","county",124808,1.76,0.9091,0.0455,0.1818
2017,20,"Wayne","county",124945,1.6,0.85,0.1,0.1
2006,11,"Wilkes","county",66924,1.64,0.8182,0.0909,0
2007,13,"Wilkes","county",67182,1.94,0.7692,0.0769,0
2008,12,"Wilkes","county",67310,1.78,0.75,0.0833,0
2009,10,"Wilkes","county",67533,1.48,0.7,0.1,0
2010,9,"Wilkes","county",69419,1.3,0.7778,0,0.1111
2011,12,"Wilkes","county",69592,1.72,0.8333,0,0.0833
2012,13,"Wilkes","county",69755,1.86,0.8462,0,0.0769
2013,11,"Wilkes","county",69754,1.58,0.8182,0,0
2014,13,"Wilkes","county",69883,1.86,0.8462,0,0
2015,12,"Wilkes","county",69663,1.72,0.8333,0,0
2016,15,"Wilkes","county",70027,2.14,0.9333,0,0
2017,16,"Wilkes","county",70536,2.27,0.9375,0,0
2006,7,"Wilson","county",77472,0.9,1,0,0.2857
2007,7,"Wilson","county",77970,0.9,1,0,0.1429
2008,6,"Wilson","county",78934,0.76,1,0,0
2009,7,"Wilson","county",80022,0.87,1,0,0
2010,6,"Wilson","county",81643,0.73,1,0,0
2011,6,"Wilson","county",81380,0.74,1,0,0.1667
2012,9,"Wilson","county",81796,1.1,1,0,0.1111
2013,10,"Wilson","county",81397,1.23,1,0,0.1
2014,12,"Wilson","county",81410,1.47,1,0,0
2015,12,"Wilson","county",81689,1.47,0.9167,0,0.0833
2016,13,"Wilson","county",81758,1.59,0.9231,0,0.0769
2017,14,"Wilson","county",82035,1.71,0.9286,0.0714,0.0714
2006,0,"Yadkin","county",37810,0,-9,-9,-9
2007,1,"Yadkin","county",37850,0.26,-9,-9,-9
2008,4,"Yadkin","county",38172,1.05,-9,-9,-9
2009,4,"Yadkin","county",38001,1.05,-9,-9,-9
2010,4,"Yadkin","county",38451,1.04,-9,-9,-9
2011,3,"Yadkin","county",38442,0.78,-9,-9,-9
2012,1,"Yadkin","county",38247,0.26,-9,-9,-9
2013,3,"Yadkin","county",38131,0.79,-9,-9,-9
2014,2,"Yadkin","county",37842,0.53,-9,-9,-9
2015,4,"Yadkin","county",37705,1.06,-9,-9,-9
2016,5,"Yadkin","county",37725,1.33,0.8,0,0.2
2017,4,"Yadkin","county",37687,1.06,-9,-9,-9
2006,1,"Yancey","county",18368,0.54,-9,-9,-9
2007,0,"Yancey","county",18550,0,-9,-9,-9
2008,1,"Yancey","county",18596,0.54,-9,-9,-9
2009,0,"Yancey","county",18554,0,-9,-9,-9
2010,0,"Yancey","county",17802,0,-9,-9,-9
2011,1,"Yancey","county",18069,0.55,-9,-9,-9
2012,1,"Yancey","county",17874,0.56,-9,-9,-9
2013,1,"Yancey","county",17921,0.56,-9,-9,-9
2014,2,"Yancey","county",17907,1.12,-9,-9,-9
2015,1,"Yancey","county",17959,0.56,-9,-9,-9
2016,3,"Yancey","county",18142,1.65,-9,-9,-9
2017,3,"Yancey","county",18199,1.65,-9,-9,-9
2006,895,"North Carolina","state",8860341,1.01,0.9028,0.0078,0.0827
2007,980,"North Carolina","state",9069398,1.08,0.9041,0.0092,0.0949
2008,1037,"North Carolina","state",9227016,1.12,0.9007,0.0087,0.0984
2009,1091,"North Carolina","state",9382610,1.16,0.8992,0.0101,0.0917
2010,1155,"North Carolina","state",9572454,1.21,0.8987,0.0087,0.103
2011,1225,"North Carolina","state",9669244,1.27,0.8988,0.0122,0.1061
2012,1302,"North Carolina","state",9765229,1.33,0.9017,0.0154,0.1083
2013,1379,"North Carolina","state",9861952,1.4,0.8992,0.0196,0.1109
2014,1434,"North Carolina","state",9953687,1.44,0.8975,0.0223,0.113
2015,1515,"North Carolina","state",10056683,1.51,0.895,0.0238,0.1168
2016,1623,"North Carolina","state",10155942,1.6,0.8959,0.024,0.1152
2017,1700,"North Carolina","state",10272692,1.65,0.8965,0.0294,0.1094
