"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2013,0,"Camden","county",10174,0,-9,-9,-9
2014,0,"Camden","county",10251,0,-9,-9,-9
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,0,"Camden","county",10287,0,-9,-9,-9
2017,0,"Camden","county",10359,0,-9,-9,-9
2000,1,"Carteret","county",59383,0.17,-9,-9,-9
2001,1,"Carteret","county",59600,0.17,-9,-9,-9
2002,1,"Carteret","county",60157,0.17,-9,-9,-9
2003,1,"Carteret","county",60712,0.16,-9,-9,-9
2004,0,"Carteret","county",61122,0,-9,-9,-9
2005,2,"Carteret","county",62436,0.32,-9,-9,-9
2006,3,"Carteret","county",63557,0.47,-9,-9,-9
2007,1,"Carteret","county",63294,0.16,-9,-9,-9
2008,1,"Carteret","county",63535,0.16,-9,-9,-9
2009,1,"Carteret","county",64724,0.15,-9,-9,-9
2010,3,"Carteret","county",66712,0.45,-9,-9,-9
2011,3,"Carteret","county",67696,0.44,-9,-9,-9
2012,3,"Carteret","county",68362,0.44,-9,-9,-9
2013,5,"Carteret","county",69239,0.72,1,0.2,0
2014,5,"Carteret","county",69350,0.72,1,0.2,0
2015,4,"Carteret","county",69826,0.57,-9,-9,-9
2016,4,"Carteret","county",69881,0.57,-9,-9,-9
2017,5,"Carteret","county",70190,0.71,1,0.2,0
2000,5,"Caswell","county",23501,2.13,0.6,0,0.2
2001,1,"Caswell","county",23718,0.42,-9,-9,-9
2002,1,"Caswell","county",24014,0.42,-9,-9,-9
2003,1,"Caswell","county",24310,0.41,-9,-9,-9
2004,1,"Caswell","county",23965,0.42,-9,-9,-9
2005,1,"Caswell","county",23857,0.42,-9,-9,-9
2006,0,"Caswell","county",23541,0,-9,-9,-9
2007,0,"Caswell","county",23508,0,-9,-9,-9
2008,0,"Caswell","county",23356,0,-9,-9,-9
2009,0,"Caswell","county",23464,0,-9,-9,-9
2010,0,"Caswell","county",23676,0,-9,-9,-9
2011,0,"Caswell","county",23654,0,-9,-9,-9
2012,0,"Caswell","county",23492,0,-9,-9,-9
2013,0,"Caswell","county",23844,0,-9,-9,-9
2014,0,"Caswell","county",23602,0,-9,-9,-9
2015,0,"Caswell","county",23606,0,-9,-9,-9
2016,0,"Caswell","county",23689,0,-9,-9,-9
2017,0,"Caswell","county",23699,0,-9,-9,-9
2000,19,"Catawba","county",141685,1.34,0.7368,0,0
2001,19,"Catawba","county",145106,1.31,0.7368,0,0
2002,20,"Catawba","county",147428,1.36,0.8,0.05,0
2003,22,"Catawba","county",149750,1.47,0.8182,0.0455,0
2004,23,"Catawba","county",148797,1.55,0.7826,0.0435,0
2005,24,"Catawba","county",149416,1.61,0.75,0.0417,0
2006,23,"Catawba","county",151126,1.52,0.6957,0.0435,0
2007,24,"Catawba","county",153404,1.56,0.7083,0.0833,0
2008,22,"Catawba","county",154972,1.42,0.6364,0.0909,0
2009,23,"Catawba","county",157034,1.46,0.6522,0.087,0
2010,21,"Catawba","county",154654,1.36,0.619,0.0952,0
2011,21,"Catawba","county",154992,1.35,0.619,0.0952,0
2012,24,"Catawba","county",155494,1.54,0.7083,0.0833,0
2013,24,"Catawba","county",155411,1.54,0.7083,0.0833,0
2014,21,"Catawba","county",155830,1.35,0.7143,0.0476,0
2015,18,"Catawba","county",155828,1.16,0.7222,0,0
2016,17,"Catawba","county",156473,1.09,0.8235,0,0
2017,19,"Catawba","county",156949,1.21,0.7895,0,0
2000,5,"Chatham","county",49329,1.01,0.6,0,0.2
2001,6,"Chatham","county",50952,1.18,0.5,0,0.1667
2002,7,"Chatham","county",51964,1.35,0.4286,0,0.1429
2003,6,"Chatham","county",52976,1.13,0.5,0,0.1667
2004,6,"Chatham","county",54645,1.1,0.5,0,0.1667
2005,5,"Chatham","county",56274,0.89,0.6,0,0.2
2006,6,"Chatham","county",57708,1.04,0.8333,0,0.1667
2007,6,"Chatham","county",59168,1.01,0.8333,0,0.1667
2008,4,"Chatham","county",60895,0.66,-9,-9,-9
2009,4,"Chatham","county",62492,0.64,-9,-9,-9
2010,5,"Chatham","county",63870,0.78,0.8,0,0.2
2011,6,"Chatham","county",64553,0.93,0.8333,0,0.1667
2012,9,"Chatham","county",66545,1.35,0.8889,0,0.1111
2013,10,"Chatham","county",67620,1.48,0.9,0,0.1
2014,7,"Chatham","county",68725,1.02,1,0,0.1429
2015,7,"Chatham","county",71815,0.97,1,0,0.1429
2016,7,"Chatham","county",73286,0.96,0.8571,0.1429,0.1429
2017,7,"Chatham","county",74835,0.94,0.8571,0.1429,0.1429
2000,3,"Cherokee","county",24298,1.23,-9,-9,-9
2001,3,"Cherokee","county",24704,1.21,-9,-9,-9
2002,3,"Cherokee","county",25082,1.2,-9,-9,-9
2003,4,"Cherokee","county",25460,1.57,-9,-9,-9
2004,4,"Cherokee","county",25694,1.56,-9,-9,-9
2005,4,"Cherokee","county",26063,1.53,-9,-9,-9
2006,4,"Cherokee","county",26727,1.5,-9,-9,-9
2007,5,"Cherokee","county",27026,1.85,0.2,0,0
2008,3,"Cherokee","county",26869,1.12,-9,-9,-9
2009,3,"Cherokee","county",26798,1.12,-9,-9,-9
2010,3,"Cherokee","county",27527,1.09,-9,-9,-9
2011,3,"Cherokee","county",27300,1.1,-9,-9,-9
2012,3,"Cherokee","county",27030,1.11,-9,-9,-9
2013,3,"Cherokee","county",27471,1.09,-9,-9,-9
2014,2,"Cherokee","county",27451,0.73,-9,-9,-9
2015,2,"Cherokee","county",27770,0.72,-9,-9,-9
2016,1,"Cherokee","county",28591,0.35,-9,-9,-9
2017,1,"Cherokee","county",29216,0.34,-9,-9,-9
2000,1,"Chowan","county",14526,0.69,-9,-9,-9
2001,1,"Chowan","county",14492,0.69,-9,-9,-9
2002,1,"Chowan","county",14602,0.68,-9,-9,-9
2003,1,"Chowan","county",14710,0.68,-9,-9,-9
2004,1,"Chowan","county",14453,0.69,-9,-9,-9
2005,1,"Chowan","county",14515,0.69,-9,-9,-9
2006,1,"Chowan","county",14677,0.68,-9,-9,-9
2007,1,"Chowan","county",14660,0.68,-9,-9,-9
2008,1,"Chowan","county",14688,0.68,-9,-9,-9
2009,1,"Chowan","county",14818,0.67,-9,-9,-9
2010,1,"Chowan","county",14761,0.68,-9,-9,-9
2011,1,"Chowan","county",14796,0.68,-9,-9,-9
2012,1,"Chowan","county",14743,0.68,-9,-9,-9
2013,1,"Chowan","county",14815,0.67,-9,-9,-9
2014,1,"Chowan","county",14636,0.68,-9,-9,-9
2015,1,"Chowan","county",14541,0.69,-9,-9,-9
2016,1,"Chowan","county",14410,0.69,-9,-9,-9
2017,1,"Chowan","county",14292,0.7,-9,-9,-9
2000,2,"Clay","county",8775,2.28,-9,-9,-9
2001,2,"Clay","county",9022,2.22,-9,-9,-9
2002,2,"Clay","county",9139,2.19,-9,-9,-9
2003,1,"Clay","county",9255,1.08,-9,-9,-9
2004,1,"Clay","county",9499,1.05,-9,-9,-9
2005,1,"Clay","county",9811,1.02,-9,-9,-9
2006,1,"Clay","county",10116,0.99,-9,-9,-9
2007,1,"Clay","county",10326,0.97,-9,-9,-9
2008,2,"Clay","county",10310,1.94,-9,-9,-9
2009,2,"Clay","county",10370,1.93,-9,-9,-9
2010,2,"Clay","county",10622,1.88,-9,-9,-9
2011,2,"Clay","county",10460,1.91,-9,-9,-9
2012,2,"Clay","county",10520,1.9,-9,-9,-9
2013,2,"Clay","county",10794,1.85,-9,-9,-9
2014,2,"Clay","county",10794,1.85,-9,-9,-9
2015,2,"Clay","county",11036,1.81,-9,-9,-9
2016,3,"Clay","county",11320,2.65,-9,-9,-9
2017,3,"Clay","county",11488,2.61,-9,-9,-9
2000,10,"Cleveland","county",96287,1.04,0.9,0.1,0.1
2001,9,"Cleveland","county",96810,0.93,0.8889,0.1111,0.1111
2002,8,"Cleveland","county",97921,0.82,0.875,0,0.125
2003,10,"Cleveland","county",99032,1.01,0.9,0,0.1
2004,8,"Cleveland","county",98497,0.81,1,0,0.25
2005,7,"Cleveland","county",97810,0.72,1,0,0.2857
2006,7,"Cleveland","county",96720,0.72,1,0,0.1429
2007,9,"Cleveland","county",97144,0.93,0.8889,0,0.1111
2008,8,"Cleveland","county",97953,0.82,0.875,0.125,0.125
2009,9,"Cleveland","county",98638,0.91,0.7778,0.1111,0.1111
2010,8,"Cleveland","county",98249,0.81,0.75,0.125,0
2011,8,"Cleveland","county",98209,0.81,0.75,0.125,0
2012,11,"Cleveland","county",97702,1.13,0.7273,0.0909,0.0909
2013,11,"Cleveland","county",97429,1.13,0.7273,0.0909,0.0909
2014,7,"Cleveland","county",97920,0.71,0.8571,0.1429,0
2015,8,"Cleveland","county",97871,0.82,0.875,0.25,0
2016,7,"Cleveland","county",98244,0.71,0.8571,0.2857,0
2017,8,"Cleveland","county",98580,0.81,0.875,0.25,0
2000,2,"Columbus","county",54749,0.37,-9,-9,-9
2001,1,"Columbus","county",54840,0.18,-9,-9,-9
2002,1,"Columbus","county",55401,0.18,-9,-9,-9
2003,0,"Columbus","county",55961,0,-9,-9,-9
2004,0,"Columbus","county",54917,0,-9,-9,-9
2005,0,"Columbus","county",54643,0,-9,-9,-9
2006,0,"Columbus","county",54666,0,-9,-9,-9
2007,0,"Columbus","county",54460,0,-9,-9,-9
2008,1,"Columbus","county",54758,0.18,-9,-9,-9
2009,0,"Columbus","county",56299,0,-9,-9,-9
2010,1,"Columbus","county",58204,0.17,-9,-9,-9
2011,1,"Columbus","county",57657,0.17,-9,-9,-9
2012,1,"Columbus","county",57862,0.17,-9,-9,-9
2013,1,"Columbus","county",57739,0.17,-9,-9,-9
2014,2,"Columbus","county",57632,0.35,-9,-9,-9
2015,3,"Columbus","county",57206,0.52,-9,-9,-9
2016,3,"Columbus","county",57182,0.52,-9,-9,-9
2017,2,"Columbus","county",56941,0.35,-9,-9,-9
2000,14,"Craven","county",91436,1.53,0.6429,0,0
2001,18,"Craven","county",91969,1.96,0.6667,0,0
2002,16,"Craven","county",92602,1.73,0.6875,0,0
2003,16,"Craven","county",93236,1.72,0.75,0,0
2004,15,"Craven","county",93454,1.61,0.8,0,0
2005,15,"Craven","county",92151,1.63,0.8667,0.0667,0
2006,16,"Craven","county",95566,1.67,0.875,0.0625,0.0625
2007,18,"Craven","county",96406,1.87,0.9444,0.0556,0.0556
2008,19,"Craven","county",97766,1.94,0.8421,0.0526,0
2009,19,"Craven","county",100271,1.89,0.8421,0.0526,0
2010,17,"Craven","county",103951,1.64,0.9412,0.0588,0.0588
2011,16,"Craven","county",104965,1.52,0.9375,0.0625,0
2012,12,"Craven","county",105179,1.14,0.8333,0.0833,0
2013,14,"Craven","county",104421,1.34,0.8571,0.1429,0
2014,13,"Craven","county",104520,1.24,0.7692,0.2308,0
2015,13,"Craven","county",103691,1.25,0.7692,0.2308,0
2016,11,"Craven","county",103737,1.06,0.8182,0.1818,0
2017,11,"Craven","county",103735,1.06,0.8182,0.2727,0
2000,34,"Cumberland","county",302963,1.12,0.6765,0.0294,0.0882
2001,32,"Cumberland","county",301089,1.06,0.6563,0.0313,0.125
2002,33,"Cumberland","county",304855,1.08,0.5758,0.0303,0.1212
2003,31,"Cumberland","county",308620,1,0.5806,0.0323,0.0968
2004,27,"Cumberland","county",311526,0.87,0.5926,0,0.1481
2005,25,"Cumberland","county",313000,0.8,0.6,0,0.12
2006,25,"Cumberland","county",306545,0.82,0.6,0,0.08
2007,25,"Cumberland","county",313616,0.8,0.6,0,0.08
2008,28,"Cumberland","county",316945,0.88,0.6429,0,0.1429
2009,30,"Cumberland","county",321121,0.93,0.6667,0,0.1333
2010,30,"Cumberland","county",321018,0.93,0.6667,0,0.1333
2011,34,"Cumberland","county",327643,1.04,0.6765,0.0294,0.1176
2012,30,"Cumberland","county",330754,0.91,0.6667,0.0333,0.0667
2013,24,"Cumberland","county",332553,0.72,0.5833,0.0417,0.125
2014,27,"Cumberland","county",329403,0.82,0.6296,0.1481,0.1481
2015,28,"Cumberland","county",328860,0.85,0.6786,0.1429,0.1786
2016,30,"Cumberland","county",329824,0.91,0.7,0.1,0.1667
2017,29,"Cumberland","county",329604,0.88,0.6897,0.1034,0.1724
2000,1,"Currituck","county",18190,0.55,-9,-9,-9
2001,2,"Currituck","county",18861,1.06,-9,-9,-9
2002,2,"Currituck","county",19293,1.04,-9,-9,-9
2003,2,"Currituck","county",19726,1.01,-9,-9,-9
2004,1,"Currituck","county",21059,0.47,-9,-9,-9
2005,1,"Currituck","county",22617,0.44,-9,-9,-9
2006,1,"Currituck","county",23580,0.42,-9,-9,-9
2007,1,"Currituck","county",23731,0.42,-9,-9,-9
2008,1,"Currituck","county",23486,0.43,-9,-9,-9
2009,1,"Currituck","county",23502,0.43,-9,-9,-9
2010,1,"Currituck","county",23559,0.42,-9,-9,-9
2011,1,"Currituck","county",23643,0.42,-9,-9,-9
2012,1,"Currituck","county",23767,0.42,-9,-9,-9
2013,1,"Currituck","county",24506,0.41,-9,-9,-9
2014,1,"Currituck","county",25072,0.4,-9,-9,-9
2015,1,"Currituck","county",25627,0.39,-9,-9,-9
2016,1,"Currituck","county",26101,0.38,-9,-9,-9
2017,1,"Currituck","county",26604,0.38,-9,-9,-9
2000,2,"Dare","county",29967,0.67,-9,-9,-9
2001,2,"Dare","county",31184,0.64,-9,-9,-9
2002,2,"Dare","county",31812,0.63,-9,-9,-9
2003,2,"Dare","county",32440,0.62,-9,-9,-9
2004,2,"Dare","county",33906,0.59,-9,-9,-9
2005,2,"Dare","county",35145,0.57,-9,-9,-9
2006,3,"Dare","county",34730,0.86,-9,-9,-9
2007,2,"Dare","county",34272,0.58,-9,-9,-9
2008,1,"Dare","county",33812,0.3,-9,-9,-9
2009,0,"Dare","county",34253,0,-9,-9,-9
2010,0,"Dare","county",33886,0,-9,-9,-9
2011,0,"Dare","county",34216,0,-9,-9,-9
2012,0,"Dare","county",34810,0,-9,-9,-9
2013,0,"Dare","county",35273,0,-9,-9,-9
2014,0,"Dare","county",35415,0,-9,-9,-9
2015,0,"Dare","county",36001,0,-9,-9,-9
2016,1,"Dare","county",36387,0.27,-9,-9,-9
2017,1,"Dare","county",36792,0.27,-9,-9,-9
2000,7,"Davidson","county",147246,0.48,0.1429,0,0
2001,8,"Davidson","county",149098,0.54,0.25,0,0
2002,6,"Davidson","county",151125,0.4,0.1667,0,0
2003,7,"Davidson","county",153152,0.46,0.2857,0,0
2004,5,"Davidson","county",153897,0.32,0,0,0
2005,6,"Davidson","county",154796,0.39,0.1667,0,0
2006,5,"Davidson","county",155343,0.32,0.2,0,0
2007,4,"Davidson","county",156400,0.26,-9,-9,-9
2008,5,"Davidson","county",158897,0.31,0.4,0,0
2009,6,"Davidson","county",159987,0.38,0.5,0,0
2010,5,"Davidson","county",163488,0.31,0.4,0,0
2011,5,"Davidson","county",163364,0.31,0.4,0,0
2012,3,"Davidson","county",163410,0.18,-9,-9,-9
2013,3,"Davidson","county",163770,0.18,-9,-9,-9
2014,2,"Davidson","county",164454,0.12,-9,-9,-9
2015,2,"Davidson","county",165193,0.12,-9,-9,-9
2016,2,"Davidson","county",166137,0.12,-9,-9,-9
2017,2,"Davidson","county",167105,0.12,-9,-9,-9
2000,2,"Davie","county",34835,0.57,-9,-9,-9
2001,1,"Davie","county",36232,0.28,-9,-9,-9
2002,1,"Davie","county",36883,0.27,-9,-9,-9
2003,1,"Davie","county",37535,0.27,-9,-9,-9
2004,0,"Davie","county",37871,0,-9,-9,-9
2005,0,"Davie","county",38644,0,-9,-9,-9
2006,1,"Davie","county",39838,0.25,-9,-9,-9
2007,2,"Davie","county",40447,0.49,-9,-9,-9
2008,2,"Davie","county",40980,0.49,-9,-9,-9
2009,2,"Davie","county",41760,0.48,-9,-9,-9
2010,2,"Davie","county",41378,0.48,-9,-9,-9
2011,2,"Davie","county",41560,0.48,-9,-9,-9
2012,2,"Davie","county",41412,0.48,-9,-9,-9
2013,2,"Davie","county",41507,0.48,-9,-9,-9
2014,1,"Davie","county",41476,0.24,-9,-9,-9
2015,1,"Davie","county",41743,0.24,-9,-9,-9
2016,1,"Davie","county",42211,0.24,-9,-9,-9
2017,1,"Davie","county",42727,0.23,-9,-9,-9
2000,3,"Duplin","county",49063,0.61,-9,-9,-9
2001,2,"Duplin","county",49595,0.4,-9,-9,-9
2002,2,"Duplin","county",50703,0.39,-9,-9,-9
2003,1,"Duplin","county",51812,0.19,-9,-9,-9
2004,1,"Duplin","county",51821,0.19,-9,-9,-9
2005,2,"Duplin","county",52141,0.38,-9,-9,-9
2006,2,"Duplin","county",52708,0.38,-9,-9,-9
2007,2,"Duplin","county",53133,0.38,-9,-9,-9
2008,2,"Duplin","county",53442,0.37,-9,-9,-9
2009,2,"Duplin","county",53672,0.37,-9,-9,-9
2010,1,"Duplin","county",58729,0.17,-9,-9,-9
2011,2,"Duplin","county",59476,0.34,-9,-9,-9
2012,3,"Duplin","county",60059,0.5,-9,-9,-9
2013,3,"Duplin","county",60104,0.5,-9,-9,-9
2014,2,"Duplin","county",60126,0.33,-9,-9,-9
2015,3,"Duplin","county",59868,0.5,-9,-9,-9
2016,3,"Duplin","county",59597,0.5,-9,-9,-9
2017,2,"Duplin","county",59513,0.34,-9,-9,-9
2000,25,"Durham","county",223314,1.12,0.6,0,0.16
2001,20,"Durham","county",228087,0.88,0.65,0,0.15
2002,19,"Durham","county",231434,0.82,0.5789,0,0.1053
2003,19,"Durham","county",234780,0.81,0.6316,0,0.1053
2004,15,"Durham","county",239662,0.63,0.8,0,0.1333
2005,17,"Durham","county",242527,0.7,0.8235,0,0.1176
2006,21,"Durham","county",246825,0.85,0.8571,0.0476,0.1905
2007,21,"Durham","county",254740,0.82,0.619,0.0476,0.2857
2008,22,"Durham","county",260471,0.84,0.6364,0.0455,0.2727
2009,25,"Durham","county",266189,0.94,0.72,0.08,0.44
2010,23,"Durham","county",268925,0.86,0.7391,0.0435,0.4783
2011,26,"Durham","county",272314,0.95,0.7308,0.0385,0.5385
2012,28,"Durham","county",282511,0.99,0.7143,0.1071,0.4286
2013,32,"Durham","county",286053,1.12,0.7813,0.125,0.3438
2014,28,"Durham","county",292191,0.96,0.7857,0.2143,0.3929
2015,31,"Durham","county",297219,1.04,0.8065,0.2258,0.3871
2016,33,"Durham","county",301520,1.09,0.8485,0.2121,0.3636
2017,40,"Durham","county",306184,1.31,0.825,0.2,0.325
2000,4,"Edgecombe","county",55606,0.72,-9,-9,-9
2001,4,"Edgecombe","county",54713,0.73,-9,-9,-9
2002,5,"Edgecombe","county",54630,0.92,0.6,0,0.2
2003,4,"Edgecombe","county",54547,0.73,-9,-9,-9
2004,4,"Edgecombe","county",53777,0.74,-9,-9,-9
2005,4,"Edgecombe","county",53554,0.75,-9,-9,-9
2006,3,"Edgecombe","county",52641,0.57,-9,-9,-9
2007,4,"Edgecombe","county",51813,0.77,-9,-9,-9
2008,6,"Edgecombe","county",51811,1.16,0.6667,0,0.1667
2009,5,"Edgecombe","county",51339,0.97,0.6,0,0
2010,4,"Edgecombe","county",56681,0.71,-9,-9,-9
2011,3,"Edgecombe","county",56089,0.53,-9,-9,-9
2012,6,"Edgecombe","county",56085,1.07,0.6667,0,0
2013,6,"Edgecombe","county",55704,1.08,0.6667,0,0
2014,6,"Edgecombe","county",55483,1.08,0.6667,0,0
2015,4,"Edgecombe","county",54367,0.74,-9,-9,-9
2016,5,"Edgecombe","county",53502,0.93,0.8,0.4,0
2017,5,"Edgecombe","county",52856,0.95,0.6,0.2,0.2
2000,29,"Forsyth","county",306067,0.95,0.7586,0,0.0345
2001,30,"Forsyth","county",310331,0.97,0.7333,0,0.0333
2002,27,"Forsyth","county",314540,0.86,0.7037,0.037,0.037
2003,29,"Forsyth","county",318751,0.91,0.7241,0.0345,0.0345
2004,27,"Forsyth","county",321852,0.84,0.7407,0,0.037
2005,29,"Forsyth","county",324361,0.89,0.7931,0,0.0345
2006,31,"Forsyth","county",331851,0.93,0.7742,0,0.0645
2007,33,"Forsyth","county",338679,0.97,0.7576,0,0.0606
2008,33,"Forsyth","county",343786,0.96,0.697,0,0.0606
2009,32,"Forsyth","county",355640,0.9,0.6875,0,0.0625
2010,29,"Forsyth","county",351798,0.82,0.6897,0.0345,0.0345
2011,31,"Forsyth","county",354878,0.87,0.6452,0.0323,0.0323
2012,24,"Forsyth","county",357767,0.67,0.75,0.0417,0.0417
2013,26,"Forsyth","county",360471,0.72,0.6538,0.0385,0.0385
2014,29,"Forsyth","county",364248,0.8,0.6552,0.1379,0.0345
2015,31,"Forsyth","county",366543,0.85,0.6774,0.1613,0.0323
2016,32,"Forsyth","county",369144,0.87,0.7188,0.1563,0.0313
2017,32,"Forsyth","county",372651,0.86,0.75,0.1563,0.0313
2000,2,"Franklin","county",47260,0.42,-9,-9,-9
2001,1,"Franklin","county",48813,0.2,-9,-9,-9
2002,3,"Franklin","county",49946,0.6,-9,-9,-9
2003,1,"Franklin","county",51079,0.2,-9,-9,-9
2004,2,"Franklin","county",52855,0.38,-9,-9,-9
2005,1,"Franklin","county",54181,0.18,-9,-9,-9
2006,0,"Franklin","county",55316,0,-9,-9,-9
2007,0,"Franklin","county",56456,0,-9,-9,-9
2008,0,"Franklin","county",57911,0,-9,-9,-9
2009,0,"Franklin","county",59199,0,-9,-9,-9
2010,0,"Franklin","county",60978,0,-9,-9,-9
2011,0,"Franklin","county",61651,0,-9,-9,-9
2012,2,"Franklin","county",61840,0.32,-9,-9,-9
2013,2,"Franklin","county",62697,0.32,-9,-9,-9
2014,3,"Franklin","county",63225,0.47,-9,-9,-9
2015,4,"Franklin","county",64206,0.62,-9,-9,-9
2016,4,"Franklin","county",65445,0.61,-9,-9,-9
2017,4,"Franklin","county",66514,0.6,-9,-9,-9
2000,13,"Gaston","county",190365,0.68,0.3077,0,0.1538
2001,14,"Gaston","county",191112,0.73,0.4286,0,0.1429
2002,15,"Gaston","county",192603,0.78,0.4667,0.0667,0.1333
2003,12,"Gaston","county",194094,0.62,0.4167,0.0833,0.1667
2004,9,"Gaston","county",192650,0.47,0.6667,0.1111,0.1111
2005,11,"Gaston","county",192641,0.57,0.7273,0.0909,0.1818
2006,10,"Gaston","county",197232,0.51,0.7,0.1,0.2
2007,12,"Gaston","county",200972,0.6,0.75,0.0833,0.25
2008,9,"Gaston","county",205014,0.44,0.7778,0,0.2222
2009,9,"Gaston","county",207270,0.43,0.7778,0,0.1111
2010,7,"Gaston","county",206384,0.34,0.7143,0,0.1429
2011,8,"Gaston","county",207506,0.39,0.75,0,0.375
2012,8,"Gaston","county",208582,0.38,0.625,0,0
2013,8,"Gaston","county",209571,0.38,0.75,0.125,0
2014,6,"Gaston","county",210735,0.28,0.5,0,0
2015,5,"Gaston","county",212636,0.24,0.4,0,0
2016,7,"Gaston","county",215489,0.32,0.4286,0.1429,0
2017,8,"Gaston","county",218527,0.37,0.5,0.125,0
2000,0,"Gates","county",10516,0,-9,-9,-9
2001,0,"Gates","county",10492,0,-9,-9,-9
2002,0,"Gates","county",10609,0,-9,-9,-9
2003,0,"Gates","county",10726,0,-9,-9,-9
2004,1,"Gates","county",10882,0.92,-9,-9,-9
2005,2,"Gates","county",11071,1.81,-9,-9,-9
2006,2,"Gates","county",11563,1.73,-9,-9,-9
2007,2,"Gates","county",11819,1.69,-9,-9,-9
2008,2,"Gates","county",11584,1.73,-9,-9,-9
2009,2,"Gates","county",11623,1.72,-9,-9,-9
2010,2,"Gates","county",12214,1.64,-9,-9,-9
2011,2,"Gates","county",11944,1.67,-9,-9,-9
2012,1,"Gates","county",11830,0.85,-9,-9,-9
2013,1,"Gates","county",11880,0.84,-9,-9,-9
2014,1,"Gates","county",11912,0.84,-9,-9,-9
2015,0,"Gates","county",11739,0,-9,-9,-9
2016,0,"Gates","county",11891,0,-9,-9,-9
2017,0,"Gates","county",11960,0,-9,-9,-9
2000,0,"Graham","county",7993,0,-9,-9,-9
2001,0,"Graham","county",8034,0,-9,-9,-9
2002,0,"Graham","county",8108,0,-9,-9,-9
2003,0,"Graham","county",8181,0,-9,-9,-9
2004,0,"Graham","county",8137,0,-9,-9,-9
2005,0,"Graham","county",8105,0,-9,-9,-9
2006,0,"Graham","county",8106,0,-9,-9,-9
2007,0,"Graham","county",8144,0,-9,-9,-9
2008,0,"Graham","county",8087,0,-9,-9,-9
2009,0,"Graham","county",8327,0,-9,-9,-9
2010,0,"Graham","county",8888,0,-9,-9,-9
2011,0,"Graham","county",8942,0,-9,-9,-9
2012,0,"Graham","county",8850,0,-9,-9,-9
2013,0,"Graham","county",8854,0,-9,-9,-9
2014,0,"Graham","county",8829,0,-9,-9,-9
2015,0,"Graham","county",8761,0,-9,-9,-9
2016,0,"Graham","county",8835,0,-9,-9,-9
2017,0,"Graham","county",8837,0,-9,-9,-9
2000,23,"Granville","county",48498,4.74,0.5217,0,0.0435
2001,24,"Granville","county",49671,4.83,0.6667,0,0.0417
2002,27,"Granville","county",50638,5.33,0.5926,0,0.037
2003,25,"Granville","county",51605,4.84,0.6,0,0.04
2004,26,"Granville","county",53346,4.87,0.5769,0.0385,0.1154
2005,29,"Granville","county",53977,5.37,0.6552,0.069,0.1379
2006,28,"Granville","county",53837,5.2,0.6429,0.0357,0.1429
2007,25,"Granville","county",55667,4.49,0.6,0,0.08
2008,26,"Granville","county",56254,4.62,0.6154,0.0385,0.1154
2009,25,"Granville","county",57439,4.35,0.64,0,0.12
2010,20,"Granville","county",60122,3.33,0.65,0,0.15
2011,22,"Granville","county",60863,3.61,0.6364,0,0.2273
2012,22,"Granville","county",56748,3.88,0.6818,0,0.2273
2013,21,"Granville","county",57910,3.63,0.6667,0.0476,0.2381
2014,23,"Granville","county",58104,3.96,0.6957,0.0435,0.2174
2015,21,"Granville","county",58547,3.59,0.6667,0.0476,0.0952
2016,20,"Granville","county",59433,3.37,0.7,0,0.15
2017,20,"Granville","county",59975,3.33,0.7,0,0.15
2000,4,"Greene","county",18974,2.11,-9,-9,-9
2001,3,"Greene","county",19008,1.58,-9,-9,-9
2002,4,"Greene","county",19443,2.06,-9,-9,-9
2003,6,"Greene","county",19878,3.02,0.6667,0,0
2004,5,"Greene","county",20262,2.47,0.6,0,0
2005,5,"Greene","county",20267,2.47,0.6,0,0
2006,5,"Greene","county",20839,2.4,0.6,0,0
2007,5,"Greene","county",21110,2.37,0.6,0,0.2
2008,4,"Greene","county",21210,1.89,-9,-9,-9
2009,6,"Greene","county",21389,2.81,0.6667,0,0.1667
2010,7,"Greene","county",21382,3.27,0.5714,0,0.1429
2011,7,"Greene","county",21489,3.26,0.5714,0,0
2012,9,"Greene","county",21363,4.21,0.6667,0.1111,0.1111
2013,8,"Greene","county",21073,3.8,0.75,0.125,0.125
2014,8,"Greene","county",21286,3.76,0.75,0.125,0.125
2015,8,"Greene","county",21158,3.78,0.75,0,0.25
2016,9,"Greene","county",21421,4.2,0.7778,0,0.2222
2017,9,"Greene","county",21522,4.18,0.7778,0,0.2222
2000,52,"Guilford","county",421048,1.24,0.6346,0,0.0192
2001,56,"Guilford","county",424031,1.32,0.625,0,0.0357
2002,56,"Guilford","county",432412,1.3,0.6429,0,0.0179
2003,52,"Guilford","county",440793,1.18,0.6538,0.0192,0.0192
2004,53,"Guilford","county",438520,1.21,0.6604,0.0189,0.0377
2005,53,"Guilford","county",438775,1.21,0.6226,0.0377,0.0377
2006,55,"Guilford","county",449071,1.22,0.6909,0.0364,0.0364
2007,54,"Guilford","county",460780,1.17,0.7222,0.0741,0.037
2008,50,"Guilford","county",468439,1.07,0.68,0.08,0.02
2009,45,"Guilford","county",476038,0.95,0.6444,0.0889,0.0222
2010,44,"Guilford","county",490371,0.9,0.6818,0.1136,0.0227
2011,41,"Guilford","county",495231,0.83,0.6585,0.1707,0.0244
