"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2012,0,"Camden","county",9922,0,-9,-9,-9
2013,0,"Camden","county",10174,0,-9,-9,-9
2014,0,"Camden","county",10251,0,-9,-9,-9
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,1,"Camden","county",10287,0.97,-9,-9,-9
2017,1,"Camden","county",10359,0.97,-9,-9,-9
2000,5,"Carteret","county",59383,0.84,0.8,0,0
2001,5,"Carteret","county",59600,0.84,0.6,0,0
2002,6,"Carteret","county",60157,1,0.6667,0,0
2003,7,"Carteret","county",60712,1.15,0.7143,0,0
2004,10,"Carteret","county",61122,1.64,0.5,0,0
2005,12,"Carteret","county",62436,1.92,0.5,0.0833,0
2006,12,"Carteret","county",63557,1.89,0.5833,0.0833,0
2007,12,"Carteret","county",63294,1.9,0.75,0,0
2008,14,"Carteret","county",63535,2.2,0.7857,0,0
2009,15,"Carteret","county",64724,2.32,0.7333,0,0
2010,12,"Carteret","county",66712,1.8,0.75,0,0
2011,11,"Carteret","county",67696,1.62,0.8182,0,0
2012,16,"Carteret","county",68362,2.34,0.8125,0,0
2013,16,"Carteret","county",69239,2.31,0.875,0,0
2014,14,"Carteret","county",69350,2.02,0.7143,0,0
2015,15,"Carteret","county",69826,2.15,0.7333,0.0667,0
2016,19,"Carteret","county",69881,2.72,0.8421,0.0526,0
2017,24,"Carteret","county",70190,3.42,0.8333,0.0417,0.0417
2000,3,"Caswell","county",23501,1.28,-9,-9,-9
2001,3,"Caswell","county",23718,1.26,-9,-9,-9
2002,3,"Caswell","county",24014,1.25,-9,-9,-9
2003,1,"Caswell","county",24310,0.41,-9,-9,-9
2004,3,"Caswell","county",23965,1.25,-9,-9,-9
2005,3,"Caswell","county",23857,1.26,-9,-9,-9
2006,2,"Caswell","county",23541,0.85,-9,-9,-9
2007,4,"Caswell","county",23508,1.7,-9,-9,-9
2008,4,"Caswell","county",23356,1.71,-9,-9,-9
2009,4,"Caswell","county",23464,1.7,-9,-9,-9
2010,4,"Caswell","county",23676,1.69,-9,-9,-9
2011,3,"Caswell","county",23654,1.27,-9,-9,-9
2012,3,"Caswell","county",23492,1.28,-9,-9,-9
2013,3,"Caswell","county",23844,1.26,-9,-9,-9
2014,4,"Caswell","county",23602,1.69,-9,-9,-9
2015,4,"Caswell","county",23606,1.69,-9,-9,-9
2016,5,"Caswell","county",23689,2.11,0.8,0,0
2017,4,"Caswell","county",23699,1.69,-9,-9,-9
2000,40,"Catawba","county",141685,2.82,0.875,0,0.075
2001,42,"Catawba","county",145106,2.89,0.8571,0,0.0714
2002,43,"Catawba","county",147428,2.92,0.8605,0,0.0233
2003,54,"Catawba","county",149750,3.61,0.8704,0,0.0185
2004,63,"Catawba","county",148797,4.23,0.873,0,0.0159
2005,64,"Catawba","county",149416,4.28,0.8906,0,0.0313
2006,65,"Catawba","county",151126,4.3,0.9231,0,0.0154
2007,68,"Catawba","county",153404,4.43,0.9118,0,0.0441
2008,78,"Catawba","county",154972,5.03,0.9103,0,0.0513
2009,86,"Catawba","county",157034,5.48,0.8256,0,0.0465
2010,88,"Catawba","county",154654,5.69,0.8295,0,0.0341
2011,84,"Catawba","county",154992,5.42,0.8571,0,0.0357
2012,81,"Catawba","county",155494,5.21,0.8642,0,0.037
2013,73,"Catawba","county",155411,4.7,0.8356,0,0.0274
2014,79,"Catawba","county",155830,5.07,0.8481,0.0127,0.038
2015,81,"Catawba","county",155828,5.2,0.8765,0.0123,0.037
2016,82,"Catawba","county",156473,5.24,0.8659,0.0244,0.0366
2017,93,"Catawba","county",156949,5.93,0.8495,0.0215,0.043
2000,4,"Chatham","county",49329,0.81,-9,-9,-9
2001,5,"Chatham","county",50952,0.98,0.8,0,0.2
2002,6,"Chatham","county",51964,1.15,1,0,0
2003,4,"Chatham","county",52976,0.76,-9,-9,-9
2004,5,"Chatham","county",54645,0.91,1,0,0
2005,3,"Chatham","county",56274,0.53,-9,-9,-9
2006,3,"Chatham","county",57708,0.52,-9,-9,-9
2007,6,"Chatham","county",59168,1.01,1,0,0
2008,8,"Chatham","county",60895,1.31,0.875,0,0.125
2009,11,"Chatham","county",62492,1.76,0.8182,0,0.0909
2010,10,"Chatham","county",63870,1.57,0.8,0,0.1
2011,10,"Chatham","county",64553,1.55,0.8,0,0
2012,13,"Chatham","county",66545,1.95,0.7692,0,0.0769
2013,10,"Chatham","county",67620,1.48,0.8,0,0.1
2014,12,"Chatham","county",68725,1.75,0.8333,0,0.1667
2015,13,"Chatham","county",71815,1.81,0.6923,0,0.1538
2016,14,"Chatham","county",73286,1.91,0.7143,0.0714,0.1429
2017,12,"Chatham","county",74835,1.6,0.5833,0.1667,0.0833
2000,6,"Cherokee","county",24298,2.47,0.6667,0,0
2001,6,"Cherokee","county",24704,2.43,0.6667,0,0
2002,6,"Cherokee","county",25082,2.39,0.6667,0,0
2003,7,"Cherokee","county",25460,2.75,0.7143,0,0
2004,10,"Cherokee","county",25694,3.89,0.6,0.1,0
2005,11,"Cherokee","county",26063,4.22,0.6364,0.0909,0
2006,11,"Cherokee","county",26727,4.12,0.6364,0.0909,0
2007,13,"Cherokee","county",27026,4.81,0.6923,0.0769,0
2008,14,"Cherokee","county",26869,5.21,0.7143,0.0714,0
2009,18,"Cherokee","county",26798,6.72,0.6667,0.0556,0
2010,17,"Cherokee","county",27527,6.18,0.5882,0.0588,0
2011,13,"Cherokee","county",27300,4.76,0.6923,0.0769,0
2012,13,"Cherokee","county",27030,4.81,0.6154,0,0
2013,13,"Cherokee","county",27471,4.73,0.6154,0,0
2014,15,"Cherokee","county",27451,5.46,0.6667,0,0
2015,15,"Cherokee","county",27770,5.4,0.6,0.0667,0
2016,15,"Cherokee","county",28591,5.25,0.6,0,0.0667
2017,15,"Cherokee","county",29216,5.13,0.5333,0,0
2000,6,"Chowan","county",14526,4.13,0.8333,0,0.1667
2001,5,"Chowan","county",14492,3.45,0.8,0,0.2
2002,5,"Chowan","county",14602,3.42,0.8,0,0.2
2003,5,"Chowan","county",14710,3.4,0.8,0,0.2
2004,6,"Chowan","county",14453,4.15,0.8333,0,0.1667
2005,7,"Chowan","county",14515,4.82,0.8571,0,0
2006,6,"Chowan","county",14677,4.09,0.8333,0,0
2007,7,"Chowan","county",14660,4.77,0.7143,0,0
2008,11,"Chowan","county",14688,7.49,0.8182,0,0.0909
2009,8,"Chowan","county",14818,5.4,0.875,0,0
2010,8,"Chowan","county",14761,5.42,0.875,0,0
2011,8,"Chowan","county",14796,5.41,0.875,0,0
2012,10,"Chowan","county",14743,6.78,0.8,0,0
2013,11,"Chowan","county",14815,7.42,0.8182,0,0
2014,11,"Chowan","county",14636,7.52,0.8182,0,0
2015,9,"Chowan","county",14541,6.19,0.8889,0,0
2016,10,"Chowan","county",14410,6.94,0.9,0,0.2
2017,8,"Chowan","county",14292,5.6,0.875,0,0.375
2000,0,"Clay","county",8775,0,-9,-9,-9
2001,1,"Clay","county",9022,1.11,-9,-9,-9
2002,1,"Clay","county",9139,1.09,-9,-9,-9
2003,0,"Clay","county",9255,0,-9,-9,-9
2004,0,"Clay","county",9499,0,-9,-9,-9
2005,0,"Clay","county",9811,0,-9,-9,-9
2006,0,"Clay","county",10116,0,-9,-9,-9
2007,1,"Clay","county",10326,0.97,-9,-9,-9
2008,1,"Clay","county",10310,0.97,-9,-9,-9
2009,2,"Clay","county",10370,1.93,-9,-9,-9
2010,2,"Clay","county",10622,1.88,-9,-9,-9
2011,3,"Clay","county",10460,2.87,-9,-9,-9
2012,3,"Clay","county",10520,2.85,-9,-9,-9
2013,5,"Clay","county",10794,4.63,0.6,0,0
2014,3,"Clay","county",10794,2.78,-9,-9,-9
2015,5,"Clay","county",11036,4.53,0.4,0,0.2
2016,7,"Clay","county",11320,6.18,0.4286,0,0.1429
2017,7,"Clay","county",11488,6.09,0.5714,0,0
2000,17,"Cleveland","county",96287,1.77,0.8824,0,0
2001,17,"Cleveland","county",96810,1.76,0.8824,0,0
2002,18,"Cleveland","county",97921,1.84,0.8889,0,0.0556
2003,17,"Cleveland","county",99032,1.72,0.8235,0,0.0588
2004,16,"Cleveland","county",98497,1.62,0.875,0,0
2005,21,"Cleveland","county",97810,2.15,0.8095,0,0
2006,23,"Cleveland","county",96720,2.38,0.7391,0,0.0435
2007,20,"Cleveland","county",97144,2.06,0.8,0,0
2008,22,"Cleveland","county",97953,2.25,0.7727,0,0.0455
2009,23,"Cleveland","county",98638,2.33,0.8261,0,0.087
2010,26,"Cleveland","county",98249,2.65,0.8077,0,0.0769
2011,26,"Cleveland","county",98209,2.65,0.8462,0,0.0385
2012,25,"Cleveland","county",97702,2.56,0.76,0,0.08
2013,24,"Cleveland","county",97429,2.46,0.7917,0.0417,0.0417
2014,25,"Cleveland","county",97920,2.55,0.76,0.04,0.12
2015,27,"Cleveland","county",97871,2.76,0.7778,0,0.037
2016,27,"Cleveland","county",98244,2.75,0.8148,0,0.037
2017,27,"Cleveland","county",98580,2.74,0.8519,0,0.037
2000,11,"Columbus","county",54749,2.01,0.8182,0,0
2001,10,"Columbus","county",54840,1.82,0.8,0,0
2002,9,"Columbus","county",55401,1.62,0.7778,0,0
2003,11,"Columbus","county",55961,1.97,0.8182,0,0
2004,12,"Columbus","county",54917,2.19,0.8333,0,0
2005,12,"Columbus","county",54643,2.2,0.8333,0,0
2006,11,"Columbus","county",54666,2.01,0.9091,0,0
2007,10,"Columbus","county",54460,1.84,0.9,0,0
2008,10,"Columbus","county",54758,1.83,0.9,0,0.1
2009,10,"Columbus","county",56299,1.78,0.9,0,0
2010,11,"Columbus","county",58204,1.89,0.9091,0,0
2011,9,"Columbus","county",57657,1.56,1,0,0
2012,12,"Columbus","county",57862,2.07,0.8333,0,0
2013,13,"Columbus","county",57739,2.25,0.7692,0,0
2014,13,"Columbus","county",57632,2.26,0.7692,0,0
2015,14,"Columbus","county",57206,2.45,0.7143,0,0
2016,15,"Columbus","county",57182,2.62,0.7333,0,0
2017,15,"Columbus","county",56941,2.63,0.7333,0.0667,0.0667
2000,21,"Craven","county",91436,2.3,0.8095,0,0
2001,21,"Craven","county",91969,2.28,0.7619,0,0.0476
2002,20,"Craven","county",92602,2.16,0.7,0,0.05
2003,19,"Craven","county",93236,2.04,0.7368,0,0
2004,20,"Craven","county",93454,2.14,0.7,0,0
2005,20,"Craven","county",92151,2.17,0.8,0,0
2006,18,"Craven","county",95566,1.88,0.8333,0,0
2007,17,"Craven","county",96406,1.76,0.8235,0,0
2008,19,"Craven","county",97766,1.94,0.7895,0,0
2009,21,"Craven","county",100271,2.09,0.9048,0,0
2010,22,"Craven","county",103951,2.12,0.9091,0,0
2011,22,"Craven","county",104965,2.1,0.9091,0,0
2012,24,"Craven","county",105179,2.28,0.9167,0,0
2013,26,"Craven","county",104421,2.49,0.8846,0,0
2014,26,"Craven","county",104520,2.49,0.8846,0,0
2015,30,"Craven","county",103691,2.89,0.8667,0,0.0667
2016,35,"Craven","county",103737,3.37,0.8857,0,0.0286
2017,36,"Craven","county",103735,3.47,0.7778,0.0278,0.0556
2000,82,"Cumberland","county",302963,2.71,0.8415,0.0122,0.2317
2001,81,"Cumberland","county",301089,2.69,0.9012,0,0.2346
2002,83,"Cumberland","county",304855,2.72,0.9157,0.012,0.253
2003,87,"Cumberland","county",308620,2.82,0.931,0,0.2989
2004,89,"Cumberland","county",311526,2.86,0.9438,0.0112,0.2809
2005,85,"Cumberland","county",313000,2.72,0.9176,0,0.3176
2006,95,"Cumberland","county",306545,3.1,0.9368,0,0.2947
2007,96,"Cumberland","county",313616,3.06,0.9479,0,0.3125
2008,108,"Cumberland","county",316945,3.41,0.9167,0.0093,0.3148
2009,111,"Cumberland","county",321121,3.46,0.9009,0.009,0.2883
2010,112,"Cumberland","county",321018,3.49,0.8839,0.0179,0.2768
2011,116,"Cumberland","county",327643,3.54,0.8276,0.0086,0.2672
2012,110,"Cumberland","county",330754,3.33,0.8182,0.0182,0.2455
2013,117,"Cumberland","county",332553,3.52,0.812,0.0256,0.2564
2014,125,"Cumberland","county",329403,3.79,0.824,0.024,0.24
2015,123,"Cumberland","county",328860,3.74,0.813,0.0244,0.2439
2016,127,"Cumberland","county",329824,3.85,0.8268,0.0157,0.2283
2017,141,"Cumberland","county",329604,4.28,0.8227,0.0142,0.2128
2000,1,"Currituck","county",18190,0.55,-9,-9,-9
2001,2,"Currituck","county",18861,1.06,-9,-9,-9
2002,2,"Currituck","county",19293,1.04,-9,-9,-9
2003,1,"Currituck","county",19726,0.51,-9,-9,-9
2004,2,"Currituck","county",21059,0.95,-9,-9,-9
2005,2,"Currituck","county",22617,0.88,-9,-9,-9
2006,2,"Currituck","county",23580,0.85,-9,-9,-9
2007,2,"Currituck","county",23731,0.84,-9,-9,-9
2008,2,"Currituck","county",23486,0.85,-9,-9,-9
2009,3,"Currituck","county",23502,1.28,-9,-9,-9
2010,4,"Currituck","county",23559,1.7,-9,-9,-9
2011,3,"Currituck","county",23643,1.27,-9,-9,-9
2012,3,"Currituck","county",23767,1.26,-9,-9,-9
2013,4,"Currituck","county",24506,1.63,-9,-9,-9
2014,2,"Currituck","county",25072,0.8,-9,-9,-9
2015,3,"Currituck","county",25627,1.17,-9,-9,-9
2016,3,"Currituck","county",26101,1.15,-9,-9,-9
2017,3,"Currituck","county",26604,1.13,-9,-9,-9
2000,1,"Dare","county",29967,0.33,-9,-9,-9
2001,1,"Dare","county",31184,0.32,-9,-9,-9
2002,1,"Dare","county",31812,0.31,-9,-9,-9
2003,1,"Dare","county",32440,0.31,-9,-9,-9
2004,4,"Dare","county",33906,1.18,-9,-9,-9
2005,5,"Dare","county",35145,1.42,1,0,0
2006,5,"Dare","county",34730,1.44,1,0,0
2007,2,"Dare","county",34272,0.58,-9,-9,-9
2008,2,"Dare","county",33812,0.59,-9,-9,-9
2009,2,"Dare","county",34253,0.58,-9,-9,-9
2010,4,"Dare","county",33886,1.18,-9,-9,-9
2011,5,"Dare","county",34216,1.46,1,0,0
2012,3,"Dare","county",34810,0.86,-9,-9,-9
2013,3,"Dare","county",35273,0.85,-9,-9,-9
2014,3,"Dare","county",35415,0.85,-9,-9,-9
2015,5,"Dare","county",36001,1.39,1,0,0
2016,5,"Dare","county",36387,1.37,1,0,0
2017,7,"Dare","county",36792,1.9,1,0,0
2000,18,"Davidson","county",147246,1.22,1,0,0.0556
2001,24,"Davidson","county",149098,1.61,0.9167,0,0.0417
2002,24,"Davidson","county",151125,1.59,1,0,0.0417
2003,21,"Davidson","county",153152,1.37,0.9524,0,0
2004,24,"Davidson","county",153897,1.56,0.9167,0,0.0417
2005,25,"Davidson","county",154796,1.62,0.92,0,0.04
2006,30,"Davidson","county",155343,1.93,0.8667,0,0.0667
2007,28,"Davidson","county",156400,1.79,0.7143,0,0.0714
2008,30,"Davidson","county",158897,1.89,0.7,0,0.0333
2009,30,"Davidson","county",159987,1.88,0.6667,0,0.0667
2010,31,"Davidson","county",163488,1.9,0.6774,0,0.0645
2011,28,"Davidson","county",163364,1.71,0.6786,0,0.0714
2012,29,"Davidson","county",163410,1.77,0.6897,0,0.1034
2013,30,"Davidson","county",163770,1.83,0.7333,0,0.0667
2014,33,"Davidson","county",164454,2.01,0.7273,0,0.0909
2015,32,"Davidson","county",165193,1.94,0.7188,0,0.0938
2016,35,"Davidson","county",166137,2.11,0.7429,0,0.1143
2017,37,"Davidson","county",167105,2.21,0.8108,0,0.1081
2000,2,"Davie","county",34835,0.57,-9,-9,-9
2001,2,"Davie","county",36232,0.55,-9,-9,-9
2002,3,"Davie","county",36883,0.81,-9,-9,-9
2003,4,"Davie","county",37535,1.07,-9,-9,-9
2004,3,"Davie","county",37871,0.79,-9,-9,-9
2005,5,"Davie","county",38644,1.29,1,0,0
2006,6,"Davie","county",39838,1.51,0.8333,0,0
2007,7,"Davie","county",40447,1.73,0.7143,0,0
2008,7,"Davie","county",40980,1.71,0.7143,0,0
2009,7,"Davie","county",41760,1.68,0.8571,0,0
2010,6,"Davie","county",41378,1.45,0.6667,0,0
2011,7,"Davie","county",41560,1.68,0.7143,0,0
2012,13,"Davie","county",41412,3.14,0.6154,0,0
2013,13,"Davie","county",41507,3.13,0.6923,0,0
2014,7,"Davie","county",41476,1.69,0.5714,0,0
2015,10,"Davie","county",41743,2.4,0.6,0,0
2016,10,"Davie","county",42211,2.37,0.6,0,0
2017,25,"Davie","county",42727,5.85,0.64,0,0
2000,6,"Duplin","county",49063,1.22,0.8333,0,0
2001,8,"Duplin","county",49595,1.61,0.875,0,0
2002,7,"Duplin","county",50703,1.38,0.7143,0,0
2003,8,"Duplin","county",51812,1.54,0.625,0,0
2004,4,"Duplin","county",51821,0.77,-9,-9,-9
2005,5,"Duplin","county",52141,0.96,0.8,0,0
2006,5,"Duplin","county",52708,0.95,0.8,0,0
2007,7,"Duplin","county",53133,1.32,0.8571,0,0
2008,7,"Duplin","county",53442,1.31,0.8571,0,0
2009,10,"Duplin","county",53672,1.86,0.8,0,0
2010,9,"Duplin","county",58729,1.53,0.8889,0,0
2011,8,"Duplin","county",59476,1.35,0.875,0,0
2012,8,"Duplin","county",60059,1.33,0.875,0,0
2013,10,"Duplin","county",60104,1.66,0.8,0,0
2014,12,"Duplin","county",60126,2,0.75,0,0
2015,11,"Duplin","county",59868,1.84,1,0,0
2016,11,"Duplin","county",59597,1.85,0.9091,0,0
2017,11,"Duplin","county",59513,1.85,0.8182,0,0
2000,17,"Durham","county",223314,0.76,0.5882,0,0.1176
2001,18,"Durham","county",228087,0.79,0.6667,0,0.0556
2002,20,"Durham","county",231434,0.86,0.7,0,0.05
2003,22,"Durham","county",234780,0.94,0.6364,0,0.0455
2004,22,"Durham","county",239662,0.92,0.6818,0,0.0909
2005,22,"Durham","county",242527,0.91,0.6364,0,0.2273
2006,23,"Durham","county",246825,0.93,0.5652,0,0.1304
2007,24,"Durham","county",254740,0.94,0.5833,0,0.2083
2008,27,"Durham","county",260471,1.04,0.5926,0,0.1852
2009,26,"Durham","county",266189,0.98,0.6923,0,0.1538
2010,31,"Durham","county",268925,1.15,0.7742,0,0.0968
2011,33,"Durham","county",272314,1.21,0.7273,0,0.1515
2012,31,"Durham","county",282511,1.1,0.7419,0,0.129
2013,32,"Durham","county",286053,1.12,0.7813,0,0.0938
2014,41,"Durham","county",292191,1.4,0.6829,0,0.2195
2015,48,"Durham","county",297219,1.61,0.6875,0.0208,0.1042
2016,44,"Durham","county",301520,1.46,0.6818,0.0227,0.0909
2017,45,"Durham","county",306184,1.47,0.6222,0.0222,0.1333
2000,6,"Edgecombe","county",55606,1.08,0.8333,0,0.5
2001,6,"Edgecombe","county",54713,1.1,0.8333,0,0.3333
2002,9,"Edgecombe","county",54630,1.65,0.7778,0,0.3333
2003,10,"Edgecombe","county",54547,1.83,0.8,0,0.4
2004,26,"Edgecombe","county",53777,4.83,0.9231,0,0.1923
2005,22,"Edgecombe","county",53554,4.11,0.9545,0,0.1818
2006,20,"Edgecombe","county",52641,3.8,0.95,0,0.2
2007,11,"Edgecombe","county",51813,2.12,1,0,0.3636
2008,13,"Edgecombe","county",51811,2.51,0.9231,0,0.3846
2009,13,"Edgecombe","county",51339,2.53,0.8462,0,0.3077
2010,14,"Edgecombe","county",56681,2.47,0.8571,0,0.2857
2011,13,"Edgecombe","county",56089,2.32,0.9231,0,0.3846
2012,12,"Edgecombe","county",56085,2.14,0.9167,0,0.4167
2013,17,"Edgecombe","county",55704,3.05,0.9412,0.0588,0.3529
2014,10,"Edgecombe","county",55483,1.8,0.9,0,0.3
2015,12,"Edgecombe","county",54367,2.21,0.8333,0,0.25
2016,12,"Edgecombe","county",53502,2.24,0.8333,0.0833,0.1667
2017,12,"Edgecombe","county",52856,2.27,0.8333,0,0.0833
2000,45,"Forsyth","county",306067,1.47,0.8444,0,0.0222
2001,44,"Forsyth","county",310331,1.42,0.8864,0,0
2002,45,"Forsyth","county",314540,1.43,0.8222,0,0.0222
2003,49,"Forsyth","county",318751,1.54,0.8163,0,0.0612
2004,57,"Forsyth","county",321852,1.77,0.7719,0,0.0351
2005,57,"Forsyth","county",324361,1.76,0.7719,0,0.0702
2006,57,"Forsyth","county",331851,1.72,0.7193,0,0.1053
2007,54,"Forsyth","county",338679,1.59,0.7963,0,0.0741
2008,59,"Forsyth","county",343786,1.72,0.7627,0,0.1017
2009,64,"Forsyth","county",355640,1.8,0.7656,0,0.0625
2010,64,"Forsyth","county",351798,1.82,0.75,0,0.0625
2011,70,"Forsyth","county",354878,1.97,0.7286,0,0.1286
2012,71,"Forsyth","county",357767,1.98,0.7465,0,0.0986
2013,74,"Forsyth","county",360471,2.05,0.7432,0,0.1081
2014,73,"Forsyth","county",364248,2,0.7123,0,0.0959
2015,87,"Forsyth","county",366543,2.37,0.7241,0,0.1264
2016,96,"Forsyth","county",369144,2.6,0.6979,0.0104,0.1042
2017,100,"Forsyth","county",372651,2.68,0.71,0.03,0.1
2000,4,"Franklin","county",47260,0.85,-9,-9,-9
2001,4,"Franklin","county",48813,0.82,-9,-9,-9
2002,3,"Franklin","county",49946,0.6,-9,-9,-9
2003,5,"Franklin","county",51079,0.98,0.8,0,0
2004,6,"Franklin","county",52855,1.14,1,0,0
2005,6,"Franklin","county",54181,1.11,1,0,0
2006,7,"Franklin","county",55316,1.27,1,0,0
2007,11,"Franklin","county",56456,1.95,1,0,0.0909
2008,12,"Franklin","county",57911,2.07,0.9167,0,0.0833
2009,12,"Franklin","county",59199,2.03,0.9167,0,0.0833
2010,12,"Franklin","county",60978,1.97,0.8333,0,0.0833
2011,9,"Franklin","county",61651,1.46,0.7778,0,0
2012,10,"Franklin","county",61840,1.62,0.8,0,0
2013,10,"Franklin","county",62697,1.59,0.8,0,0.1
2014,14,"Franklin","county",63225,2.21,0.8571,0,0
2015,19,"Franklin","county",64206,2.96,0.7895,0,0
2016,20,"Franklin","county",65445,3.06,0.75,0,0
2017,19,"Franklin","county",66514,2.86,0.8421,0,0
2000,50,"Gaston","county",190365,2.63,0.88,0.02,0.06
2001,48,"Gaston","county",191112,2.51,0.8542,0.0208,0.0208
2002,50,"Gaston","county",192603,2.6,0.86,0.02,0.1
2003,45,"Gaston","county",194094,2.32,0.8667,0.0222,0.0667
2004,48,"Gaston","county",192650,2.49,0.8333,0.0417,0.0417
2005,52,"Gaston","county",192641,2.7,0.8462,0.0385,0.0577
2006,56,"Gaston","county",197232,2.84,0.8214,0.0179,0.0357
2007,55,"Gaston","county",200972,2.74,0.7818,0.0182,0.0727
2008,62,"Gaston","county",205014,3.02,0.7742,0.0161,0.0806
2009,59,"Gaston","county",207270,2.85,0.7627,0.0169,0.1186
2010,56,"Gaston","county",206384,2.71,0.7679,0.0179,0.125
2011,59,"Gaston","county",207506,2.84,0.7627,0.0169,0.0678
2012,61,"Gaston","county",208582,2.92,0.7541,0,0.0492
2013,66,"Gaston","county",209571,3.15,0.803,0.0152,0.0909
2014,61,"Gaston","county",210735,2.89,0.8525,0.0328,0.082
2015,64,"Gaston","county",212636,3.01,0.8125,0.0156,0.1094
2016,74,"Gaston","county",215489,3.43,0.8108,0.0135,0.1216
2017,60,"Gaston","county",218527,2.75,0.7333,0.0167,0.1333
2000,0,"Gates","county",10516,0,-9,-9,-9
2001,1,"Gates","county",10492,0.95,-9,-9,-9
2002,1,"Gates","county",10609,0.94,-9,-9,-9
2003,2,"Gates","county",10726,1.86,-9,-9,-9
2004,2,"Gates","county",10882,1.84,-9,-9,-9
2005,1,"Gates","county",11071,0.9,-9,-9,-9
2006,1,"Gates","county",11563,0.86,-9,-9,-9
2007,1,"Gates","county",11819,0.85,-9,-9,-9
2008,1,"Gates","county",11584,0.86,-9,-9,-9
2009,1,"Gates","county",11623,0.86,-9,-9,-9
2010,1,"Gates","county",12214,0.82,-9,-9,-9
2011,1,"Gates","county",11944,0.84,-9,-9,-9
2012,1,"Gates","county",11830,0.85,-9,-9,-9
2013,0,"Gates","county",11880,0,-9,-9,-9
2014,0,"Gates","county",11912,0,-9,-9,-9
2015,0,"Gates","county",11739,0,-9,-9,-9
2016,0,"Gates","county",11891,0,-9,-9,-9
2017,1,"Gates","county",11960,0.84,-9,-9,-9
2000,1,"Graham","county",7993,1.25,-9,-9,-9
2001,2,"Graham","county",8034,2.49,-9,-9,-9
2002,2,"Graham","county",8108,2.47,-9,-9,-9
2003,2,"Graham","county",8181,2.44,-9,-9,-9
2004,3,"Graham","county",8137,3.69,-9,-9,-9
2005,3,"Graham","county",8105,3.7,-9,-9,-9
2006,3,"Graham","county",8106,3.7,-9,-9,-9
2007,4,"Graham","county",8144,4.91,-9,-9,-9
2008,4,"Graham","county",8087,4.95,-9,-9,-9
2009,3,"Graham","county",8327,3.6,-9,-9,-9
2010,3,"Graham","county",8888,3.38,-9,-9,-9
2011,3,"Graham","county",8942,3.35,-9,-9,-9
2012,4,"Graham","county",8850,4.52,-9,-9,-9
2013,3,"Graham","county",8854,3.39,-9,-9,-9
2014,3,"Graham","county",8829,3.4,-9,-9,-9
2015,4,"Graham","county",8761,4.57,-9,-9,-9
2016,5,"Graham","county",8835,5.66,0.8,0.2,0
2017,4,"Graham","county",8837,4.53,-9,-9,-9
2000,6,"Granville","county",48498,1.24,1,0,0
2001,8,"Granville","county",49671,1.61,1,0,0
2002,3,"Granville","county",50638,0.59,-9,-9,-9
2003,5,"Granville","county",51605,0.97,1,0,0.2
2004,7,"Granville","county",53346,1.31,0.8571,0,0.1429
2005,8,"Granville","county",53977,1.48,0.875,0,0.125
2006,9,"Granville","county",53837,1.67,0.7778,0,0.1111
2007,4,"Granville","county",55667,0.72,-9,-9,-9
2008,5,"Granville","county",56254,0.89,0.6,0,0.4
2009,6,"Granville","county",57439,1.04,0.8333,0,0
2010,7,"Granville","county",60122,1.16,0.7143,0,0.1429
2011,10,"Granville","county",60863,1.64,0.7,0,0.3
2012,7,"Granville","county",56748,1.23,0.5714,0.1429,0.4286
2013,7,"Granville","county",57910,1.21,0.5714,0.1429,0.4286
2014,7,"Granville","county",58104,1.2,0.7143,0.1429,0.1429
2015,8,"Granville","county",58547,1.37,0.625,0.125,0.25
2016,7,"Granville","county",59433,1.18,0.5714,0.1429,0.2857
2017,9,"Granville","county",59975,1.5,0.7778,0,0.1111
2000,0,"Greene","county",18974,0,-9,-9,-9
2001,1,"Greene","county",19008,0.53,-9,-9,-9
2002,1,"Greene","county",19443,0.51,-9,-9,-9
2003,2,"Greene","county",19878,1.01,-9,-9,-9
2004,2,"Greene","county",20262,0.99,-9,-9,-9
2005,2,"Greene","county",20267,0.99,-9,-9,-9
2006,2,"Greene","county",20839,0.96,-9,-9,-9
2007,1,"Greene","county",21110,0.47,-9,-9,-9
2008,1,"Greene","county",21210,0.47,-9,-9,-9
2009,2,"Greene","county",21389,0.94,-9,-9,-9
2010,2,"Greene","county",21382,0.94,-9,-9,-9
2011,2,"Greene","county",21489,0.93,-9,-9,-9
2012,2,"Greene","county",21363,0.94,-9,-9,-9
2013,2,"Greene","county",21073,0.95,-9,-9,-9
2014,2,"Greene","county",21286,0.94,-9,-9,-9
2015,4,"Greene","county",21158,1.89,-9,-9,-9
2016,7,"Greene","county",21421,3.27,0.8571,0,0.2857
2017,11,"Greene","county",21522,5.11,0.7273,0,0.2727
2000,46,"Guilford","county",421048,1.09,0.7174,0,0.0652
2001,51,"Guilford","county",424031,1.2,0.6863,0,0.0392
2002,58,"Guilford","county",432412,1.34,0.6207,0,0.0862
2003,64,"Guilford","county",440793,1.45,0.6563,0,0.0781
2004,63,"Guilford","county",438520,1.44,0.6984,0,0.0952
2005,71,"Guilford","county",438775,1.62,0.6901,0.0141,0.1268
2006,68,"Guilford","county",449071,1.51,0.6765,0.0147,0.0882
2007,79,"Guilford","county",460780,1.71,0.7215,0.0127,0.1139
