"year","total","region","type","population","providerRate"
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,2,"Warren","county",20133,0.99
2011,1,"Washington","county",13060,0.77
2012,1,"Washington","county",12821,0.78
2013,0,"Washington","county",12826,0
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,7,"Watauga","county",52111,1.34
2012,4,"Watauga","county",52517,0.76
2013,4,"Watauga","county",52682,0.76
2014,4,"Watauga","county",52923,0.76
2015,4,"Watauga","county",53737,0.74
2016,4,"Watauga","county",54992,0.73
2017,2,"Watauga","county",56170,0.36
2011,26,"Wayne","county",123710,2.1
2012,24,"Wayne","county",124915,1.92
2013,23,"Wayne","county",125101,1.84
2014,24,"Wayne","county",125681,1.91
2015,23,"Wayne","county",124984,1.84
2016,23,"Wayne","county",124808,1.84
2017,22,"Wayne","county",124945,1.76
2011,3,"Wilkes","county",69592,0.43
2012,2,"Wilkes","county",69755,0.29
2013,1,"Wilkes","county",69754,0.14
2014,1,"Wilkes","county",69883,0.14
2015,3,"Wilkes","county",69663,0.43
2016,3,"Wilkes","county",70027,0.43
2017,3,"Wilkes","county",70536,0.43
2011,4,"Wilson","county",81380,0.49
2012,4,"Wilson","county",81796,0.49
2013,5,"Wilson","county",81397,0.61
2014,4,"Wilson","county",81410,0.49
2015,4,"Wilson","county",81689,0.49
2016,5,"Wilson","county",81758,0.61
2017,5,"Wilson","county",82035,0.61
2011,1,"Yadkin","county",38442,0.26
2012,1,"Yadkin","county",38247,0.26
2013,0,"Yadkin","county",38131,0
2014,1,"Yadkin","county",37842,0.26
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,1,"Yadkin","county",37687,0.27
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,997,"North Carolina","state",9669244,1.03
2012,1013,"North Carolina","state",9765229,1.04
2013,908,"North Carolina","state",9861952,0.92
2014,951,"North Carolina","state",9953687,0.96
2015,963,"North Carolina","state",10056683,0.96
2016,992,"North Carolina","state",10155942,0.98
2017,1033,"North Carolina","state",10272692,1.01
