"year","total","region","type","population","providerRate"
2017,116,"Wake","county",1048771,1.11
2011,0,"Warren","county",20883,0
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,0,"Washington","county",13060,0
2012,0,"Washington","county",12821,0
2013,0,"Washington","county",12826,0
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,5,"Watauga","county",52111,0.96
2012,7,"Watauga","county",52517,1.33
2013,3,"Watauga","county",52682,0.57
2014,6,"Watauga","county",52923,1.13
2015,8,"Watauga","county",53737,1.49
2016,9,"Watauga","county",54992,1.64
2017,8,"Watauga","county",56170,1.42
2011,6,"Wayne","county",123710,0.49
2012,3,"Wayne","county",124915,0.24
2013,7,"Wayne","county",125101,0.56
2014,9,"Wayne","county",125681,0.72
2015,10,"Wayne","county",124984,0.8
2016,10,"Wayne","county",124808,0.8
2017,9,"Wayne","county",124945,0.72
2011,3,"Wilkes","county",69592,0.43
2012,3,"Wilkes","county",69755,0.43
2013,2,"Wilkes","county",69754,0.29
2014,3,"Wilkes","county",69883,0.43
2015,4,"Wilkes","county",69663,0.57
2016,1,"Wilkes","county",70027,0.14
2017,4,"Wilkes","county",70536,0.57
2011,3,"Wilson","county",81380,0.37
2012,6,"Wilson","county",81796,0.73
2013,5,"Wilson","county",81397,0.61
2014,8,"Wilson","county",81410,0.98
2015,9,"Wilson","county",81689,1.1
2016,11,"Wilson","county",81758,1.35
2017,10,"Wilson","county",82035,1.22
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,1,"Yadkin","county",38131,0.26
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,1,"Yancey","county",18142,0.55
2017,0,"Yancey","county",18199,0
2011,581,"North Carolina","state",9669244,0.6
2012,688,"North Carolina","state",9765229,0.7
2013,759,"North Carolina","state",9861952,0.77
2014,947,"North Carolina","state",9953687,0.95
2015,1054,"North Carolina","state",10056683,1.05
2016,1162,"North Carolina","state",10155942,1.14
2017,1273,"North Carolina","state",10272692,1.24
