"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2011,0,"Camden","county",9921,0,-9,-9,-9
2012,0,"Camden","county",9922,0,-9,-9,-9
2013,0,"Camden","county",10174,0,-9,-9,-9
2014,0,"Camden","county",10251,0,-9,-9,-9
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,0,"Camden","county",10287,0,-9,-9,-9
2017,0,"Camden","county",10359,0,-9,-9,-9
2000,8,"Carteret","county",59383,1.35,0.625,0.125,0
2001,8,"Carteret","county",59600,1.34,0.625,0.125,0
2002,8,"Carteret","county",60157,1.33,0.625,0.125,0
2003,8,"Carteret","county",60712,1.32,0.625,0.125,0
2004,6,"Carteret","county",61122,0.98,0.6667,0.1667,0
2005,6,"Carteret","county",62436,0.96,0.6667,0.3333,0
2006,6,"Carteret","county",63557,0.94,0.6667,0.3333,0
2007,6,"Carteret","county",63294,0.95,0.6667,0.3333,0
2008,8,"Carteret","county",63535,1.26,0.5,0.625,0
2009,8,"Carteret","county",64724,1.24,0.5,0.625,0
2010,9,"Carteret","county",66712,1.35,0.5556,0.5556,0
2011,9,"Carteret","county",67696,1.33,0.5556,0.5556,0
2012,11,"Carteret","county",68362,1.61,0.6364,0.4545,0
2013,11,"Carteret","county",69239,1.59,0.6364,0.5455,0
2014,12,"Carteret","county",69350,1.73,0.5833,0.5,0
2015,10,"Carteret","county",69826,1.43,0.6,0.5,0
2016,12,"Carteret","county",69881,1.72,0.5833,0.5833,0
2017,11,"Carteret","county",70190,1.57,0.5455,0.5455,0
2000,0,"Caswell","county",23501,0,-9,-9,-9
2001,0,"Caswell","county",23718,0,-9,-9,-9
2002,0,"Caswell","county",24014,0,-9,-9,-9
2003,1,"Caswell","county",24310,0.41,-9,-9,-9
2004,1,"Caswell","county",23965,0.42,-9,-9,-9
2005,1,"Caswell","county",23857,0.42,-9,-9,-9
2006,1,"Caswell","county",23541,0.42,-9,-9,-9
2007,1,"Caswell","county",23508,0.43,-9,-9,-9
2008,0,"Caswell","county",23356,0,-9,-9,-9
2009,0,"Caswell","county",23464,0,-9,-9,-9
2010,0,"Caswell","county",23676,0,-9,-9,-9
2011,0,"Caswell","county",23654,0,-9,-9,-9
2012,1,"Caswell","county",23492,0.43,-9,-9,-9
2013,1,"Caswell","county",23844,0.42,-9,-9,-9
2014,1,"Caswell","county",23602,0.42,-9,-9,-9
2015,1,"Caswell","county",23606,0.42,-9,-9,-9
2016,1,"Caswell","county",23689,0.42,-9,-9,-9
2017,1,"Caswell","county",23699,0.42,-9,-9,-9
2000,11,"Catawba","county",141685,0.78,0.2727,0,0
2001,12,"Catawba","county",145106,0.83,0.3333,0,0
2002,14,"Catawba","county",147428,0.95,0.4286,0,0.0714
2003,14,"Catawba","county",149750,0.93,0.5,0.0714,0.0714
2004,11,"Catawba","county",148797,0.74,0.3636,0.0909,0
2005,11,"Catawba","county",149416,0.74,0.3636,0.0909,0
2006,11,"Catawba","county",151126,0.73,0.4545,0.0909,0
2007,11,"Catawba","county",153404,0.72,0.4545,0.0909,0
2008,13,"Catawba","county",154972,0.84,0.5385,0.0769,0
2009,14,"Catawba","county",157034,0.89,0.5714,0.0714,0
2010,18,"Catawba","county",154654,1.16,0.5,0.1111,0.0556
2011,18,"Catawba","county",154992,1.16,0.5,0.1111,0.0556
2012,18,"Catawba","county",155494,1.16,0.5,0.1667,0
2013,16,"Catawba","county",155411,1.03,0.5,0.25,0
2014,20,"Catawba","county",155830,1.28,0.6,0.2,0.05
2015,19,"Catawba","county",155828,1.22,0.5789,0.2632,0.0526
2016,18,"Catawba","county",156473,1.15,0.5556,0.2778,0.0556
2017,18,"Catawba","county",156949,1.15,0.5556,0.2778,0.0556
2000,4,"Chatham","county",49329,0.81,-9,-9,-9
2001,2,"Chatham","county",50952,0.39,-9,-9,-9
2002,2,"Chatham","county",51964,0.38,-9,-9,-9
2003,3,"Chatham","county",52976,0.57,-9,-9,-9
2004,3,"Chatham","county",54645,0.55,-9,-9,-9
2005,3,"Chatham","county",56274,0.53,-9,-9,-9
2006,5,"Chatham","county",57708,0.87,0.4,0.2,0
2007,7,"Chatham","county",59168,1.18,0.4286,0.1429,0
2008,8,"Chatham","county",60895,1.31,0.5,0.625,0
2009,9,"Chatham","county",62492,1.44,0.5556,0.5556,0
2010,11,"Chatham","county",63870,1.72,0.6364,0.6364,0
2011,11,"Chatham","county",64553,1.7,0.6364,0.6364,0
2012,8,"Chatham","county",66545,1.2,0.75,0.75,0
2013,8,"Chatham","county",67620,1.18,0.75,0.75,0
2014,10,"Chatham","county",68725,1.46,0.7,0.5,0
2015,11,"Chatham","county",71815,1.53,0.7273,0.5455,0
2016,10,"Chatham","county",73286,1.36,0.6,0.6,0
2017,10,"Chatham","county",74835,1.34,0.6,0.7,0
2000,2,"Cherokee","county",24298,0.82,-9,-9,-9
2001,2,"Cherokee","county",24704,0.81,-9,-9,-9
2002,3,"Cherokee","county",25082,1.2,-9,-9,-9
2003,3,"Cherokee","county",25460,1.18,-9,-9,-9
2004,2,"Cherokee","county",25694,0.78,-9,-9,-9
2005,3,"Cherokee","county",26063,1.15,-9,-9,-9
2006,7,"Cherokee","county",26727,2.62,0.5714,0,0
2007,8,"Cherokee","county",27026,2.96,0.625,0,0
2008,6,"Cherokee","county",26869,2.23,0.6667,0.1667,0
2009,6,"Cherokee","county",26798,2.24,0.6667,0.3333,0
2010,5,"Cherokee","county",27527,1.82,0.8,0.4,0
2011,5,"Cherokee","county",27300,1.83,0.8,0.4,0
2012,5,"Cherokee","county",27030,1.85,0.8,0.4,0
2013,5,"Cherokee","county",27471,1.82,0.8,0.4,0
2014,4,"Cherokee","county",27451,1.46,-9,-9,-9
2015,4,"Cherokee","county",27770,1.44,-9,-9,-9
2016,4,"Cherokee","county",28591,1.4,-9,-9,-9
2017,4,"Cherokee","county",29216,1.37,-9,-9,-9
2000,0,"Chowan","county",14526,0,-9,-9,-9
2001,0,"Chowan","county",14492,0,-9,-9,-9
2002,0,"Chowan","county",14602,0,-9,-9,-9
2003,0,"Chowan","county",14710,0,-9,-9,-9
2004,0,"Chowan","county",14453,0,-9,-9,-9
2005,0,"Chowan","county",14515,0,-9,-9,-9
2006,1,"Chowan","county",14677,0.68,-9,-9,-9
2007,1,"Chowan","county",14660,0.68,-9,-9,-9
2008,1,"Chowan","county",14688,0.68,-9,-9,-9
2009,1,"Chowan","county",14818,0.67,-9,-9,-9
2010,1,"Chowan","county",14761,0.68,-9,-9,-9
2011,1,"Chowan","county",14796,0.68,-9,-9,-9
2012,1,"Chowan","county",14743,0.68,-9,-9,-9
2013,1,"Chowan","county",14815,0.67,-9,-9,-9
2014,1,"Chowan","county",14636,0.68,-9,-9,-9
2015,1,"Chowan","county",14541,0.69,-9,-9,-9
2016,0,"Chowan","county",14410,0,-9,-9,-9
2017,0,"Chowan","county",14292,0,-9,-9,-9
2000,0,"Clay","county",8775,0,-9,-9,-9
2001,0,"Clay","county",9022,0,-9,-9,-9
2002,0,"Clay","county",9139,0,-9,-9,-9
2003,0,"Clay","county",9255,0,-9,-9,-9
2004,0,"Clay","county",9499,0,-9,-9,-9
2005,0,"Clay","county",9811,0,-9,-9,-9
2006,0,"Clay","county",10116,0,-9,-9,-9
2007,0,"Clay","county",10326,0,-9,-9,-9
2008,0,"Clay","county",10310,0,-9,-9,-9
2009,0,"Clay","county",10370,0,-9,-9,-9
2010,0,"Clay","county",10622,0,-9,-9,-9
2011,0,"Clay","county",10460,0,-9,-9,-9
2012,0,"Clay","county",10520,0,-9,-9,-9
2013,0,"Clay","county",10794,0,-9,-9,-9
2014,0,"Clay","county",10794,0,-9,-9,-9
2015,0,"Clay","county",11036,0,-9,-9,-9
2016,0,"Clay","county",11320,0,-9,-9,-9
2017,0,"Clay","county",11488,0,-9,-9,-9
2000,3,"Cleveland","county",96287,0.31,-9,-9,-9
2001,4,"Cleveland","county",96810,0.41,-9,-9,-9
2002,5,"Cleveland","county",97921,0.51,0.8,0,0
2003,3,"Cleveland","county",99032,0.3,-9,-9,-9
2004,2,"Cleveland","county",98497,0.2,-9,-9,-9
2005,2,"Cleveland","county",97810,0.2,-9,-9,-9
2006,2,"Cleveland","county",96720,0.21,-9,-9,-9
2007,2,"Cleveland","county",97144,0.21,-9,-9,-9
2008,2,"Cleveland","county",97953,0.2,-9,-9,-9
2009,2,"Cleveland","county",98638,0.2,-9,-9,-9
2010,2,"Cleveland","county",98249,0.2,-9,-9,-9
2011,2,"Cleveland","county",98209,0.2,-9,-9,-9
2012,2,"Cleveland","county",97702,0.2,-9,-9,-9
2013,2,"Cleveland","county",97429,0.21,-9,-9,-9
2014,1,"Cleveland","county",97920,0.1,-9,-9,-9
2015,1,"Cleveland","county",97871,0.1,-9,-9,-9
2016,1,"Cleveland","county",98244,0.1,-9,-9,-9
2017,1,"Cleveland","county",98580,0.1,-9,-9,-9
2000,1,"Columbus","county",54749,0.18,-9,-9,-9
2001,1,"Columbus","county",54840,0.18,-9,-9,-9
2002,1,"Columbus","county",55401,0.18,-9,-9,-9
2003,1,"Columbus","county",55961,0.18,-9,-9,-9
2004,1,"Columbus","county",54917,0.18,-9,-9,-9
2005,1,"Columbus","county",54643,0.18,-9,-9,-9
2006,1,"Columbus","county",54666,0.18,-9,-9,-9
2007,1,"Columbus","county",54460,0.18,-9,-9,-9
2008,1,"Columbus","county",54758,0.18,-9,-9,-9
2009,1,"Columbus","county",56299,0.18,-9,-9,-9
2010,0,"Columbus","county",58204,0,-9,-9,-9
2011,0,"Columbus","county",57657,0,-9,-9,-9
2012,1,"Columbus","county",57862,0.17,-9,-9,-9
2013,1,"Columbus","county",57739,0.17,-9,-9,-9
2014,0,"Columbus","county",57632,0,-9,-9,-9
2015,0,"Columbus","county",57206,0,-9,-9,-9
2016,0,"Columbus","county",57182,0,-9,-9,-9
2017,0,"Columbus","county",56941,0,-9,-9,-9
2000,12,"Craven","county",91436,1.31,0.25,0.0833,0.0833
2001,13,"Craven","county",91969,1.41,0.3077,0.0769,0.0769
2002,12,"Craven","county",92602,1.3,0.25,0.0833,0.0833
2003,13,"Craven","county",93236,1.39,0.1538,0.0769,0.1538
2004,12,"Craven","county",93454,1.28,0.25,0.0833,0.0833
2005,13,"Craven","county",92151,1.41,0.3077,0.0769,0.0769
2006,12,"Craven","county",95566,1.26,0.3333,0.0833,0.0833
2007,12,"Craven","county",96406,1.24,0.3333,0.1667,0.0833
2008,13,"Craven","county",97766,1.33,0.3846,0.1538,0.0769
2009,15,"Craven","county",100271,1.5,0.3333,0.1333,0.0667
2010,13,"Craven","county",103951,1.25,0.3077,0.1538,0.0769
2011,14,"Craven","county",104965,1.33,0.3571,0.2143,0.0714
2012,14,"Craven","county",105179,1.33,0.4286,0.2143,0
2013,16,"Craven","county",104421,1.53,0.5,0.25,0
2014,15,"Craven","county",104520,1.44,0.4667,0.2667,0
2015,14,"Craven","county",103691,1.35,0.5,0.2857,0
2016,13,"Craven","county",103737,1.25,0.5385,0.3077,0
2017,13,"Craven","county",103735,1.25,0.5385,0.3846,0
2000,33,"Cumberland","county",302963,1.09,0.4848,0,0.1212
2001,34,"Cumberland","county",301089,1.13,0.5294,0,0.1176
2002,33,"Cumberland","county",304855,1.08,0.5455,0,0.1515
2003,37,"Cumberland","county",308620,1.2,0.5405,0,0.1351
2004,33,"Cumberland","county",311526,1.06,0.5758,0,0.1515
2005,38,"Cumberland","county",313000,1.21,0.5789,0,0.1316
2006,42,"Cumberland","county",306545,1.37,0.5238,0,0.1429
2007,46,"Cumberland","county",313616,1.47,0.5217,0.0217,0.1304
2008,49,"Cumberland","county",316945,1.55,0.5102,0.0204,0.1429
2009,50,"Cumberland","county",321121,1.56,0.52,0.04,0.14
2010,58,"Cumberland","county",321018,1.81,0.5517,0.0345,0.1552
2011,63,"Cumberland","county",327643,1.92,0.5556,0.0794,0.1429
2012,60,"Cumberland","county",330754,1.81,0.5333,0.1333,0.1833
2013,64,"Cumberland","county",332553,1.92,0.5625,0.1563,0.1719
2014,62,"Cumberland","county",329403,1.88,0.5968,0.1774,0.2097
2015,66,"Cumberland","county",328860,2.01,0.6212,0.1818,0.197
2016,67,"Cumberland","county",329824,2.03,0.6418,0.1791,0.1791
2017,74,"Cumberland","county",329604,2.25,0.6351,0.1622,0.1757
2000,0,"Currituck","county",18190,0,-9,-9,-9
2001,0,"Currituck","county",18861,0,-9,-9,-9
2002,0,"Currituck","county",19293,0,-9,-9,-9
2003,0,"Currituck","county",19726,0,-9,-9,-9
2004,0,"Currituck","county",21059,0,-9,-9,-9
2005,0,"Currituck","county",22617,0,-9,-9,-9
2006,0,"Currituck","county",23580,0,-9,-9,-9
2007,0,"Currituck","county",23731,0,-9,-9,-9
2008,0,"Currituck","county",23486,0,-9,-9,-9
2009,0,"Currituck","county",23502,0,-9,-9,-9
2010,0,"Currituck","county",23559,0,-9,-9,-9
2011,0,"Currituck","county",23643,0,-9,-9,-9
2012,0,"Currituck","county",23767,0,-9,-9,-9
2013,0,"Currituck","county",24506,0,-9,-9,-9
2014,0,"Currituck","county",25072,0,-9,-9,-9
2015,0,"Currituck","county",25627,0,-9,-9,-9
2016,0,"Currituck","county",26101,0,-9,-9,-9
2017,0,"Currituck","county",26604,0,-9,-9,-9
2000,0,"Dare","county",29967,0,-9,-9,-9
2001,0,"Dare","county",31184,0,-9,-9,-9
2002,0,"Dare","county",31812,0,-9,-9,-9
2003,0,"Dare","county",32440,0,-9,-9,-9
2004,2,"Dare","county",33906,0.59,-9,-9,-9
2005,2,"Dare","county",35145,0.57,-9,-9,-9
2006,1,"Dare","county",34730,0.29,-9,-9,-9
2007,1,"Dare","county",34272,0.29,-9,-9,-9
2008,1,"Dare","county",33812,0.3,-9,-9,-9
2009,1,"Dare","county",34253,0.29,-9,-9,-9
2010,1,"Dare","county",33886,0.3,-9,-9,-9
2011,1,"Dare","county",34216,0.29,-9,-9,-9
2012,2,"Dare","county",34810,0.57,-9,-9,-9
2013,2,"Dare","county",35273,0.57,-9,-9,-9
2014,3,"Dare","county",35415,0.85,-9,-9,-9
2015,2,"Dare","county",36001,0.56,-9,-9,-9
2016,2,"Dare","county",36387,0.55,-9,-9,-9
2017,2,"Dare","county",36792,0.54,-9,-9,-9
2000,4,"Davidson","county",147246,0.27,-9,-9,-9
2001,3,"Davidson","county",149098,0.2,-9,-9,-9
2002,3,"Davidson","county",151125,0.2,-9,-9,-9
2003,3,"Davidson","county",153152,0.2,-9,-9,-9
2004,3,"Davidson","county",153897,0.19,-9,-9,-9
2005,3,"Davidson","county",154796,0.19,-9,-9,-9
2006,3,"Davidson","county",155343,0.19,-9,-9,-9
2007,4,"Davidson","county",156400,0.26,-9,-9,-9
2008,3,"Davidson","county",158897,0.19,-9,-9,-9
2009,3,"Davidson","county",159987,0.19,-9,-9,-9
2010,2,"Davidson","county",163488,0.12,-9,-9,-9
2011,2,"Davidson","county",163364,0.12,-9,-9,-9
2012,5,"Davidson","county",163410,0.31,0.2,0.2,0
2013,5,"Davidson","county",163770,0.31,0.2,0.4,0
2014,5,"Davidson","county",164454,0.3,0.2,0.4,0.2
2015,5,"Davidson","county",165193,0.3,0.2,0.6,0.2
2016,5,"Davidson","county",166137,0.3,0.2,0.6,0.2
2017,5,"Davidson","county",167105,0.3,0.2,0.6,0.2
2000,0,"Davie","county",34835,0,-9,-9,-9
2001,0,"Davie","county",36232,0,-9,-9,-9
2002,1,"Davie","county",36883,0.27,-9,-9,-9
2003,1,"Davie","county",37535,0.27,-9,-9,-9
2004,0,"Davie","county",37871,0,-9,-9,-9
2005,1,"Davie","county",38644,0.26,-9,-9,-9
2006,0,"Davie","county",39838,0,-9,-9,-9
2007,0,"Davie","county",40447,0,-9,-9,-9
2008,0,"Davie","county",40980,0,-9,-9,-9
2009,1,"Davie","county",41760,0.24,-9,-9,-9
2010,0,"Davie","county",41378,0,-9,-9,-9
2011,0,"Davie","county",41560,0,-9,-9,-9
2012,1,"Davie","county",41412,0.24,-9,-9,-9
2013,1,"Davie","county",41507,0.24,-9,-9,-9
2014,0,"Davie","county",41476,0,-9,-9,-9
2015,0,"Davie","county",41743,0,-9,-9,-9
2016,0,"Davie","county",42211,0,-9,-9,-9
2017,0,"Davie","county",42727,0,-9,-9,-9
2000,0,"Duplin","county",49063,0,-9,-9,-9
2001,0,"Duplin","county",49595,0,-9,-9,-9
2002,0,"Duplin","county",50703,0,-9,-9,-9
2003,0,"Duplin","county",51812,0,-9,-9,-9
2004,0,"Duplin","county",51821,0,-9,-9,-9
2005,0,"Duplin","county",52141,0,-9,-9,-9
2006,0,"Duplin","county",52708,0,-9,-9,-9
2007,0,"Duplin","county",53133,0,-9,-9,-9
2008,0,"Duplin","county",53442,0,-9,-9,-9
2009,0,"Duplin","county",53672,0,-9,-9,-9
2010,1,"Duplin","county",58729,0.17,-9,-9,-9
2011,1,"Duplin","county",59476,0.17,-9,-9,-9
2012,1,"Duplin","county",60059,0.17,-9,-9,-9
2013,1,"Duplin","county",60104,0.17,-9,-9,-9
2014,1,"Duplin","county",60126,0.17,-9,-9,-9
2015,1,"Duplin","county",59868,0.17,-9,-9,-9
2016,0,"Duplin","county",59597,0,-9,-9,-9
2017,0,"Duplin","county",59513,0,-9,-9,-9
2000,145,"Durham","county",223314,6.49,0.5655,0.0345,0.0966
2001,160,"Durham","county",228087,7.01,0.5625,0.0375,0.0938
2002,182,"Durham","county",231434,7.86,0.5824,0.0275,0.1099
2003,200,"Durham","county",234780,8.52,0.6,0.035,0.115
2004,192,"Durham","county",239662,8.01,0.5885,0.0469,0.1198
2005,208,"Durham","county",242527,8.58,0.5962,0.0529,0.125
2006,226,"Durham","county",246825,9.16,0.5929,0.0531,0.1416
2007,235,"Durham","county",254740,9.23,0.6128,0.0511,0.1404
2008,236,"Durham","county",260471,9.06,0.6441,0.0508,0.1102
2009,247,"Durham","county",266189,9.28,0.6599,0.0567,0.1012
2010,267,"Durham","county",268925,9.93,0.6704,0.0674,0.1086
2011,277,"Durham","county",272314,10.17,0.6787,0.0794,0.1011
2012,281,"Durham","county",282511,9.95,0.6975,0.1139,0.0925
2013,289,"Durham","county",286053,10.1,0.6886,0.1315,0.09
2014,322,"Durham","county",292191,11.02,0.705,0.1522,0.087
2015,353,"Durham","county",297219,11.88,0.7054,0.1728,0.0765
2016,343,"Durham","county",301520,11.38,0.7289,0.1662,0.0845
2017,360,"Durham","county",306184,11.76,0.7222,0.1833,0.0861
2000,2,"Edgecombe","county",55606,0.36,-9,-9,-9
2001,2,"Edgecombe","county",54713,0.37,-9,-9,-9
2002,2,"Edgecombe","county",54630,0.37,-9,-9,-9
2003,1,"Edgecombe","county",54547,0.18,-9,-9,-9
2004,2,"Edgecombe","county",53777,0.37,-9,-9,-9
2005,2,"Edgecombe","county",53554,0.37,-9,-9,-9
2006,2,"Edgecombe","county",52641,0.38,-9,-9,-9
2007,2,"Edgecombe","county",51813,0.39,-9,-9,-9
2008,1,"Edgecombe","county",51811,0.19,-9,-9,-9
2009,1,"Edgecombe","county",51339,0.19,-9,-9,-9
2010,1,"Edgecombe","county",56681,0.18,-9,-9,-9
2011,1,"Edgecombe","county",56089,0.18,-9,-9,-9
2012,1,"Edgecombe","county",56085,0.18,-9,-9,-9
2013,1,"Edgecombe","county",55704,0.18,-9,-9,-9
2014,1,"Edgecombe","county",55483,0.18,-9,-9,-9
2015,1,"Edgecombe","county",54367,0.18,-9,-9,-9
2016,1,"Edgecombe","county",53502,0.19,-9,-9,-9
2017,1,"Edgecombe","county",52856,0.19,-9,-9,-9
2000,84,"Forsyth","county",306067,2.74,0.4762,0.0476,0.0476
2001,88,"Forsyth","county",310331,2.84,0.5,0.0568,0.0568
2002,83,"Forsyth","county",314540,2.64,0.4819,0.0723,0.0602
2003,85,"Forsyth","county",318751,2.67,0.5059,0.0824,0.0471
2004,83,"Forsyth","county",321852,2.58,0.5181,0.0482,0.0723
2005,84,"Forsyth","county",324361,2.59,0.5119,0.0476,0.0714
2006,87,"Forsyth","county",331851,2.62,0.4598,0.0575,0.069
2007,86,"Forsyth","county",338679,2.54,0.4535,0.1163,0.0698
2008,88,"Forsyth","county",343786,2.56,0.4886,0.0909,0.0682
2009,88,"Forsyth","county",355640,2.47,0.4773,0.125,0.0568
2010,86,"Forsyth","county",351798,2.44,0.4535,0.1279,0.0465
2011,90,"Forsyth","county",354878,2.54,0.4778,0.1667,0.0556
2012,89,"Forsyth","county",357767,2.49,0.4831,0.236,0.0449
2013,94,"Forsyth","county",360471,2.61,0.5,0.2979,0.0426
2014,85,"Forsyth","county",364248,2.33,0.5529,0.2471,0.0471
2015,90,"Forsyth","county",366543,2.46,0.5778,0.2889,0.0444
2016,82,"Forsyth","county",369144,2.22,0.561,0.3415,0.0488
2017,84,"Forsyth","county",372651,2.25,0.5714,0.3571,0.0476
2000,0,"Franklin","county",47260,0,-9,-9,-9
2001,0,"Franklin","county",48813,0,-9,-9,-9
2002,0,"Franklin","county",49946,0,-9,-9,-9
2003,0,"Franklin","county",51079,0,-9,-9,-9
2004,0,"Franklin","county",52855,0,-9,-9,-9
2005,0,"Franklin","county",54181,0,-9,-9,-9
2006,0,"Franklin","county",55316,0,-9,-9,-9
2007,0,"Franklin","county",56456,0,-9,-9,-9
2008,1,"Franklin","county",57911,0.17,-9,-9,-9
2009,1,"Franklin","county",59199,0.17,-9,-9,-9
2010,1,"Franklin","county",60978,0.16,-9,-9,-9
2011,1,"Franklin","county",61651,0.16,-9,-9,-9
2012,1,"Franklin","county",61840,0.16,-9,-9,-9
2013,1,"Franklin","county",62697,0.16,-9,-9,-9
2014,1,"Franklin","county",63225,0.16,-9,-9,-9
2015,1,"Franklin","county",64206,0.16,-9,-9,-9
2016,0,"Franklin","county",65445,0,-9,-9,-9
2017,0,"Franklin","county",66514,0,-9,-9,-9
2000,11,"Gaston","county",190365,0.58,0.4545,0.0909,0
2001,12,"Gaston","county",191112,0.63,0.5,0.0833,0
2002,12,"Gaston","county",192603,0.62,0.5,0.0833,0
2003,13,"Gaston","county",194094,0.67,0.5385,0.0769,0
2004,14,"Gaston","county",192650,0.73,0.5,0.0714,0
2005,14,"Gaston","county",192641,0.73,0.5,0.0714,0
2006,10,"Gaston","county",197232,0.51,0.5,0.1,0
2007,10,"Gaston","county",200972,0.5,0.5,0.1,0
2008,9,"Gaston","county",205014,0.44,0.4444,0.1111,0
2009,10,"Gaston","county",207270,0.48,0.5,0.2,0.1
2010,9,"Gaston","county",206384,0.44,0.4444,0.2222,0.1111
2011,8,"Gaston","county",207506,0.39,0.375,0.375,0.125
2012,9,"Gaston","county",208582,0.43,0.4444,0.4444,0.1111
2013,10,"Gaston","county",209571,0.48,0.4,0.4,0.1
2014,10,"Gaston","county",210735,0.47,0.5,0.4,0.1
2015,10,"Gaston","county",212636,0.47,0.5,0.3,0.1
2016,9,"Gaston","county",215489,0.42,0.5556,0.2222,0.1111
2017,9,"Gaston","county",218527,0.41,0.5556,0.2222,0.1111
2000,0,"Gates","county",10516,0,-9,-9,-9
2001,0,"Gates","county",10492,0,-9,-9,-9
2002,0,"Gates","county",10609,0,-9,-9,-9
2003,0,"Gates","county",10726,0,-9,-9,-9
2004,0,"Gates","county",10882,0,-9,-9,-9
2005,0,"Gates","county",11071,0,-9,-9,-9
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,0,"Gates","county",11584,0,-9,-9,-9
2009,0,"Gates","county",11623,0,-9,-9,-9
2010,0,"Gates","county",12214,0,-9,-9,-9
2011,0,"Gates","county",11944,0,-9,-9,-9
2012,0,"Gates","county",11830,0,-9,-9,-9
2013,0,"Gates","county",11880,0,-9,-9,-9
2014,0,"Gates","county",11912,0,-9,-9,-9
2015,0,"Gates","county",11739,0,-9,-9,-9
2016,0,"Gates","county",11891,0,-9,-9,-9
2017,0,"Gates","county",11960,0,-9,-9,-9
2000,0,"Graham","county",7993,0,-9,-9,-9
2001,0,"Graham","county",8034,0,-9,-9,-9
2002,0,"Graham","county",8108,0,-9,-9,-9
2003,0,"Graham","county",8181,0,-9,-9,-9
2004,0,"Graham","county",8137,0,-9,-9,-9
2005,0,"Graham","county",8105,0,-9,-9,-9
2006,0,"Graham","county",8106,0,-9,-9,-9
2007,0,"Graham","county",8144,0,-9,-9,-9
2008,0,"Graham","county",8087,0,-9,-9,-9
2009,0,"Graham","county",8327,0,-9,-9,-9
2010,0,"Graham","county",8888,0,-9,-9,-9
2011,0,"Graham","county",8942,0,-9,-9,-9
2012,0,"Graham","county",8850,0,-9,-9,-9
2013,0,"Graham","county",8854,0,-9,-9,-9
2014,0,"Graham","county",8829,0,-9,-9,-9
2015,0,"Graham","county",8761,0,-9,-9,-9
2016,0,"Graham","county",8835,0,-9,-9,-9
2017,0,"Graham","county",8837,0,-9,-9,-9
2000,32,"Granville","county",48498,6.6,0.4375,0,0.0938
2001,35,"Granville","county",49671,7.05,0.4286,0,0.0857
2002,31,"Granville","county",50638,6.12,0.3871,0,0.129
2003,36,"Granville","county",51605,6.98,0.4167,0,0.1111
2004,38,"Granville","county",53346,7.12,0.4737,0,0.1316
2005,43,"Granville","county",53977,7.97,0.5116,0,0.1628
2006,38,"Granville","county",53837,7.06,0.5,0,0.1579
2007,42,"Granville","county",55667,7.54,0.5714,0.0238,0.1905
2008,43,"Granville","county",56254,7.64,0.4884,0.0233,0.186
2009,48,"Granville","county",57439,8.36,0.5208,0.0208,0.1667
2010,47,"Granville","county",60122,7.82,0.5532,0.0426,0.1277
2011,51,"Granville","county",60863,8.38,0.5882,0.0392,0.1176
2012,59,"Granville","county",56748,10.4,0.6271,0.0169,0.1356
2013,61,"Granville","county",57910,10.53,0.6557,0.0328,0.1311
2014,59,"Granville","county",58104,10.15,0.6949,0,0.1356
2015,61,"Granville","county",58547,10.42,0.7049,0,0.1475
2016,57,"Granville","county",59433,9.59,0.6667,0,0.1404
2017,58,"Granville","county",59975,9.67,0.6897,0,0.1379
2000,0,"Greene","county",18974,0,-9,-9,-9
2001,1,"Greene","county",19008,0.53,-9,-9,-9
2002,0,"Greene","county",19443,0,-9,-9,-9
2003,0,"Greene","county",19878,0,-9,-9,-9
2004,0,"Greene","county",20262,0,-9,-9,-9
2005,0,"Greene","county",20267,0,-9,-9,-9
2006,0,"Greene","county",20839,0,-9,-9,-9
2007,0,"Greene","county",21110,0,-9,-9,-9
2008,1,"Greene","county",21210,0.47,-9,-9,-9
2009,1,"Greene","county",21389,0.47,-9,-9,-9
2010,1,"Greene","county",21382,0.47,-9,-9,-9
2011,1,"Greene","county",21489,0.47,-9,-9,-9
2012,1,"Greene","county",21363,0.47,-9,-9,-9
2013,1,"Greene","county",21073,0.47,-9,-9,-9
2014,1,"Greene","county",21286,0.47,-9,-9,-9
2015,1,"Greene","county",21158,0.47,-9,-9,-9
2016,0,"Greene","county",21421,0,-9,-9,-9
2017,1,"Greene","county",21522,0.46,-9,-9,-9
2000,97,"Guilford","county",421048,2.3,0.4433,0.1237,0.0619
2001,101,"Guilford","county",424031,2.38,0.4653,0.1188,0.0792
2002,98,"Guilford","county",432412,2.27,0.449,0.1224,0.0714
2003,99,"Guilford","county",440793,2.25,0.4444,0.1414,0.0707
2004,95,"Guilford","county",438520,2.17,0.4211,0.0947,0.0632
2005,97,"Guilford","county",438775,2.21,0.433,0.1031,0.0722
2006,100,"Guilford","county",449071,2.23,0.46,0.09,0.07
2007,105,"Guilford","county",460780,2.28,0.4857,0.1048,0.0762
2008,102,"Guilford","county",468439,2.18,0.5196,0.1275,0.0686
2009,105,"Guilford","county",476038,2.21,0.5048,0.1429,0.0667
2010,103,"Guilford","county",490371,2.1,0.534,0.1748,0.0777
2011,106,"Guilford","county",495231,2.14,0.5566,0.2075,0.0755
