"year","total","region","type","population","providerRate"
2011,18,"Vance","county",45558,3.95
2012,16,"Vance","county",45530,3.51
2013,14,"Vance","county",45056,3.11
2014,17,"Vance","county",45077,3.77
2015,15,"Vance","county",45097,3.33
2016,13,"Vance","county",44945,2.89
2017,17,"Vance","county",44862,3.79
2011,106,"Wake","county",925938,1.14
2012,119,"Wake","county",945603,1.26
2013,92,"Wake","county",964616,0.95
2014,123,"Wake","county",985310,1.25
2015,141,"Wake","county",1007631,1.4
2016,134,"Wake","county",1026748,1.31
2017,165,"Wake","county",1048771,1.57
2011,2,"Warren","county",20883,0.96
2012,3,"Warren","county",20674,1.45
2013,2,"Warren","county",20453,0.98
2014,3,"Warren","county",20514,1.46
2015,3,"Warren","county",20473,1.47
2016,3,"Warren","county",20121,1.49
2017,2,"Warren","county",20133,0.99
2011,2,"Washington","county",13060,1.53
2012,2,"Washington","county",12821,1.56
2013,1,"Washington","county",12826,0.78
2014,1,"Washington","county",12679,0.79
2015,0,"Washington","county",12589,0
2016,3,"Washington","county",12425,2.41
2017,1,"Washington","county",12349,0.81
2011,9,"Watauga","county",52111,1.73
2012,10,"Watauga","county",52517,1.9
2013,10,"Watauga","county",52682,1.9
2014,10,"Watauga","county",52923,1.89
2015,9,"Watauga","county",53737,1.67
2016,11,"Watauga","county",54992,2
2017,11,"Watauga","county",56170,1.96
2011,17,"Wayne","county",123710,1.37
2012,17,"Wayne","county",124915,1.36
2013,12,"Wayne","county",125101,0.96
2014,20,"Wayne","county",125681,1.59
2015,25,"Wayne","county",124984,2
2016,22,"Wayne","county",124808,1.76
2017,21,"Wayne","county",124945,1.68
2011,9,"Wilkes","county",69592,1.29
2012,7,"Wilkes","county",69755,1
2013,8,"Wilkes","county",69754,1.15
2014,7,"Wilkes","county",69883,1
2015,7,"Wilkes","county",69663,1
2016,8,"Wilkes","county",70027,1.14
2017,9,"Wilkes","county",70536,1.28
2011,14,"Wilson","county",81380,1.72
2012,14,"Wilson","county",81796,1.71
2013,9,"Wilson","county",81397,1.11
2014,12,"Wilson","county",81410,1.47
2015,11,"Wilson","county",81689,1.35
2016,12,"Wilson","county",81758,1.47
2017,12,"Wilson","county",82035,1.46
2011,2,"Yadkin","county",38442,0.52
2012,2,"Yadkin","county",38247,0.52
2013,1,"Yadkin","county",38131,0.26
2014,1,"Yadkin","county",37842,0.26
2015,1,"Yadkin","county",37705,0.27
2016,1,"Yadkin","county",37725,0.27
2017,1,"Yadkin","county",37687,0.27
2011,1,"Yancey","county",18069,0.55
2012,1,"Yancey","county",17874,0.56
2013,2,"Yancey","county",17921,1.12
2014,3,"Yancey","county",17907,1.68
2015,3,"Yancey","county",17959,1.67
2016,3,"Yancey","county",18142,1.65
2017,4,"Yancey","county",18199,2.2
2011,1372,"North Carolina","state",9669244,1.42
2012,1431,"North Carolina","state",9765229,1.47
2013,1079,"North Carolina","state",9861952,1.09
2014,1351,"North Carolina","state",9953687,1.36
2015,1419,"North Carolina","state",10056683,1.41
2016,1522,"North Carolina","state",10155942,1.5
2017,1637,"North Carolina","state",10272692,1.59
