"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2006,1,"Greene","county",20839,0.48,-9,-9,-9
2007,0,"Greene","county",21110,0,-9,-9,-9
2008,0,"Greene","county",21210,0,-9,-9,-9
2009,0,"Greene","county",21389,0,-9,-9,-9
2010,0,"Greene","county",21382,0,-9,-9,-9
2011,1,"Greene","county",21489,0.47,-9,-9,-9
2012,1,"Greene","county",21363,0.47,-9,-9,-9
2013,1,"Greene","county",21073,0.47,-9,-9,-9
2014,1,"Greene","county",21286,0.47,-9,-9,-9
2015,4,"Greene","county",21158,1.89,-9,-9,-9
2016,7,"Greene","county",21421,3.27,0.5714,0,0
2017,7,"Greene","county",21522,3.25,0.7143,0,0
2000,180,"Guilford","county",421048,4.28,0.7944,0.0056,0.0222
2001,202,"Guilford","county",424031,4.76,0.7772,0.0099,0.0347
2002,204,"Guilford","county",432412,4.72,0.7843,0.0098,0.0392
2003,204,"Guilford","county",440793,4.63,0.7794,0.0147,0.0343
2004,223,"Guilford","county",438520,5.09,0.7713,0.0135,0.0314
2005,226,"Guilford","county",438775,5.15,0.7699,0.0088,0.0354
2006,246,"Guilford","county",449071,5.48,0.748,0.0081,0.0366
2007,250,"Guilford","county",460780,5.43,0.716,0.008,0.048
2008,259,"Guilford","county",468439,5.53,0.7297,0.0154,0.0502
2009,276,"Guilford","county",476038,5.8,0.721,0.0109,0.0507
2010,281,"Guilford","county",490371,5.73,0.7189,0.0214,0.0534
2011,303,"Guilford","county",495231,6.12,0.736,0.0297,0.0363
2012,306,"Guilford","county",502190,6.09,0.7288,0.0392,0.0359
2013,309,"Guilford","county",507419,6.09,0.7346,0.0421,0.0421
2014,343,"Guilford","county",512273,6.7,0.7464,0.0233,0.0583
2015,341,"Guilford","county",517124,6.59,0.7361,0.0352,0.0616
2016,357,"Guilford","county",520230,6.86,0.7311,0.0336,0.056
2017,363,"Guilford","county",523962,6.93,0.708,0.0275,0.0606
2000,12,"Halifax","county",57370,2.09,0.5,0,0.0833
2001,12,"Halifax","county",57117,2.1,0.5,0,0.0833
2002,11,"Halifax","county",57227,1.92,0.6364,0,0.1818
2003,10,"Halifax","county",57335,1.74,0.6,0,0.1
2004,8,"Halifax","county",56947,1.4,0.625,0,0.125
2005,11,"Halifax","county",56344,1.95,0.6364,0,0.0909
2006,9,"Halifax","county",55601,1.62,0.6667,0,0.1111
2007,7,"Halifax","county",55352,1.26,0.5714,0,0.1429
2008,10,"Halifax","county",55218,1.81,0.7,0,0.1
2009,14,"Halifax","county",55179,2.54,0.6429,0,0.2143
2010,11,"Halifax","county",54627,2.01,0.6364,0,0.2727
2011,12,"Halifax","county",54397,2.21,0.6667,0.0833,0.0833
2012,12,"Halifax","county",54237,2.21,0.6667,0.0833,0.0833
2013,15,"Halifax","county",53705,2.79,0.7333,0.0667,0.0667
2014,14,"Halifax","county",53190,2.63,0.5714,0,0.0714
2015,13,"Halifax","county",52423,2.48,0.6154,0,0.0769
2016,11,"Halifax","county",52160,2.11,0.5455,0,0.0909
2017,9,"Halifax","county",51815,1.74,0.6667,0,0.1111
2000,11,"Harnett","county",91025,1.21,0.5455,0,0.1818
2001,16,"Harnett","county",93678,1.71,0.6875,0,0.125
2002,17,"Harnett","county",96293,1.77,0.7059,0,0.1765
2003,23,"Harnett","county",98908,2.33,0.6957,0,0.087
2004,21,"Harnett","county",100271,2.09,0.7143,0,0.0952
2005,24,"Harnett","county",101737,2.36,0.75,0,0.0833
2006,28,"Harnett","county",103717,2.7,0.8214,0.0357,0.0357
2007,32,"Harnett","county",106506,3,0.7188,0.0625,0.0625
2008,33,"Harnett","county",109659,3.01,0.7273,0.0606,0.0606
2009,31,"Harnett","county",112864,2.75,0.7097,0.0323,0.0323
2010,29,"Harnett","county",115579,2.51,0.7241,0.0345,0.0345
2011,30,"Harnett","county",118615,2.53,0.7667,0,0
2012,34,"Harnett","county",121264,2.8,0.8235,0,0.0588
2013,29,"Harnett","county",123316,2.35,0.7586,0,0.0345
2014,48,"Harnett","county",125730,3.82,0.75,0,0.0625
2015,43,"Harnett","county",127127,3.38,0.7442,0,0.093
2016,55,"Harnett","county",128783,4.27,0.7455,0,0.0909
2017,62,"Harnett","county",130847,4.74,0.7258,0.0161,0.129
2000,18,"Haywood","county",54033,3.33,0.5556,0,0
2001,23,"Haywood","county",54594,4.21,0.5217,0,0
2002,24,"Haywood","county",55240,4.34,0.625,0,0
2003,23,"Haywood","county",55886,4.12,0.6087,0,0.0435
2004,27,"Haywood","county",56418,4.79,0.6296,0,0.0741
2005,24,"Haywood","county",57097,4.2,0.625,0.0417,0.0833
2006,28,"Haywood","county",56664,4.94,0.5714,0,0.0357
2007,25,"Haywood","county",57031,4.38,0.52,0,0
2008,27,"Haywood","county",57120,4.73,0.5556,0,0
2009,29,"Haywood","county",58043,5,0.5517,0,0
2010,26,"Haywood","county",59148,4.4,0.5385,0,0
2011,31,"Haywood","county",59684,5.19,0.5161,0,0
2012,30,"Haywood","county",59291,5.06,0.5667,0,0
2013,33,"Haywood","county",59674,5.53,0.6667,0,0.0303
2014,31,"Haywood","county",59913,5.17,0.6129,0,0
2015,36,"Haywood","county",60631,5.94,0.5833,0,0
2016,38,"Haywood","county",61771,6.15,0.6316,0.0263,0
2017,39,"Haywood","county",62277,6.26,0.6667,0.0256,0
2000,43,"Henderson","county",89173,4.82,0.6047,0.0233,0
2001,52,"Henderson","county",91546,5.68,0.5769,0.0192,0.0192
2002,45,"Henderson","county",93430,4.82,0.6667,0.0222,0.0222
2003,55,"Henderson","county",95314,5.77,0.6909,0.0545,0.0182
2004,61,"Henderson","county",96370,6.33,0.6557,0.0328,0
2005,63,"Henderson","county",97810,6.44,0.6825,0.0317,0
2006,57,"Henderson","county",100106,5.69,0.6842,0.0351,0
2007,62,"Henderson","county",102142,6.07,0.6613,0.0323,0
2008,69,"Henderson","county",103855,6.64,0.6087,0.0435,0.0145
2009,65,"Henderson","county",105246,6.18,0.6,0.0769,0
2010,68,"Henderson","county",107177,6.34,0.6176,0.1029,0
2011,74,"Henderson","county",108448,6.82,0.6622,0.0676,0
2012,73,"Henderson","county",108183,6.75,0.6575,0.0548,0
2013,78,"Henderson","county",109287,7.14,0.6667,0.0641,0
2014,75,"Henderson","county",110897,6.76,0.64,0.08,0.0133
2015,78,"Henderson","county",112511,6.93,0.6538,0.0897,0.0128
2016,85,"Henderson","county",114385,7.43,0.6118,0.0353,0.0235
2017,90,"Henderson","county",116173,7.75,0.6444,0.0778,0.0222
2000,4,"Hertford","county",22601,1.77,-9,-9,-9
2001,4,"Hertford","county",22182,1.8,-9,-9,-9
2002,3,"Hertford","county",22235,1.35,-9,-9,-9
2003,3,"Hertford","county",22289,1.35,-9,-9,-9
2004,4,"Hertford","county",23794,1.68,-9,-9,-9
2005,4,"Hertford","county",23844,1.68,-9,-9,-9
2006,4,"Hertford","county",23901,1.67,-9,-9,-9
2007,2,"Hertford","county",23730,0.84,-9,-9,-9
2008,2,"Hertford","county",23697,0.84,-9,-9,-9
2009,3,"Hertford","county",23960,1.25,-9,-9,-9
2010,3,"Hertford","county",24711,1.21,-9,-9,-9
2011,4,"Hertford","county",24466,1.63,-9,-9,-9
2012,6,"Hertford","county",24451,2.45,0.6667,0,0.3333
2013,6,"Hertford","county",24621,2.44,0.6667,0,0.1667
2014,4,"Hertford","county",24578,1.63,-9,-9,-9
2015,5,"Hertford","county",24426,2.05,0.6,0,0
2016,6,"Hertford","county",24038,2.5,0.6667,0,0.1667
2017,8,"Hertford","county",23947,3.34,0.625,0,0
2000,2,"Hoke","county",33646,0.59,-9,-9,-9
2001,6,"Hoke","county",34843,1.72,0.8333,0,0
2002,4,"Hoke","county",36140,1.11,-9,-9,-9
2003,4,"Hoke","county",37438,1.07,-9,-9,-9
2004,4,"Hoke","county",38193,1.05,-9,-9,-9
2005,4,"Hoke","county",39808,1,-9,-9,-9
2006,3,"Hoke","county",42186,0.71,-9,-9,-9
2007,4,"Hoke","county",42932,0.93,-9,-9,-9
2008,4,"Hoke","county",44442,0.9,-9,-9,-9
2009,6,"Hoke","county",46141,1.3,0.5,0,0
2010,6,"Hoke","county",47298,1.27,0.5,0,0
2011,5,"Hoke","county",49065,1.02,0.6,0,0
2012,6,"Hoke","county",50036,1.2,0.8333,0,0
2013,6,"Hoke","county",50672,1.18,0.6667,0,0.1667
2014,4,"Hoke","county",50982,0.78,-9,-9,-9
2015,9,"Hoke","county",51776,1.74,0.6667,0,0
2016,6,"Hoke","county",52214,1.15,0.5,0,0
2017,5,"Hoke","county",53343,0.94,0.4,0,0
2000,1,"Hyde","county",5826,1.72,-9,-9,-9
2001,1,"Hyde","county",5738,1.74,-9,-9,-9
2002,1,"Hyde","county",5784,1.73,-9,-9,-9
2003,1,"Hyde","county",5830,1.72,-9,-9,-9
2004,1,"Hyde","county",5792,1.73,-9,-9,-9
2005,1,"Hyde","county",5607,1.78,-9,-9,-9
2006,0,"Hyde","county",5511,0,-9,-9,-9
2007,0,"Hyde","county",5447,0,-9,-9,-9
2008,0,"Hyde","county",5512,0,-9,-9,-9
2009,0,"Hyde","county",5388,0,-9,-9,-9
2010,0,"Hyde","county",5813,0,-9,-9,-9
2011,2,"Hyde","county",5815,3.44,-9,-9,-9
2012,2,"Hyde","county",5742,3.48,-9,-9,-9
2013,2,"Hyde","county",5806,3.44,-9,-9,-9
2014,2,"Hyde","county",5738,3.49,-9,-9,-9
2015,3,"Hyde","county",5631,5.33,-9,-9,-9
2016,1,"Hyde","county",5621,1.78,-9,-9,-9
2017,1,"Hyde","county",5644,1.77,-9,-9,-9
2000,46,"Iredell","county",122660,3.75,0.7609,0,0
2001,48,"Iredell","county",127899,3.75,0.7917,0,0.0208
2002,52,"Iredell","county",130869,3.97,0.7692,0,0.0192
2003,58,"Iredell","county",133838,4.33,0.7586,0,0.0172
2004,62,"Iredell","county",136387,4.55,0.7581,0,0.0161
2005,69,"Iredell","county",139135,4.96,0.7971,0,0.0145
2006,75,"Iredell","county",145232,5.16,0.7733,0,0.0133
2007,74,"Iredell","county",150421,4.92,0.7838,0,0.0135
2008,80,"Iredell","county",154169,5.19,0.775,0.0125,0.0375
2009,77,"Iredell","county",157039,4.9,0.7662,0,0.026
2010,80,"Iredell","county",160107,5,0.7625,0.0125,0.025
2011,81,"Iredell","county",161522,5.01,0.7531,0.0123,0.0123
2012,81,"Iredell","county",163043,4.97,0.7654,0.0247,0.0247
2013,83,"Iredell","county",164974,5.03,0.7711,0.0241,0.0241
2014,84,"Iredell","county",167157,5.03,0.7262,0.0238,0.0238
2015,89,"Iredell","county",170230,5.23,0.7528,0.0112,0.0112
2016,101,"Iredell","county",173391,5.82,0.7327,0.0099,0.0297
2017,101,"Iredell","county",176563,5.72,0.7327,0.0099,0.0297
2000,16,"Jackson","county",33121,4.83,0.75,0.0625,0.0625
2001,22,"Jackson","county",33662,6.54,0.6818,0.0909,0.0455
2002,25,"Jackson","county",34196,7.31,0.76,0.08,0.04
2003,24,"Jackson","county",34729,6.91,0.8333,0.0417,0.0417
2004,25,"Jackson","county",35627,7.02,0.84,0.04,0
2005,28,"Jackson","county",36245,7.73,0.7857,0.0357,0.0357
2006,29,"Jackson","county",36312,7.99,0.8276,0.0345,0.0345
2007,27,"Jackson","county",36815,7.33,0.8148,0.037,0
2008,33,"Jackson","county",36998,8.92,0.8485,0.0303,0
2009,32,"Jackson","county",37999,8.42,0.8125,0.0313,0
2010,34,"Jackson","county",40480,8.4,0.8529,0.0294,0
2011,33,"Jackson","county",40606,8.13,0.8182,0.0303,0
2012,28,"Jackson","county",40788,6.86,0.7857,0.0357,0.0357
2013,25,"Jackson","county",40810,6.13,0.8,0,0.04
2014,35,"Jackson","county",41039,8.53,0.6571,0.0571,0
2015,36,"Jackson","county",41597,8.65,0.6111,0.0556,0
2016,34,"Jackson","county",42574,7.99,0.6471,0.0882,0
2017,37,"Jackson","county",43116,8.58,0.5946,0.0541,0
2000,15,"Johnston","county",121965,1.23,0.9333,0,0
2001,23,"Johnston","county",127784,1.8,0.8261,0,0
2002,28,"Johnston","county",132293,2.12,0.8214,0,0
2003,28,"Johnston","county",136802,2.05,0.7143,0,0.0357
2004,29,"Johnston","county",140719,2.06,0.8276,0,0.069
2005,29,"Johnston","county",145968,1.99,0.8621,0,0
2006,30,"Johnston","county",151589,1.98,0.9,0.0333,0
2007,37,"Johnston","county",157296,2.35,0.8919,0.027,0.027
2008,40,"Johnston","county",162776,2.46,0.8,0,0.075
2009,40,"Johnston","county",168253,2.38,0.825,0,0.05
2010,37,"Johnston","county",170151,2.17,0.8378,0.027,0.0541
2011,36,"Johnston","county",172570,2.09,0.8333,0,0.0556
2012,39,"Johnston","county",174839,2.23,0.8462,0,0.0256
2013,49,"Johnston","county",177308,2.76,0.8571,0,0.0408
2014,43,"Johnston","county",180048,2.39,0.7907,0,0.0698
2015,48,"Johnston","county",184519,2.6,0.7917,0.0208,0.0625
2016,50,"Johnston","county",189460,2.64,0.7,0,0.04
2017,58,"Johnston","county",194705,2.98,0.6724,0,0.0345
2000,1,"Jones","county",10381,0.96,-9,-9,-9
2001,2,"Jones","county",10304,1.94,-9,-9,-9
2002,2,"Jones","county",10384,1.93,-9,-9,-9
2003,2,"Jones","county",10465,1.91,-9,-9,-9
2004,2,"Jones","county",10257,1.95,-9,-9,-9
2005,2,"Jones","county",10216,1.96,-9,-9,-9
2006,1,"Jones","county",10318,0.97,-9,-9,-9
2007,2,"Jones","county",10315,1.94,-9,-9,-9
2008,4,"Jones","county",10294,3.89,-9,-9,-9
2009,5,"Jones","county",10153,4.92,0.6,0,0.2
2010,5,"Jones","county",10159,4.92,0.6,0.2,0.2
2011,5,"Jones","county",10327,4.84,0.6,0.2,0.2
2012,5,"Jones","county",10615,4.71,0.6,0.2,0
2013,2,"Jones","county",10554,1.9,-9,-9,-9
2014,8,"Jones","county",10468,7.64,0.75,0.125,0.125
2015,8,"Jones","county",10423,7.68,0.75,0.125,0
2016,10,"Jones","county",10354,9.66,0.6,0.1,0
2017,8,"Jones","county",10356,7.72,0.75,0,0.125
2000,19,"Lee","county",49040,3.87,0.8421,0,0.0526
2001,18,"Lee","county",49254,3.65,0.8889,0,0
2002,18,"Lee","county",50195,3.59,0.8333,0,0
2003,18,"Lee","county",51137,3.52,0.8889,0,0
2004,19,"Lee","county",50561,3.76,0.8947,0,0
2005,21,"Lee","county",50493,4.16,0.8571,0,0
2006,20,"Lee","county",55282,3.62,0.8,0,0
2007,24,"Lee","county",56376,4.26,0.75,0,0.0833
2008,27,"Lee","county",57511,4.69,0.6667,0,0
2009,31,"Lee","county",58574,5.29,0.6129,0,0.0323
2010,33,"Lee","county",58059,5.68,0.697,0,0.1515
2011,31,"Lee","county",58304,5.32,0.7419,0,0.0968
2012,29,"Lee","county",59111,4.91,0.7241,0,0.0345
2013,30,"Lee","county",59344,5.06,0.7667,0,0.0333
2014,31,"Lee","county",59194,5.24,0.8387,0,0
2015,30,"Lee","county",58908,5.09,0.8,0,0
2016,31,"Lee","county",59244,5.23,0.8065,0,0
2017,31,"Lee","county",59337,5.22,0.7742,0,0
2000,23,"Lenoir","county",59648,3.86,0.6957,0,0.0435
2001,21,"Lenoir","county",59318,3.54,0.6667,0,0.0476
2002,19,"Lenoir","county",59526,3.19,0.6842,0,0.0526
2003,18,"Lenoir","county",59735,3.01,0.7778,0,0
2004,21,"Lenoir","county",59091,3.55,0.8571,0,0
2005,21,"Lenoir","county",58378,3.6,0.7619,0,0
2006,22,"Lenoir","county",58170,3.78,0.8182,0,0
2007,21,"Lenoir","county",57642,3.64,0.8095,0,0
2008,22,"Lenoir","county",57535,3.82,0.7727,0,0
2009,24,"Lenoir","county",57232,4.19,0.7917,0,0
2010,26,"Lenoir","county",59493,4.37,0.7308,0,0
2011,22,"Lenoir","county",59314,3.71,0.5909,0,0
2012,21,"Lenoir","county",59401,3.54,0.619,0,0
2013,23,"Lenoir","county",59046,3.9,0.6087,0,0
2014,23,"Lenoir","county",58830,3.91,0.6522,0,0
2015,27,"Lenoir","county",58338,4.63,0.7037,0,0
2016,28,"Lenoir","county",57587,4.86,0.7143,0,0
2017,27,"Lenoir","county",57477,4.7,0.6667,0,0.037
2000,18,"Lincoln","county",63780,2.82,0.6111,0,0
2001,13,"Lincoln","county",65397,1.99,0.6923,0,0.0769
2002,18,"Lincoln","county",66790,2.7,0.7222,0,0.1111
2003,15,"Lincoln","county",68185,2.2,0.6667,0,0.0667
2004,12,"Lincoln","county",68630,1.75,0.75,0,0.0833
2005,14,"Lincoln","county",69145,2.02,0.7857,0,0
2006,20,"Lincoln","county",71298,2.81,0.75,0,0.05
2007,21,"Lincoln","county",72776,2.89,0.8095,0,0
2008,21,"Lincoln","county",74552,2.82,0.8095,0,0
2009,26,"Lincoln","county",75718,3.43,0.7692,0,0.0385
2010,28,"Lincoln","county",78684,3.56,0.7857,0,0.0357
2011,31,"Lincoln","county",79026,3.92,0.8387,0.0323,0
2012,28,"Lincoln","county",79267,3.53,0.7857,0.0357,0
2013,30,"Lincoln","county",79745,3.76,0.7333,0.0667,0
2014,30,"Lincoln","county",80202,3.74,0.7667,0.0667,0
2015,28,"Lincoln","county",81397,3.44,0.75,0.0714,0.0357
2016,29,"Lincoln","county",82033,3.54,0.7241,0.0345,0.0345
2017,38,"Lincoln","county",83251,4.56,0.7895,0.0263,0.0263
2000,13,"Macon","county",29811,4.36,0.4615,0,0
2001,15,"Macon","county",30414,4.93,0.4667,0.0667,0
2002,17,"Macon","county",31042,5.48,0.5294,0,0.0588
2003,18,"Macon","county",31670,5.68,0.5556,0,0
2004,15,"Macon","county",31968,4.69,0.6667,0,0
2005,15,"Macon","county",32257,4.65,0.7333,0,0
2006,15,"Macon","county",33078,4.53,0.6667,0,0
2007,12,"Macon","county",20495,5.86,0.6667,0,0
2008,13,"Macon","county",34225,3.8,0.6154,0,0
2009,13,"Macon","county",34480,3.77,0.6154,0.0769,0
2010,11,"Macon","county",33946,3.24,0.5455,0.0909,0
2011,15,"Macon","county",34459,4.35,0.7333,0,0
2012,16,"Macon","county",33985,4.71,0.75,0,0
2013,20,"Macon","county",34151,5.86,0.75,0.05,0
2014,16,"Macon","county",34428,4.65,0.625,0,0
2015,17,"Macon","county",34771,4.89,0.5882,0.0588,0
2016,24,"Macon","county",35047,6.85,0.5417,0.0833,0
2017,23,"Macon","county",35413,6.49,0.6087,0.087,0
2000,3,"Madison","county",19635,1.53,-9,-9,-9
2001,4,"Madison","county",19779,2.02,-9,-9,-9
2002,2,"Madison","county",20047,1,-9,-9,-9
2003,4,"Madison","county",20316,1.97,-9,-9,-9
2004,4,"Madison","county",20196,1.98,-9,-9,-9
2005,5,"Madison","county",20361,2.46,0.6,0,0
2006,7,"Madison","county",20449,3.42,0.5714,0,0
2007,2,"Madison","county",23906,0.84,-9,-9,-9
2008,3,"Madison","county",20814,1.44,-9,-9,-9
2009,5,"Madison","county",20846,2.4,0.6,0,0
2010,7,"Madison","county",20795,3.37,0.5714,0,0
2011,7,"Madison","county",21193,3.3,0.7143,0,0
2012,7,"Madison","county",21192,3.3,0.7143,0,0
2013,9,"Madison","county",21372,4.21,0.7778,0,0
2014,8,"Madison","county",21584,3.71,0.75,0,0
2015,9,"Madison","county",21663,4.15,0.5556,0,0
2016,7,"Madison","county",21979,3.18,0.5714,0.1429,0
2017,6,"Madison","county",22240,2.7,0.8333,0,0
2000,7,"Martin","county",25593,2.74,0.8571,0,0.1429
2001,7,"Martin","county",25344,2.76,0.8571,0,0.1429
2002,6,"Martin","county",25397,2.36,0.8333,0,0.1667
2003,6,"Martin","county",25450,2.36,0.8333,0,0.1667
2004,7,"Martin","county",24930,2.81,0.8571,0,0.1429
2005,7,"Martin","county",24543,2.85,0.7143,0,0.1429
2006,6,"Martin","county",24396,2.46,0.6667,0,0.1667
2007,4,"Martin","county",44064,0.91,-9,-9,-9
2008,3,"Martin","county",23873,1.26,-9,-9,-9
2009,4,"Martin","county",23859,1.68,-9,-9,-9
2010,4,"Martin","county",24498,1.63,-9,-9,-9
2011,4,"Martin","county",24083,1.66,-9,-9,-9
2012,4,"Martin","county",24020,1.67,-9,-9,-9
2013,5,"Martin","county",23750,2.11,0.6,0.2,0
2014,7,"Martin","county",23714,2.95,0.4286,0.1429,0
2015,6,"Martin","county",23746,2.53,0.5,0,0
2016,6,"Martin","county",23606,2.54,0.6667,0,0
2017,6,"Martin","county",23510,2.55,0.6667,0,0
2000,6,"McDowell","county",42151,1.42,0.5,0,0
2001,6,"McDowell","county",42834,1.4,0.6667,0,0
2002,4,"McDowell","county",43500,0.92,-9,-9,-9
2003,5,"McDowell","county",44166,1.13,0.6,0,0
2004,5,"McDowell","county",43647,1.15,0.4,0,0
2005,2,"McDowell","county",43576,0.46,-9,-9,-9
2006,7,"McDowell","county",43636,1.6,0.5714,0,0
2007,6,"McDowell","county",33626,1.78,0.5,0,0
2008,7,"McDowell","county",44570,1.57,0.5714,0,0
2009,8,"McDowell","county",44749,1.79,0.625,0,0
2010,8,"McDowell","county",45031,1.78,0.75,0,0
2011,12,"McDowell","county",45462,2.64,0.75,0,0.0833
2012,11,"McDowell","county",45288,2.43,0.8182,0,0
2013,12,"McDowell","county",45231,2.65,0.75,0,0.0833
2014,10,"McDowell","county",45320,2.21,0.6,0,0
2015,15,"McDowell","county",45370,3.31,0.6667,0.0667,0
2016,16,"McDowell","county",45510,3.52,0.625,0.0625,0
2017,19,"McDowell","county",45716,4.16,0.6842,0.0526,0
2000,311,"Mecklenburg","county",695454,4.47,0.836,0,0.045
2001,349,"Mecklenburg","county",713757,4.89,0.8138,0,0.063
2002,370,"Mecklenburg","county",734390,5.04,0.827,0.0054,0.0595
2003,367,"Mecklenburg","county",755021,4.86,0.8147,0,0.049
2004,423,"Mecklenburg","county",769843,5.49,0.7943,0.0071,0.0591
2005,445,"Mecklenburg","county",786651,5.66,0.7933,0.0022,0.0629
2006,481,"Mecklenburg","county",826897,5.82,0.8046,0.0104,0.0624
2007,547,"Mecklenburg","county",863147,6.34,0.8117,0.0128,0.064
2008,599,"Mecklenburg","county",877173,6.83,0.798,0.0134,0.0618
2009,581,"Mecklenburg","county",894445,6.5,0.8072,0.0172,0.0568
2010,605,"Mecklenburg","county",923944,6.55,0.8066,0.0182,0.0562
2011,649,"Mecklenburg","county",940697,6.9,0.7843,0.0185,0.0709
2012,645,"Mecklenburg","county",963165,6.7,0.8,0.0155,0.0729
2013,626,"Mecklenburg","county",991867,6.31,0.7907,0.024,0.0687
2014,688,"Mecklenburg","county",1013199,6.79,0.7936,0.0087,0.0916
2015,721,"Mecklenburg","county",1035605,6.96,0.8017,0.0166,0.0957
2016,770,"Mecklenburg","county",1053545,7.31,0.7844,0.0221,0.0818
2017,809,"Mecklenburg","county",1077301,7.51,0.7602,0.0148,0.0902
2000,4,"Mitchell","county",15687,2.55,-9,-9,-9
2001,8,"Mitchell","county",15872,5.04,0.75,0,0
2002,7,"Mitchell","county",15950,4.39,0.8571,0,0
2003,8,"Mitchell","county",16028,4.99,0.75,0,0
2004,8,"Mitchell","county",16052,4.98,0.75,0,0
2005,6,"Mitchell","county",16101,3.73,0.5,0,0
2006,8,"Mitchell","county",15894,5.03,0.625,0,0
2007,5,"Mitchell","county",15950,3.13,0.4,0,0
2008,9,"Mitchell","county",16034,5.61,0.5556,0,0
2009,9,"Mitchell","county",15974,5.63,0.6667,0,0
2010,8,"Mitchell","county",15588,5.13,0.625,0,0
2011,9,"Mitchell","county",15501,5.81,0.6667,0,0
2012,13,"Mitchell","county",15396,8.44,0.6154,0,0
2013,10,"Mitchell","county",15407,6.49,0.7,0,0
2014,10,"Mitchell","county",15825,6.32,0.9,0,0
2015,8,"Mitchell","county",15335,5.22,0.75,0.125,0
2016,7,"Mitchell","county",15266,4.59,0.8571,0,0
2017,8,"Mitchell","county",15237,5.25,0.625,0,0
2000,4,"Montgomery","county",26822,1.49,-9,-9,-9
2001,2,"Montgomery","county",26961,0.74,-9,-9,-9
2002,4,"Montgomery","county",27348,1.46,-9,-9,-9
2003,4,"Montgomery","county",27735,1.44,-9,-9,-9
2004,2,"Montgomery","county",27680,0.72,-9,-9,-9
2005,5,"Montgomery","county",27278,1.83,0.6,0,0
2006,4,"Montgomery","county",27505,1.45,-9,-9,-9
2007,4,"Montgomery","county",27588,1.45,-9,-9,-9
2008,5,"Montgomery","county",27656,1.81,1,0,0
2009,3,"Montgomery","county",27988,1.07,-9,-9,-9
2010,3,"Montgomery","county",27796,1.08,-9,-9,-9
2011,4,"Montgomery","county",27864,1.44,-9,-9,-9
2012,5,"Montgomery","county",27914,1.79,0.8,0,0
2013,5,"Montgomery","county",27768,1.8,0.8,0,0
2014,6,"Montgomery","county",27820,2.16,0.5,0.1667,0
2015,5,"Montgomery","county",27826,1.8,0.4,0.2,0
2016,5,"Montgomery","county",27768,1.8,0.6,0.2,0
2017,5,"Montgomery","county",27865,1.79,0.8,0.2,0
2000,37,"Moore","county",74769,4.95,0.7838,0.027,0
2001,35,"Moore","county",76356,4.58,0.7429,0.0286,0
2002,40,"Moore","county",77862,5.14,0.775,0.025,0
2003,39,"Moore","county",79368,4.91,0.7436,0.0256,0
2004,48,"Moore","county",79900,6.01,0.7292,0.0208,0.0208
2005,49,"Moore","county",80497,6.09,0.7347,0,0.0204
2006,50,"Moore","county",82288,6.08,0.72,0,0
2007,55,"Moore","county",83932,6.55,0.8,0,0
2008,69,"Moore","county",85293,8.09,0.7971,0.0145,0.0145
2009,74,"Moore","county",86958,8.51,0.7838,0.0135,0
2010,77,"Moore","county",88594,8.69,0.7922,0.013,0.013
2011,73,"Moore","county",89395,8.17,0.7808,0,0.0274
2012,72,"Moore","county",90707,7.94,0.75,0.0417,0.0556
2013,75,"Moore","county",91937,8.16,0.76,0.08,0.0533
2014,89,"Moore","county",93078,9.56,0.7753,0.0449,0.0449
2015,92,"Moore","county",94492,9.74,0.7717,0.0435,0.0217
2016,99,"Moore","county",96102,10.3,0.7677,0.0505,0.0404
2017,98,"Moore","county",97597,10.04,0.7551,0.0408,0.0306
2000,44,"Nash","county",87420,5.03,0.75,0.0227,0.0455
2001,50,"Nash","county",88350,5.66,0.74,0.02,0.08
2002,46,"Nash","county",89396,5.15,0.7391,0,0.0217
2003,43,"Nash","county",90443,4.75,0.7907,0,0.0465
2004,39,"Nash","county",90546,4.31,0.8205,0,0.0256
2005,34,"Nash","county",91530,3.71,0.7941,0,0.0294
2006,34,"Nash","county",92223,3.69,0.7647,0,0.0294
2007,44,"Nash","county",92915,4.74,0.7727,0,0.0455
2008,45,"Nash","county",93999,4.79,0.7778,0,0.0444
2009,47,"Nash","county",95814,4.91,0.766,0,0.0426
2010,50,"Nash","county",96215,5.2,0.76,0,0.04
2011,47,"Nash","county",96122,4.89,0.766,0.0213,0.0426
2012,48,"Nash","county",95533,5.02,0.75,0.0208,0.0417
2013,44,"Nash","county",94744,4.64,0.75,0.0227,0.0682
2014,62,"Nash","county",94525,6.56,0.6774,0.0161,0.0968
2015,68,"Nash","county",94370,7.21,0.6471,0.0147,0.0735
2016,64,"Nash","county",94421,6.78,0.6406,0.0156,0.0625
2017,63,"Nash","county",94365,6.68,0.6667,0.0476,0.0635
2000,104,"New Hanover","county",160307,6.49,0.8173,0,0.0096
2001,112,"New Hanover","county",163804,6.84,0.8125,0,0.0089
2002,130,"New Hanover","county",167542,7.76,0.8077,0.0077,0.0077
2003,135,"New Hanover","county",171279,7.88,0.7926,0,0.0148
2004,143,"New Hanover","county",172780,8.28,0.7483,0.007,0.021
2005,151,"New Hanover","county",177692,8.5,0.7351,0.0066,0.0265
2006,153,"New Hanover","county",184116,8.31,0.732,0.0065,0.0261
