"year","total","region","type","population","providerRate"
2016,138,"Wake","county",1026748,1.34
2017,150,"Wake","county",1048771,1.43
2011,0,"Warren","county",20883,0
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,0,"Washington","county",13060,0
2012,0,"Washington","county",12821,0
2013,1,"Washington","county",12826,0.78
2014,1,"Washington","county",12679,0.79
2015,1,"Washington","county",12589,0.79
2016,1,"Washington","county",12425,0.8
2017,1,"Washington","county",12349,0.81
2011,9,"Watauga","county",52111,1.73
2012,5,"Watauga","county",52517,0.95
2013,5,"Watauga","county",52682,0.95
2014,5,"Watauga","county",52923,0.94
2015,6,"Watauga","county",53737,1.12
2016,6,"Watauga","county",54992,1.09
2017,6,"Watauga","county",56170,1.07
2011,10,"Wayne","county",123710,0.81
2012,8,"Wayne","county",124915,0.64
2013,7,"Wayne","county",125101,0.56
2014,7,"Wayne","county",125681,0.56
2015,8,"Wayne","county",124984,0.64
2016,8,"Wayne","county",124808,0.64
2017,8,"Wayne","county",124945,0.64
2011,4,"Wilkes","county",69592,0.57
2012,3,"Wilkes","county",69755,0.43
2013,4,"Wilkes","county",69754,0.57
2014,4,"Wilkes","county",69883,0.57
2015,5,"Wilkes","county",69663,0.72
2016,5,"Wilkes","county",70027,0.71
2017,6,"Wilkes","county",70536,0.85
2011,4,"Wilson","county",81380,0.49
2012,4,"Wilson","county",81796,0.49
2013,4,"Wilson","county",81397,0.49
2014,4,"Wilson","county",81410,0.49
2015,5,"Wilson","county",81689,0.61
2016,5,"Wilson","county",81758,0.61
2017,5,"Wilson","county",82035,0.61
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,1,"Yancey","county",17921,0.56
2014,2,"Yancey","county",17907,1.12
2015,2,"Yancey","county",17959,1.11
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,1095,"North Carolina","state",9669244,1.13
2012,1085,"North Carolina","state",9765229,1.11
2013,1049,"North Carolina","state",9861952,1.06
2014,1087,"North Carolina","state",9953687,1.09
2015,1097,"North Carolina","state",10056683,1.09
2016,1109,"North Carolina","state",10155942,1.09
2017,1126,"North Carolina","state",10272692,1.1
