"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2002,17,"Granville","county",50638,3.36,0.2353,0.1176,0.1765
2003,14,"Granville","county",51605,2.71,0.2143,0.0714,0.1429
2004,14,"Granville","county",53346,2.62,0.2143,0.1429,0.2143
2005,15,"Granville","county",53977,2.78,0.2667,0.0667,0.2
2006,15,"Granville","county",53837,2.79,0.2667,0,0.2
2007,14,"Granville","county",55667,2.51,0.3571,0,0.2857
2008,18,"Granville","county",56254,3.2,0.2778,0,0.2778
2009,18,"Granville","county",57439,3.13,0.2778,0,0.2222
2010,18,"Granville","county",60122,2.99,0.3333,0,0.2222
2011,19,"Granville","county",60863,3.12,0.2632,0,0.1579
2012,19,"Granville","county",56748,3.35,0.3158,0.0526,0.1579
2013,16,"Granville","county",57910,2.76,0.3125,0.0625,0.125
2014,21,"Granville","county",58104,3.61,0.3333,0.0952,0.1429
2015,22,"Granville","county",58547,3.76,0.3182,0.1364,0.1364
2016,18,"Granville","county",59433,3.03,0.3333,0.0556,0.1667
2017,19,"Granville","county",59975,3.17,0.3158,0.0526,0.1579
2000,3,"Greene","county",18974,1.58,-9,-9,-9
2001,3,"Greene","county",19008,1.58,-9,-9,-9
2002,4,"Greene","county",19443,2.06,-9,-9,-9
2003,4,"Greene","county",19878,2.01,-9,-9,-9
2004,5,"Greene","county",20262,2.47,0.2,0,0
2005,5,"Greene","county",20267,2.47,0.2,0,0
2006,5,"Greene","county",20839,2.4,0.2,0,0
2007,6,"Greene","county",21110,2.84,0.3333,0,0
2008,5,"Greene","county",21210,2.36,0.2,0,0
2009,5,"Greene","county",21389,2.34,0.2,0,0
2010,5,"Greene","county",21382,2.34,0.4,0,0
2011,5,"Greene","county",21489,2.33,0.4,0,0
2012,6,"Greene","county",21363,2.81,0.3333,0,0.3333
2013,5,"Greene","county",21073,2.37,0.2,0.2,0.2
2014,6,"Greene","county",21286,2.82,0.1667,0.1667,0.3333
2015,8,"Greene","county",21158,3.78,0.125,0.125,0.25
2016,9,"Greene","county",21421,4.2,0.2222,0.1111,0.3333
2017,8,"Greene","county",21522,3.72,0.25,0.25,0.25
2000,216,"Guilford","county",421048,5.13,0.1667,0.0694,0.0972
2001,221,"Guilford","county",424031,5.21,0.1674,0.0995,0.0995
2002,231,"Guilford","county",432412,5.34,0.1732,0.0866,0.0996
2003,229,"Guilford","county",440793,5.2,0.1616,0.0917,0.1092
2004,236,"Guilford","county",438520,5.38,0.1907,0.0805,0.1059
2005,236,"Guilford","county",438775,5.38,0.2034,0.089,0.1144
2006,244,"Guilford","county",449071,5.43,0.2131,0.0943,0.123
2007,244,"Guilford","county",460780,5.3,0.2377,0.0902,0.1189
2008,250,"Guilford","county",468439,5.34,0.244,0.096,0.116
2009,254,"Guilford","county",476038,5.34,0.2559,0.1102,0.122
2010,259,"Guilford","county",490371,5.28,0.2664,0.1197,0.1236
2011,258,"Guilford","county",495231,5.21,0.2752,0.1047,0.124
2012,273,"Guilford","county",502190,5.44,0.2711,0.1319,0.1319
2013,272,"Guilford","county",507419,5.36,0.2757,0.1728,0.136
2014,279,"Guilford","county",512273,5.45,0.2903,0.1505,0.1505
2015,296,"Guilford","county",517124,5.72,0.3041,0.1655,0.1486
2016,293,"Guilford","county",520230,5.63,0.3106,0.1672,0.1638
2017,297,"Guilford","county",523962,5.67,0.3064,0.1684,0.1481
2000,12,"Halifax","county",57370,2.09,0.1667,0.0833,0.4167
2001,11,"Halifax","county",57117,1.93,0.1818,0.0909,0.3636
2002,11,"Halifax","county",57227,1.92,0.0909,0.1818,0.2727
2003,10,"Halifax","county",57335,1.74,0.1,0.1,0.3
2004,11,"Halifax","county",56947,1.93,0.1818,0,0.2727
2005,13,"Halifax","county",56344,2.31,0.2308,0,0.2308
2006,14,"Halifax","county",55601,2.52,0.3571,0,0.2857
2007,15,"Halifax","county",55352,2.71,0.3333,0,0.2667
2008,11,"Halifax","county",55218,1.99,0.1818,0,0.0909
2009,12,"Halifax","county",55179,2.17,0.25,0,0.1667
2010,13,"Halifax","county",54627,2.38,0.2308,0,0.1538
2011,12,"Halifax","county",54397,2.21,0.1667,0,0.0833
2012,13,"Halifax","county",54237,2.4,0.2308,0,0.1538
2013,11,"Halifax","county",53705,2.05,0.1818,0,0.0909
2014,12,"Halifax","county",53190,2.26,0.25,0,0.0833
2015,14,"Halifax","county",52423,2.67,0.3571,0,0.1429
2016,12,"Halifax","county",52160,2.3,0.25,0,0.1667
2017,12,"Halifax","county",51815,2.32,0.25,0,0.0833
2000,16,"Harnett","county",91025,1.76,0.1875,0.0625,0.0625
2001,12,"Harnett","county",93678,1.28,0.0833,0.0833,0.0833
2002,19,"Harnett","county",96293,1.97,0.1053,0.0526,0.0526
2003,21,"Harnett","county",98908,2.12,0.2381,0.0476,0.0952
2004,21,"Harnett","county",100271,2.09,0.2857,0.0476,0.1905
2005,20,"Harnett","county",101737,1.97,0.25,0.05,0.15
2006,18,"Harnett","county",103717,1.74,0.1667,0.1111,0.1667
2007,19,"Harnett","county",106506,1.78,0.2632,0.1053,0.2105
2008,20,"Harnett","county",109659,1.82,0.25,0.1,0.2
2009,21,"Harnett","county",112864,1.86,0.1905,0.1429,0.1905
2010,20,"Harnett","county",115579,1.73,0.15,0.15,0.1
2011,22,"Harnett","county",118615,1.85,0.0455,0.2273,0.0909
2012,24,"Harnett","county",121264,1.98,0.1667,0.25,0.2083
2013,30,"Harnett","county",123316,2.43,0.2,0.2333,0.2333
2014,37,"Harnett","county",125730,2.94,0.1351,0.2162,0.1622
2015,24,"Harnett","county",127127,1.89,0.1667,0.3333,0.125
2016,24,"Harnett","county",128783,1.86,0.125,0.3333,0.125
2017,23,"Harnett","county",130847,1.76,0.1739,0.3478,0.1304
2000,20,"Haywood","county",54033,3.7,0.05,0.15,0
2001,21,"Haywood","county",54594,3.85,0.0476,0.1429,0
2002,21,"Haywood","county",55240,3.8,0.0476,0.1429,0
2003,21,"Haywood","county",55886,3.76,0.0476,0.0952,0
2004,23,"Haywood","county",56418,4.08,0.087,0.1304,0
2005,22,"Haywood","county",57097,3.85,0.0909,0.0455,0
2006,25,"Haywood","county",56664,4.41,0.12,0.12,0
2007,24,"Haywood","county",57031,4.21,0.125,0.0833,0
2008,26,"Haywood","county",57120,4.55,0.1923,0.0769,0
2009,26,"Haywood","county",58043,4.48,0.1923,0.0769,0
2010,28,"Haywood","county",59148,4.73,0.1429,0.0714,0
2011,29,"Haywood","county",59684,4.86,0.1724,0.1034,0
2012,27,"Haywood","county",59291,4.55,0.1852,0.0741,0
2013,24,"Haywood","county",59674,4.02,0.2083,0.125,0
2014,25,"Haywood","county",59913,4.17,0.12,0.16,0
2015,29,"Haywood","county",60631,4.78,0.2414,0.1724,0
2016,30,"Haywood","county",61771,4.86,0.2333,0.1667,0
2017,33,"Haywood","county",62277,5.3,0.3333,0.1515,0
2000,35,"Henderson","county",89173,3.92,0.0571,0.0286,0
2001,38,"Henderson","county",91546,4.15,0.0526,0.0526,0
2002,37,"Henderson","county",93430,3.96,0.027,0.0811,0.027
2003,39,"Henderson","county",95314,4.09,0.0256,0.0769,0
2004,45,"Henderson","county",96370,4.67,0.0444,0.0667,0
2005,43,"Henderson","county",97810,4.4,0.0233,0.093,0
2006,46,"Henderson","county",100106,4.6,0.0435,0.0652,0
2007,47,"Henderson","county",102142,4.6,0.0638,0.0638,0
2008,47,"Henderson","county",103855,4.53,0.0851,0.1064,0
2009,45,"Henderson","county",105246,4.28,0.0889,0.1111,0
2010,49,"Henderson","county",107177,4.57,0.0816,0.102,0
2011,48,"Henderson","county",108448,4.43,0.0833,0.0833,0
2012,51,"Henderson","county",108183,4.71,0.1373,0.1373,0
2013,57,"Henderson","county",109287,5.22,0.1404,0.1579,0.0175
2014,54,"Henderson","county",110897,4.87,0.1481,0.2222,0.037
2015,57,"Henderson","county",112511,5.07,0.2281,0.2105,0.0175
2016,52,"Henderson","county",114385,4.55,0.1731,0.2308,0.0192
2017,53,"Henderson","county",116173,4.56,0.1698,0.2264,0.0189
2000,7,"Hertford","county",22601,3.1,0,0.4286,0.1429
2001,8,"Hertford","county",22182,3.61,0.125,0.375,0.25
2002,8,"Hertford","county",22235,3.6,0.125,0.375,0.25
2003,8,"Hertford","county",22289,3.59,0.125,0.375,0.25
2004,11,"Hertford","county",23794,4.62,0.0909,0.2727,0.2727
2005,10,"Hertford","county",23844,4.19,0,0.3,0.2
2006,11,"Hertford","county",23901,4.6,0.0909,0.2727,0.2727
2007,9,"Hertford","county",23730,3.79,0,0.3333,0.1111
2008,10,"Hertford","county",23697,4.22,0.1,0.3,0.2
2009,8,"Hertford","county",23960,3.34,0,0.375,0.125
2010,6,"Hertford","county",24711,2.43,0,0.1667,0.1667
2011,7,"Hertford","county",24466,2.86,0,0.1429,0.1429
2012,7,"Hertford","county",24451,2.86,0,0.1429,0.1429
2013,7,"Hertford","county",24621,2.84,0,0.2857,0.1429
2014,5,"Hertford","county",24578,2.03,0,0.2,0
2015,6,"Hertford","county",24426,2.46,0,0.3333,0
2016,6,"Hertford","county",24038,2.5,0,0.3333,0
2017,6,"Hertford","county",23947,2.51,0,0.5,0
2000,6,"Hoke","county",33646,1.78,0,0,0.1667
2001,4,"Hoke","county",34843,1.15,-9,-9,-9
2002,5,"Hoke","county",36140,1.38,0.2,0,0.2
2003,6,"Hoke","county",37438,1.6,0,0,0.1667
2004,6,"Hoke","county",38193,1.57,0.1667,0,0.3333
2005,5,"Hoke","county",39808,1.26,0,0,0.2
2006,6,"Hoke","county",42186,1.42,0,0,0.1667
2007,5,"Hoke","county",42932,1.16,0,0,0.2
2008,7,"Hoke","county",44442,1.58,0,0,0.2857
2009,7,"Hoke","county",46141,1.52,0,0,0.2857
2010,7,"Hoke","county",47298,1.48,0,0,0.2857
2011,8,"Hoke","county",49065,1.63,0,0.125,0.125
2012,8,"Hoke","county",50036,1.6,0,0.125,0.125
2013,7,"Hoke","county",50672,1.38,0.1429,0.2857,0.4286
2014,7,"Hoke","county",50982,1.37,0.1429,0.2857,0.4286
2015,7,"Hoke","county",51776,1.35,0,0.2857,0.1429
2016,9,"Hoke","county",52214,1.72,0,0.2222,0.1111
2017,10,"Hoke","county",53343,1.87,0.1,0.2,0.2
2000,0,"Hyde","county",5826,0,-9,-9,-9
2001,0,"Hyde","county",5738,0,-9,-9,-9
2002,0,"Hyde","county",5784,0,-9,-9,-9
2003,0,"Hyde","county",5830,0,-9,-9,-9
2004,0,"Hyde","county",5792,0,-9,-9,-9
2005,0,"Hyde","county",5607,0,-9,-9,-9
2006,0,"Hyde","county",5511,0,-9,-9,-9
2007,0,"Hyde","county",5447,0,-9,-9,-9
2008,0,"Hyde","county",5512,0,-9,-9,-9
2009,0,"Hyde","county",5388,0,-9,-9,-9
2010,0,"Hyde","county",5813,0,-9,-9,-9
2011,0,"Hyde","county",5815,0,-9,-9,-9
2012,0,"Hyde","county",5742,0,-9,-9,-9
2013,0,"Hyde","county",5806,0,-9,-9,-9
2014,0,"Hyde","county",5738,0,-9,-9,-9
2015,0,"Hyde","county",5631,0,-9,-9,-9
2016,0,"Hyde","county",5621,0,-9,-9,-9
2017,0,"Hyde","county",5644,0,-9,-9,-9
2000,54,"Iredell","county",122660,4.4,0.1111,0.0741,0
2001,61,"Iredell","county",127899,4.77,0.1475,0.082,0
2002,61,"Iredell","county",130869,4.66,0.1639,0.1148,0.0164
2003,61,"Iredell","county",133838,4.56,0.1639,0.0656,0.0328
2004,65,"Iredell","county",136387,4.77,0.1846,0.0923,0.0308
2005,60,"Iredell","county",139135,4.31,0.1833,0.0833,0.0167
2006,62,"Iredell","county",145232,4.27,0.1774,0.0806,0.0161
2007,65,"Iredell","county",150421,4.32,0.2154,0.0923,0.0308
2008,67,"Iredell","county",154169,4.35,0.2239,0.1194,0.0299
2009,78,"Iredell","county",157039,4.97,0.2692,0.141,0.0513
2010,81,"Iredell","county",160107,5.06,0.2469,0.1481,0.0617
2011,79,"Iredell","county",161522,4.89,0.2532,0.1013,0.0633
2012,88,"Iredell","county",163043,5.4,0.2159,0.125,0.0568
2013,85,"Iredell","county",164974,5.15,0.2235,0.1176,0.0588
2014,89,"Iredell","county",167157,5.32,0.2247,0.1236,0.0562
2015,85,"Iredell","county",170230,4.99,0.2353,0.1412,0.0588
2016,95,"Iredell","county",173391,5.48,0.2842,0.1263,0.0526
2017,88,"Iredell","county",176563,4.98,0.2727,0.1136,0.0568
2000,14,"Jackson","county",33121,4.23,0.0714,0.0714,0.0714
2001,12,"Jackson","county",33662,3.56,0.0833,0.0833,0
2002,15,"Jackson","county",34196,4.39,0.0667,0.1333,0
2003,11,"Jackson","county",34729,3.17,0.0909,0,0
2004,11,"Jackson","county",35627,3.09,0.0909,0,0
2005,16,"Jackson","county",36245,4.41,0.0625,0.0625,0
2006,18,"Jackson","county",36312,4.96,0.1111,0.0556,0
2007,17,"Jackson","county",36815,4.62,0.0588,0.0588,0
2008,14,"Jackson","county",36998,3.78,0.0714,0,0
2009,14,"Jackson","county",37999,3.68,0.0714,0,0
2010,14,"Jackson","county",40480,3.46,0.0714,0.1429,0
2011,15,"Jackson","county",40606,3.69,0.1333,0.1333,0
2012,16,"Jackson","county",40788,3.92,0.125,0.25,0
2013,17,"Jackson","county",40810,4.17,0.1176,0.2941,0
2014,14,"Jackson","county",41039,3.41,0.0714,0.3571,0
2015,16,"Jackson","county",41597,3.85,0.125,0.25,0
2016,17,"Jackson","county",42574,3.99,0.1765,0.2353,0
2017,15,"Jackson","county",43116,3.48,0.1333,0.3333,0
2000,20,"Johnston","county",121965,1.64,0.25,0.05,0.15
2001,19,"Johnston","county",127784,1.49,0.1579,0.1053,0.0526
2002,25,"Johnston","county",132293,1.89,0.2,0.04,0.12
2003,26,"Johnston","county",136802,1.9,0.1538,0.0769,0.1538
2004,31,"Johnston","county",140719,2.2,0.1935,0.0968,0.1613
2005,30,"Johnston","county",145968,2.06,0.2333,0.0667,0.1667
2006,30,"Johnston","county",151589,1.98,0.2,0.1,0.1333
2007,31,"Johnston","county",157296,1.97,0.2258,0.0968,0.129
2008,30,"Johnston","county",162776,1.84,0.2667,0.1,0.1333
2009,32,"Johnston","county",168253,1.9,0.2813,0.125,0.125
2010,38,"Johnston","county",170151,2.23,0.2895,0.1053,0.1053
2011,36,"Johnston","county",172570,2.09,0.25,0.1667,0.1389
2012,38,"Johnston","county",174839,2.17,0.2632,0.1842,0.1053
2013,35,"Johnston","county",177308,1.97,0.2,0.1714,0.0857
2014,37,"Johnston","county",180048,2.06,0.2162,0.1622,0.0541
2015,40,"Johnston","county",184519,2.17,0.225,0.225,0.125
2016,38,"Johnston","county",189460,2.01,0.2368,0.2105,0.1053
2017,40,"Johnston","county",194705,2.05,0.275,0.175,0.125
2000,0,"Jones","county",10381,0,-9,-9,-9
2001,0,"Jones","county",10304,0,-9,-9,-9
2002,0,"Jones","county",10384,0,-9,-9,-9
2003,0,"Jones","county",10465,0,-9,-9,-9
2004,0,"Jones","county",10257,0,-9,-9,-9
2005,1,"Jones","county",10216,0.98,-9,-9,-9
2006,1,"Jones","county",10318,0.97,-9,-9,-9
2007,1,"Jones","county",10315,0.97,-9,-9,-9
2008,1,"Jones","county",10294,0.97,-9,-9,-9
2009,3,"Jones","county",10153,2.95,-9,-9,-9
2010,2,"Jones","county",10159,1.97,-9,-9,-9
2011,1,"Jones","county",10327,0.97,-9,-9,-9
2012,3,"Jones","county",10615,2.83,-9,-9,-9
2013,2,"Jones","county",10554,1.9,-9,-9,-9
2014,2,"Jones","county",10468,1.91,-9,-9,-9
2015,2,"Jones","county",10423,1.92,-9,-9,-9
2016,1,"Jones","county",10354,0.97,-9,-9,-9
2017,1,"Jones","county",10356,0.97,-9,-9,-9
2000,22,"Lee","county",49040,4.49,0.1818,0.1364,0.1364
2001,22,"Lee","county",49254,4.47,0.2273,0.0909,0.0909
2002,27,"Lee","county",50195,5.38,0.2593,0.1111,0.0741
2003,22,"Lee","county",51137,4.3,0.2273,0.0909,0.0455
2004,21,"Lee","county",50561,4.15,0.2857,0.1429,0.0476
2005,21,"Lee","county",50493,4.16,0.3333,0.1429,0.0476
2006,20,"Lee","county",55282,3.62,0.3,0.1,0.05
2007,18,"Lee","county",56376,3.19,0.2222,0.1111,0.0556
2008,20,"Lee","county",57511,3.48,0.3,0.05,0.1
2009,23,"Lee","county",58574,3.93,0.3478,0.0435,0.087
2010,23,"Lee","county",58059,3.96,0.3043,0.0435,0.087
2011,22,"Lee","county",58304,3.77,0.3182,0.0455,0.0909
2012,23,"Lee","county",59111,3.89,0.3043,0.1739,0.087
2013,25,"Lee","county",59344,4.21,0.36,0.16,0.08
2014,31,"Lee","county",59194,5.24,0.3871,0.1613,0.0968
2015,31,"Lee","county",58908,5.26,0.2581,0.2258,0.0968
2016,34,"Lee","county",59244,5.74,0.2941,0.2059,0.0882
2017,35,"Lee","county",59337,5.9,0.2857,0.2,0.0857
2000,30,"Lenoir","county",59648,5.03,0.1,0.2667,0.0667
2001,28,"Lenoir","county",59318,4.72,0.0714,0.25,0.0357
2002,28,"Lenoir","county",59526,4.7,0.0714,0.2143,0.0357
2003,24,"Lenoir","county",59735,4.02,0.0833,0.2083,0.0417
2004,26,"Lenoir","county",59091,4.4,0.1154,0.1923,0.0769
2005,27,"Lenoir","county",58378,4.63,0.1111,0.2222,0.037
2006,28,"Lenoir","county",58170,4.81,0.0714,0.1786,0.0357
2007,24,"Lenoir","county",57642,4.16,0.0833,0.1667,0.0417
2008,24,"Lenoir","county",57535,4.17,0.125,0.2083,0.0417
2009,25,"Lenoir","county",57232,4.37,0.16,0.24,0.04
2010,22,"Lenoir","county",59493,3.7,0.0909,0.2273,0.0455
2011,22,"Lenoir","county",59314,3.71,0.1364,0.1818,0.0455
2012,22,"Lenoir","county",59401,3.7,0.0909,0.2727,0.0455
2013,24,"Lenoir","county",59046,4.06,0.125,0.25,0.0417
2014,21,"Lenoir","county",58830,3.57,0.0952,0.2857,0.0476
2015,24,"Lenoir","county",58338,4.11,0.2083,0.2083,0.0833
2016,25,"Lenoir","county",57587,4.34,0.24,0.2,0.08
2017,22,"Lenoir","county",57477,3.83,0.2727,0.2273,0.0455
2000,14,"Lincoln","county",63780,2.2,0,0,0
2001,17,"Lincoln","county",65397,2.6,0,0,0
2002,14,"Lincoln","county",66790,2.1,0,0,0
2003,15,"Lincoln","county",68185,2.2,0,0,0
2004,17,"Lincoln","county",68630,2.48,0,0,0
2005,19,"Lincoln","county",69145,2.75,0.0526,0,0
2006,20,"Lincoln","county",71298,2.81,0,0.05,0
2007,19,"Lincoln","county",72776,2.61,0,0.0526,0
2008,24,"Lincoln","county",74552,3.22,0.0417,0.0833,0.0417
2009,22,"Lincoln","county",75718,2.91,0.0455,0.1364,0.0455
2010,22,"Lincoln","county",78684,2.8,0.0455,0.2727,0.0455
2011,21,"Lincoln","county",79026,2.66,0,0.2857,0
2012,28,"Lincoln","county",79267,3.53,0.1071,0.2143,0.0357
2013,23,"Lincoln","county",79745,2.88,0.1304,0.1739,0.0435
2014,23,"Lincoln","county",80202,2.87,0.2174,0.2174,0
2015,26,"Lincoln","county",81397,3.19,0.1923,0.2308,0
2016,28,"Lincoln","county",82033,3.41,0.2857,0.25,0
2017,26,"Lincoln","county",83251,3.12,0.2308,0.2308,0
2000,8,"Macon","county",29811,2.68,0,0.125,0
2001,8,"Macon","county",30414,2.63,0,0.125,0
2002,9,"Macon","county",31042,2.9,0,0.1111,0
2003,10,"Macon","county",31670,3.16,0,0.1,0
2004,12,"Macon","county",31968,3.75,0.0833,0.0833,0
2005,15,"Macon","county",32257,4.65,0.0667,0.1333,0
2006,13,"Macon","county",33078,3.93,0,0.1538,0
2007,17,"Macon","county",20495,8.29,0.0588,0.1176,0
2008,16,"Macon","county",34225,4.67,0.0625,0.125,0
2009,17,"Macon","county",34480,4.93,0.0588,0.1176,0
2010,15,"Macon","county",33946,4.42,0.0667,0.1333,0
2011,15,"Macon","county",34459,4.35,0.0667,0.2667,0
2012,15,"Macon","county",33985,4.41,0.0667,0.4667,0
2013,17,"Macon","county",34151,4.98,0.0588,0.4118,0
2014,15,"Macon","county",34428,4.36,0.0667,0.4667,0
2015,13,"Macon","county",34771,3.74,0.0769,0.3846,0
2016,14,"Macon","county",35047,3.99,0.1429,0.4286,0
2017,14,"Macon","county",35413,3.95,0.1429,0.4286,0
2000,3,"Madison","county",19635,1.53,-9,-9,-9
2001,3,"Madison","county",19779,1.52,-9,-9,-9
2002,3,"Madison","county",20047,1.5,-9,-9,-9
2003,3,"Madison","county",20316,1.48,-9,-9,-9
2004,2,"Madison","county",20196,0.99,-9,-9,-9
2005,2,"Madison","county",20361,0.98,-9,-9,-9
2006,2,"Madison","county",20449,0.98,-9,-9,-9
2007,2,"Madison","county",23906,0.84,-9,-9,-9
2008,4,"Madison","county",20814,1.92,-9,-9,-9
2009,4,"Madison","county",20846,1.92,-9,-9,-9
2010,4,"Madison","county",20795,1.92,-9,-9,-9
2011,4,"Madison","county",21193,1.89,-9,-9,-9
2012,4,"Madison","county",21192,1.89,-9,-9,-9
2013,4,"Madison","county",21372,1.87,-9,-9,-9
2014,3,"Madison","county",21584,1.39,-9,-9,-9
2015,3,"Madison","county",21663,1.38,-9,-9,-9
2016,4,"Madison","county",21979,1.82,-9,-9,-9
2017,3,"Madison","county",22240,1.35,-9,-9,-9
2000,5,"Martin","county",25593,1.95,0,0,0.2
2001,5,"Martin","county",25344,1.97,0,0,0.2
2002,5,"Martin","county",25397,1.97,0,0,0.2
2003,5,"Martin","county",25450,1.96,0,0,0.2
2004,5,"Martin","county",24930,2.01,0,0,0.2
2005,5,"Martin","county",24543,2.04,0,0,0.2
2006,5,"Martin","county",24396,2.05,0,0.2,0.2
2007,5,"Martin","county",44064,1.13,0,0.2,0.2
2008,5,"Martin","county",23873,2.09,0,0.2,0.2
2009,5,"Martin","county",23859,2.1,0,0.2,0.2
2010,5,"Martin","county",24498,2.04,0,0.2,0.2
2011,6,"Martin","county",24083,2.49,0,0.3333,0.1667
2012,5,"Martin","county",24020,2.08,0,0.4,0.2
2013,5,"Martin","county",23750,2.11,0,0.4,0.2
2014,3,"Martin","county",23714,1.27,-9,-9,-9
2015,4,"Martin","county",23746,1.68,-9,-9,-9
2016,3,"Martin","county",23606,1.27,-9,-9,-9
2017,5,"Martin","county",23510,2.13,0,0.6,0.2
2000,11,"McDowell","county",42151,2.61,0,0.0909,0
2001,10,"McDowell","county",42834,2.33,0,0.1,0
2002,10,"McDowell","county",43500,2.3,0,0.2,0
2003,9,"McDowell","county",44166,2.04,0,0.2222,0
2004,9,"McDowell","county",43647,2.06,0,0.2222,0
2005,9,"McDowell","county",43576,2.07,0,0.2222,0
2006,10,"McDowell","county",43636,2.29,0,0.2,0
2007,10,"McDowell","county",33626,2.97,0,0.1,0
2008,10,"McDowell","county",44570,2.24,0,0.1,0
2009,9,"McDowell","county",44749,2.01,0,0.1111,0
2010,9,"McDowell","county",45031,2,0,0.2222,0
2011,8,"McDowell","county",45462,1.76,0,0.25,0
2012,10,"McDowell","county",45288,2.21,0,0.2,0
2013,10,"McDowell","county",45231,2.21,0.1,0.2,0
2014,10,"McDowell","county",45320,2.21,0.2,0.1,0
2015,10,"McDowell","county",45370,2.2,0.3,0,0
2016,7,"McDowell","county",45510,1.54,0.1429,0,0
2017,7,"McDowell","county",45716,1.53,0.2857,0,0
2000,415,"Mecklenburg","county",695454,5.97,0.1422,0.0675,0.0578
2001,445,"Mecklenburg","county",713757,6.23,0.1528,0.0787,0.0719
2002,453,"Mecklenburg","county",734390,6.17,0.1523,0.0817,0.0773
2003,460,"Mecklenburg","county",755021,6.09,0.1826,0.0761,0.0848
2004,479,"Mecklenburg","county",769843,6.22,0.19,0.0793,0.0814
2005,504,"Mecklenburg","county",786651,6.41,0.1964,0.0853,0.0873
2006,530,"Mecklenburg","county",826897,6.41,0.2113,0.0792,0.0943
2007,549,"Mecklenburg","county",863147,6.36,0.2149,0.0911,0.102
2008,558,"Mecklenburg","county",877173,6.36,0.2186,0.0842,0.1111
2009,578,"Mecklenburg","county",894445,6.46,0.2215,0.0761,0.1176
2010,600,"Mecklenburg","county",923944,6.49,0.2433,0.0967,0.1283
2011,596,"Mecklenburg","county",940697,6.34,0.2466,0.094,0.1309
2012,628,"Mecklenburg","county",963165,6.52,0.258,0.1115,0.1322
2013,643,"Mecklenburg","county",991867,6.48,0.2706,0.1073,0.1384
2014,663,"Mecklenburg","county",1013199,6.54,0.2866,0.1071,0.1478
2015,698,"Mecklenburg","county",1035605,6.74,0.2994,0.1003,0.1547
2016,715,"Mecklenburg","county",1053545,6.79,0.2923,0.0937,0.1524
2017,755,"Mecklenburg","county",1077301,7.01,0.3126,0.0901,0.1563
2000,5,"Mitchell","county",15687,3.19,0.4,0.2,0
2001,4,"Mitchell","county",15872,2.52,-9,-9,-9
2002,5,"Mitchell","county",15950,3.13,0.2,0,0
2003,6,"Mitchell","county",16028,3.74,0.1667,0,0
2004,5,"Mitchell","county",16052,3.11,0.2,0,0
2005,6,"Mitchell","county",16101,3.73,0.1667,0,0
2006,7,"Mitchell","county",15894,4.4,0.1429,0,0
2007,7,"Mitchell","county",15950,4.39,0.1429,0,0
2008,6,"Mitchell","county",16034,3.74,0.1667,0,0
2009,6,"Mitchell","county",15974,3.76,0.1667,0,0
2010,5,"Mitchell","county",15588,3.21,0,0.2,0
2011,5,"Mitchell","county",15501,3.23,0,0.2,0
2012,6,"Mitchell","county",15396,3.9,0,0.1667,0
2013,5,"Mitchell","county",15407,3.25,0.2,0.2,0
2014,4,"Mitchell","county",15825,2.53,-9,-9,-9
2015,5,"Mitchell","county",15335,3.26,0,0,0
2016,5,"Mitchell","county",15266,3.28,0.2,0,0
2017,6,"Mitchell","county",15237,3.94,0.1667,0.1667,0
2000,7,"Montgomery","county",26822,2.61,0.1429,0.2857,0
2001,7,"Montgomery","county",26961,2.6,0,0.1429,0
2002,4,"Montgomery","county",27348,1.46,-9,-9,-9
2003,5,"Montgomery","county",27735,1.8,0,0.2,0
2004,5,"Montgomery","county",27680,1.81,0,0.2,0
2005,5,"Montgomery","county",27278,1.83,0,0.2,0
2006,5,"Montgomery","county",27505,1.82,0,0.2,0
2007,5,"Montgomery","county",27588,1.81,0,0.2,0
2008,4,"Montgomery","county",27656,1.45,-9,-9,-9
2009,3,"Montgomery","county",27988,1.07,-9,-9,-9
2010,3,"Montgomery","county",27796,1.08,-9,-9,-9
2011,4,"Montgomery","county",27864,1.44,-9,-9,-9
2012,4,"Montgomery","county",27914,1.43,-9,-9,-9
2013,4,"Montgomery","county",27768,1.44,-9,-9,-9
2014,3,"Montgomery","county",27820,1.08,-9,-9,-9
2015,4,"Montgomery","county",27826,1.44,-9,-9,-9
2016,4,"Montgomery","county",27768,1.44,-9,-9,-9
2017,4,"Montgomery","county",27865,1.44,-9,-9,-9
2000,36,"Moore","county",74769,4.81,0.2778,0.0556,0.0833
2001,42,"Moore","county",76356,5.5,0.3095,0.0476,0.0952
2002,37,"Moore","county",77862,4.75,0.2703,0.0541,0.1081
2003,41,"Moore","county",79368,5.17,0.2683,0.0976,0.0732
2004,43,"Moore","county",79900,5.38,0.2558,0.1163,0.0698
2005,52,"Moore","county",80497,6.46,0.2885,0.0577,0.0769
2006,52,"Moore","county",82288,6.32,0.3077,0.0385,0.0769
2007,52,"Moore","county",83932,6.2,0.2885,0.1154,0.0769
2008,56,"Moore","county",85293,6.57,0.3036,0.1071,0.0714
2009,55,"Moore","county",86958,6.32,0.3091,0.1455,0.0545
2010,55,"Moore","county",88594,6.21,0.3636,0.1455,0.0545
2011,55,"Moore","county",89395,6.15,0.3091,0.1273,0.0545
