"year","total","region","type","population","providerRate","percentFemale","percentAge","percentUnderrepresented"
2015,0,"Camden","county",10224,0,-9,-9,-9
2016,0,"Camden","county",10287,0,-9,-9,-9
2017,0,"Camden","county",10359,0,-9,-9,-9
2000,9,"Carteret","county",59383,1.52,0.3333,0.1111,0
2001,8,"Carteret","county",59600,1.34,0.25,0.125,0
2002,8,"Carteret","county",60157,1.33,0.125,0.125,0
2003,9,"Carteret","county",60712,1.48,0.1111,0.1111,0
2004,9,"Carteret","county",61122,1.47,0.2222,0.1111,0
2005,6,"Carteret","county",62436,0.96,0.1667,0.1667,0
2006,7,"Carteret","county",63557,1.1,0.1429,0.1429,0
2007,9,"Carteret","county",63294,1.42,0.2222,0.1111,0
2008,7,"Carteret","county",63535,1.1,0.1429,0.1429,0
2009,8,"Carteret","county",64724,1.24,0.125,0.125,0
2010,9,"Carteret","county",66712,1.35,0.2222,0.1111,0
2011,9,"Carteret","county",67696,1.33,0.3333,0.1111,0
2012,10,"Carteret","county",68362,1.46,0.3,0.2,0
2013,9,"Carteret","county",69239,1.3,0.4444,0.1111,0
2014,13,"Carteret","county",69350,1.87,0.4615,0.0769,0
2015,6,"Carteret","county",69826,0.86,0.3333,0.1667,0
2016,5,"Carteret","county",69881,0.72,0.6,0,0
2017,7,"Carteret","county",70190,1,0.4286,0,0
2000,1,"Caswell","county",23501,0.43,-9,-9,-9
2001,1,"Caswell","county",23718,0.42,-9,-9,-9
2002,2,"Caswell","county",24014,0.83,-9,-9,-9
2003,2,"Caswell","county",24310,0.82,-9,-9,-9
2004,1,"Caswell","county",23965,0.42,-9,-9,-9
2005,1,"Caswell","county",23857,0.42,-9,-9,-9
2006,1,"Caswell","county",23541,0.42,-9,-9,-9
2007,1,"Caswell","county",23508,0.43,-9,-9,-9
2008,1,"Caswell","county",23356,0.43,-9,-9,-9
2009,1,"Caswell","county",23464,0.43,-9,-9,-9
2010,1,"Caswell","county",23676,0.42,-9,-9,-9
2011,1,"Caswell","county",23654,0.42,-9,-9,-9
2012,1,"Caswell","county",23492,0.43,-9,-9,-9
2013,1,"Caswell","county",23844,0.42,-9,-9,-9
2014,1,"Caswell","county",23602,0.42,-9,-9,-9
2015,1,"Caswell","county",23606,0.42,-9,-9,-9
2016,1,"Caswell","county",23689,0.42,-9,-9,-9
2017,2,"Caswell","county",23699,0.84,-9,-9,-9
2000,20,"Catawba","county",141685,1.41,0.15,0.25,0
2001,18,"Catawba","county",145106,1.24,0.1111,0.2222,0
2002,18,"Catawba","county",147428,1.22,0.1111,0.2222,0
2003,18,"Catawba","county",149750,1.2,0.1111,0.2222,0
2004,17,"Catawba","county",148797,1.14,0.1176,0.2941,0
2005,15,"Catawba","county",149416,1,0.1333,0.2,0
2006,14,"Catawba","county",151126,0.93,0.1429,0.1429,0
2007,15,"Catawba","county",153404,0.98,0.2,0.1333,0.0667
2008,18,"Catawba","county",154972,1.16,0.3333,0.1111,0.0556
2009,16,"Catawba","county",157034,1.02,0.3125,0.125,0.0625
2010,16,"Catawba","county",154654,1.03,0.375,0.125,0.0625
2011,15,"Catawba","county",154992,0.97,0.3333,0.1333,0.0667
2012,14,"Catawba","county",155494,0.9,0.2857,0.1429,0.0714
2013,15,"Catawba","county",155411,0.97,0.2667,0.1333,0.0667
2014,17,"Catawba","county",155830,1.09,0.2353,0.1176,0.0588
2015,16,"Catawba","county",155828,1.03,0.25,0.125,0.0625
2016,17,"Catawba","county",156473,1.09,0.2353,0.1765,0.1176
2017,16,"Catawba","county",156949,1.02,0.25,0.0625,0.125
2000,5,"Chatham","county",49329,1.01,0.2,0,0
2001,5,"Chatham","county",50952,0.98,0.2,0,0
2002,5,"Chatham","county",51964,0.96,0.2,0,0
2003,5,"Chatham","county",52976,0.94,0,0,0
2004,4,"Chatham","county",54645,0.73,-9,-9,-9
2005,3,"Chatham","county",56274,0.53,-9,-9,-9
2006,4,"Chatham","county",57708,0.69,-9,-9,-9
2007,4,"Chatham","county",59168,0.68,-9,-9,-9
2008,4,"Chatham","county",60895,0.66,-9,-9,-9
2009,4,"Chatham","county",62492,0.64,-9,-9,-9
2010,4,"Chatham","county",63870,0.63,-9,-9,-9
2011,4,"Chatham","county",64553,0.62,-9,-9,-9
2012,5,"Chatham","county",66545,0.75,0.2,0,0
2013,6,"Chatham","county",67620,0.89,0.3333,0,0
2014,3,"Chatham","county",68725,0.44,-9,-9,-9
2015,3,"Chatham","county",71815,0.42,-9,-9,-9
2016,3,"Chatham","county",73286,0.41,-9,-9,-9
2017,3,"Chatham","county",74835,0.4,-9,-9,-9
2000,6,"Cherokee","county",24298,2.47,0.3333,0.1667,0
2001,6,"Cherokee","county",24704,2.43,0.3333,0.1667,0
2002,6,"Cherokee","county",25082,2.39,0.3333,0.1667,0
2003,5,"Cherokee","county",25460,1.96,0.4,0,0
2004,5,"Cherokee","county",25694,1.95,0.4,0.2,0
2005,5,"Cherokee","county",26063,1.92,0.4,0.2,0
2006,5,"Cherokee","county",26727,1.87,0.4,0.2,0
2007,4,"Cherokee","county",27026,1.48,-9,-9,-9
2008,5,"Cherokee","county",26869,1.86,0.6,0,0
2009,4,"Cherokee","county",26798,1.49,-9,-9,-9
2010,5,"Cherokee","county",27527,1.82,0.6,0,0
2011,6,"Cherokee","county",27300,2.2,0.6667,0,0
2012,6,"Cherokee","county",27030,2.22,0.6667,0,0
2013,6,"Cherokee","county",27471,2.18,0.6667,0,0
2014,6,"Cherokee","county",27451,2.19,0.6667,0,0
2015,6,"Cherokee","county",27770,2.16,0.6667,0,0
2016,6,"Cherokee","county",28591,2.1,0.6667,0,0
2017,6,"Cherokee","county",29216,2.05,0.6667,0,0
2000,1,"Chowan","county",14526,0.69,-9,-9,-9
2001,1,"Chowan","county",14492,0.69,-9,-9,-9
2002,1,"Chowan","county",14602,0.68,-9,-9,-9
2003,1,"Chowan","county",14710,0.68,-9,-9,-9
2004,1,"Chowan","county",14453,0.69,-9,-9,-9
2005,1,"Chowan","county",14515,0.69,-9,-9,-9
2006,1,"Chowan","county",14677,0.68,-9,-9,-9
2007,1,"Chowan","county",14660,0.68,-9,-9,-9
2008,1,"Chowan","county",14688,0.68,-9,-9,-9
2009,1,"Chowan","county",14818,0.67,-9,-9,-9
2010,1,"Chowan","county",14761,0.68,-9,-9,-9
2011,1,"Chowan","county",14796,0.68,-9,-9,-9
2012,1,"Chowan","county",14743,0.68,-9,-9,-9
2013,1,"Chowan","county",14815,0.67,-9,-9,-9
2014,1,"Chowan","county",14636,0.68,-9,-9,-9
2015,1,"Chowan","county",14541,0.69,-9,-9,-9
2016,1,"Chowan","county",14410,0.69,-9,-9,-9
2017,1,"Chowan","county",14292,0.7,-9,-9,-9
2000,1,"Clay","county",8775,1.14,-9,-9,-9
2001,1,"Clay","county",9022,1.11,-9,-9,-9
2002,1,"Clay","county",9139,1.09,-9,-9,-9
2003,1,"Clay","county",9255,1.08,-9,-9,-9
2004,1,"Clay","county",9499,1.05,-9,-9,-9
2005,1,"Clay","county",9811,1.02,-9,-9,-9
2006,1,"Clay","county",10116,0.99,-9,-9,-9
2007,1,"Clay","county",10326,0.97,-9,-9,-9
2008,1,"Clay","county",10310,0.97,-9,-9,-9
2009,1,"Clay","county",10370,0.96,-9,-9,-9
2010,1,"Clay","county",10622,0.94,-9,-9,-9
2011,1,"Clay","county",10460,0.96,-9,-9,-9
2012,1,"Clay","county",10520,0.95,-9,-9,-9
2013,1,"Clay","county",10794,0.93,-9,-9,-9
2014,1,"Clay","county",10794,0.93,-9,-9,-9
2015,1,"Clay","county",11036,0.91,-9,-9,-9
2016,1,"Clay","county",11320,0.88,-9,-9,-9
2017,1,"Clay","county",11488,0.87,-9,-9,-9
2000,11,"Cleveland","county",96287,1.14,0.3636,0.1818,0
2001,11,"Cleveland","county",96810,1.14,0.3636,0.1818,0
2002,10,"Cleveland","county",97921,1.02,0.3,0.2,0
2003,10,"Cleveland","county",99032,1.01,0.3,0.2,0
2004,10,"Cleveland","county",98497,1.02,0.3,0.2,0
2005,10,"Cleveland","county",97810,1.02,0.3,0.2,0
2006,10,"Cleveland","county",96720,1.03,0.3,0.2,0
2007,9,"Cleveland","county",97144,0.93,0.2222,0.2222,0
2008,10,"Cleveland","county",97953,1.02,0.2,0.1,0
2009,8,"Cleveland","county",98638,0.81,0.25,0,0
2010,7,"Cleveland","county",98249,0.71,0.2857,0,0
2011,8,"Cleveland","county",98209,0.81,0.25,0,0
2012,8,"Cleveland","county",97702,0.82,0.25,0,0
2013,9,"Cleveland","county",97429,0.92,0.3333,0,0
2014,9,"Cleveland","county",97920,0.92,0.3333,0,0
2015,9,"Cleveland","county",97871,0.92,0.3333,0,0
2016,9,"Cleveland","county",98244,0.92,0.3333,0,0
2017,10,"Cleveland","county",98580,1.01,0.3,0.1,0
2000,3,"Columbus","county",54749,0.55,-9,-9,-9
2001,3,"Columbus","county",54840,0.55,-9,-9,-9
2002,4,"Columbus","county",55401,0.72,-9,-9,-9
2003,4,"Columbus","county",55961,0.71,-9,-9,-9
2004,4,"Columbus","county",54917,0.73,-9,-9,-9
2005,3,"Columbus","county",54643,0.55,-9,-9,-9
2006,3,"Columbus","county",54666,0.55,-9,-9,-9
2007,2,"Columbus","county",54460,0.37,-9,-9,-9
2008,2,"Columbus","county",54758,0.37,-9,-9,-9
2009,4,"Columbus","county",56299,0.71,-9,-9,-9
2010,4,"Columbus","county",58204,0.69,-9,-9,-9
2011,3,"Columbus","county",57657,0.52,-9,-9,-9
2012,2,"Columbus","county",57862,0.35,-9,-9,-9
2013,2,"Columbus","county",57739,0.35,-9,-9,-9
2014,2,"Columbus","county",57632,0.35,-9,-9,-9
2015,2,"Columbus","county",57206,0.35,-9,-9,-9
2016,2,"Columbus","county",57182,0.35,-9,-9,-9
2017,2,"Columbus","county",56941,0.35,-9,-9,-9
2000,11,"Craven","county",91436,1.2,0.1818,0.1818,0
2001,13,"Craven","county",91969,1.41,0.3077,0.1538,0
2002,12,"Craven","county",92602,1.3,0.25,0.1667,0
2003,12,"Craven","county",93236,1.29,0.25,0.1667,0
2004,13,"Craven","county",93454,1.39,0.3077,0.1538,0
2005,13,"Craven","county",92151,1.41,0.3077,0.1538,0
2006,15,"Craven","county",95566,1.57,0.2667,0.1333,0
2007,17,"Craven","county",96406,1.76,0.2353,0.2353,0
2008,21,"Craven","county",97766,2.15,0.381,0.1905,0
2009,20,"Craven","county",100271,1.99,0.4,0.2,0
2010,14,"Craven","county",103951,1.35,0.4286,0.1429,0
2011,15,"Craven","county",104965,1.43,0.4,0.1333,0
2012,14,"Craven","county",105179,1.33,0.4286,0.0714,0
2013,14,"Craven","county",104421,1.34,0.4286,0.0714,0
2014,15,"Craven","county",104520,1.44,0.4,0.1333,0
2015,14,"Craven","county",103691,1.35,0.4286,0.1429,0
2016,14,"Craven","county",103737,1.35,0.4286,0.1429,0
2017,12,"Craven","county",103735,1.16,0.5,0.0833,0
2000,26,"Cumberland","county",302963,0.86,0.2308,0.0385,0.0385
2001,22,"Cumberland","county",301089,0.73,0.2273,0.0455,0
2002,26,"Cumberland","county",304855,0.85,0.3077,0,0
2003,29,"Cumberland","county",308620,0.94,0.3448,0.0345,0.0345
2004,29,"Cumberland","county",311526,0.93,0.3103,0.0345,0.069
2005,28,"Cumberland","county",313000,0.89,0.3214,0.0357,0.0714
2006,32,"Cumberland","county",306545,1.04,0.3125,0.0313,0.0938
2007,33,"Cumberland","county",313616,1.05,0.3333,0.0303,0.0909
2008,34,"Cumberland","county",316945,1.07,0.3529,0.0588,0.0882
2009,35,"Cumberland","county",321121,1.09,0.3143,0.0571,0.0857
2010,34,"Cumberland","county",321018,1.06,0.2941,0.0588,0.0588
2011,37,"Cumberland","county",327643,1.13,0.3243,0.0541,0.0811
2012,37,"Cumberland","county",330754,1.12,0.3243,0.0811,0.0811
2013,36,"Cumberland","county",332553,1.08,0.3611,0.0833,0.0833
2014,38,"Cumberland","county",329403,1.15,0.3947,0.0789,0.0789
2015,36,"Cumberland","county",328860,1.09,0.3611,0.0833,0.0833
2016,40,"Cumberland","county",329824,1.21,0.325,0.05,0.1
2017,36,"Cumberland","county",329604,1.09,0.3333,0.0556,0.1111
2000,1,"Currituck","county",18190,0.55,-9,-9,-9
2001,1,"Currituck","county",18861,0.53,-9,-9,-9
2002,1,"Currituck","county",19293,0.52,-9,-9,-9
2003,1,"Currituck","county",19726,0.51,-9,-9,-9
2004,1,"Currituck","county",21059,0.47,-9,-9,-9
2005,1,"Currituck","county",22617,0.44,-9,-9,-9
2006,1,"Currituck","county",23580,0.42,-9,-9,-9
2007,0,"Currituck","county",23731,0,-9,-9,-9
2008,0,"Currituck","county",23486,0,-9,-9,-9
2009,0,"Currituck","county",23502,0,-9,-9,-9
2010,0,"Currituck","county",23559,0,-9,-9,-9
2011,0,"Currituck","county",23643,0,-9,-9,-9
2012,0,"Currituck","county",23767,0,-9,-9,-9
2013,0,"Currituck","county",24506,0,-9,-9,-9
2014,0,"Currituck","county",25072,0,-9,-9,-9
2015,0,"Currituck","county",25627,0,-9,-9,-9
2016,0,"Currituck","county",26101,0,-9,-9,-9
2017,0,"Currituck","county",26604,0,-9,-9,-9
2000,4,"Dare","county",29967,1.33,-9,-9,-9
2001,3,"Dare","county",31184,0.96,-9,-9,-9
2002,4,"Dare","county",31812,1.26,-9,-9,-9
2003,5,"Dare","county",32440,1.54,0.4,0,0
2004,4,"Dare","county",33906,1.18,-9,-9,-9
2005,4,"Dare","county",35145,1.14,-9,-9,-9
2006,4,"Dare","county",34730,1.15,-9,-9,-9
2007,3,"Dare","county",34272,0.88,-9,-9,-9
2008,3,"Dare","county",33812,0.89,-9,-9,-9
2009,3,"Dare","county",34253,0.88,-9,-9,-9
2010,4,"Dare","county",33886,1.18,-9,-9,-9
2011,4,"Dare","county",34216,1.17,-9,-9,-9
2012,4,"Dare","county",34810,1.15,-9,-9,-9
2013,4,"Dare","county",35273,1.13,-9,-9,-9
2014,3,"Dare","county",35415,0.85,-9,-9,-9
2015,3,"Dare","county",36001,0.83,-9,-9,-9
2016,3,"Dare","county",36387,0.82,-9,-9,-9
2017,3,"Dare","county",36792,0.82,-9,-9,-9
2000,11,"Davidson","county",147246,0.75,0.1818,0,0
2001,13,"Davidson","county",149098,0.87,0.2308,0,0
2002,14,"Davidson","county",151125,0.93,0.2143,0,0
2003,14,"Davidson","county",153152,0.91,0.2857,0,0
2004,15,"Davidson","county",153897,0.97,0.2667,0.0667,0
2005,12,"Davidson","county",154796,0.78,0.1667,0,0
2006,12,"Davidson","county",155343,0.77,0.1667,0,0
2007,11,"Davidson","county",156400,0.7,0.0909,0,0
2008,12,"Davidson","county",158897,0.76,0.1667,0,0
2009,13,"Davidson","county",159987,0.81,0.2308,0,0
2010,13,"Davidson","county",163488,0.8,0.3077,0,0
2011,12,"Davidson","county",163364,0.73,0.25,0,0
2012,14,"Davidson","county",163410,0.86,0.2143,0.1429,0
2013,15,"Davidson","county",163770,0.92,0.2,0.2,0
2014,13,"Davidson","county",164454,0.79,0.2308,0.0769,0
2015,12,"Davidson","county",165193,0.73,0.25,0.1667,0
2016,11,"Davidson","county",166137,0.66,0.2727,0.0909,0
2017,10,"Davidson","county",167105,0.6,0.3,0.1,0
2000,3,"Davie","county",34835,0.86,-9,-9,-9
2001,3,"Davie","county",36232,0.83,-9,-9,-9
2002,3,"Davie","county",36883,0.81,-9,-9,-9
2003,3,"Davie","county",37535,0.8,-9,-9,-9
2004,3,"Davie","county",37871,0.79,-9,-9,-9
2005,6,"Davie","county",38644,1.55,0.1667,0,0
2006,6,"Davie","county",39838,1.51,0.1667,0,0
2007,6,"Davie","county",40447,1.48,0.1667,0.1667,0
2008,6,"Davie","county",40980,1.46,0.1667,0.3333,0
2009,6,"Davie","county",41760,1.44,0.1667,0.3333,0
2010,5,"Davie","county",41378,1.21,0.2,0.2,0
2011,6,"Davie","county",41560,1.44,0.1667,0.1667,0
2012,6,"Davie","county",41412,1.45,0.1667,0.1667,0
2013,7,"Davie","county",41507,1.69,0.2857,0.1429,0
2014,9,"Davie","county",41476,2.17,0.3333,0.1111,0
2015,8,"Davie","county",41743,1.92,0.375,0,0
2016,7,"Davie","county",42211,1.66,0.4286,0,0
2017,7,"Davie","county",42727,1.64,0.2857,0,0
2000,6,"Duplin","county",49063,1.22,0,0.1667,0
2001,6,"Duplin","county",49595,1.21,0,0.1667,0
2002,7,"Duplin","county",50703,1.38,0.2857,0.1429,0
2003,6,"Duplin","county",51812,1.16,0.1667,0.1667,0
2004,6,"Duplin","county",51821,1.16,0.1667,0.1667,0
2005,7,"Duplin","county",52141,1.34,0.1429,0.1429,0
2006,7,"Duplin","county",52708,1.33,0.1429,0.1429,0
2007,8,"Duplin","county",53133,1.51,0.25,0.125,0
2008,8,"Duplin","county",53442,1.5,0.25,0.125,0
2009,8,"Duplin","county",53672,1.49,0.25,0.125,0
2010,8,"Duplin","county",58729,1.36,0.25,0.125,0
2011,8,"Duplin","county",59476,1.35,0.25,0.125,0
2012,7,"Duplin","county",60059,1.17,0.1429,0.1429,0
2013,7,"Duplin","county",60104,1.16,0.1429,0.1429,0
2014,7,"Duplin","county",60126,1.16,0.1429,0.1429,0
2015,5,"Duplin","county",59868,0.84,0.2,0.2,0
2016,5,"Duplin","county",59597,0.84,0.2,0.2,0
2017,5,"Duplin","county",59513,0.84,0.2,0.2,0
2000,17,"Durham","county",223314,0.76,0.2353,0.1765,0
2001,19,"Durham","county",228087,0.83,0.1579,0.1579,0
2002,20,"Durham","county",231434,0.86,0.25,0.15,0
2003,18,"Durham","county",234780,0.77,0.2222,0.1667,0
2004,21,"Durham","county",239662,0.88,0.2857,0.1429,0
2005,25,"Durham","county",242527,1.03,0.28,0.12,0
2006,26,"Durham","county",246825,1.05,0.3077,0.1538,0
2007,26,"Durham","county",254740,1.02,0.3077,0.1538,0
2008,26,"Durham","county",260471,1,0.3077,0.1154,0
2009,30,"Durham","county",266189,1.13,0.4,0.1,0
2010,29,"Durham","county",268925,1.08,0.3793,0.069,0
2011,33,"Durham","county",272314,1.21,0.3939,0.1212,0.0303
2012,37,"Durham","county",282511,1.31,0.4865,0.1081,0.027
2013,38,"Durham","county",286053,1.33,0.5,0.0789,0.0526
2014,40,"Durham","county",292191,1.37,0.525,0.075,0.025
2015,40,"Durham","county",297219,1.35,0.5,0.075,0.025
2016,44,"Durham","county",301520,1.46,0.5227,0.1136,0.0227
2017,45,"Durham","county",306184,1.47,0.5333,0.0889,0.0444
2000,3,"Edgecombe","county",55606,0.54,-9,-9,-9
2001,4,"Edgecombe","county",54713,0.73,-9,-9,-9
2002,4,"Edgecombe","county",54630,0.73,-9,-9,-9
2003,4,"Edgecombe","county",54547,0.73,-9,-9,-9
2004,4,"Edgecombe","county",53777,0.74,-9,-9,-9
2005,4,"Edgecombe","county",53554,0.75,-9,-9,-9
2006,3,"Edgecombe","county",52641,0.57,-9,-9,-9
2007,3,"Edgecombe","county",51813,0.58,-9,-9,-9
2008,3,"Edgecombe","county",51811,0.58,-9,-9,-9
2009,3,"Edgecombe","county",51339,0.58,-9,-9,-9
2010,3,"Edgecombe","county",56681,0.53,-9,-9,-9
2011,2,"Edgecombe","county",56089,0.36,-9,-9,-9
2012,2,"Edgecombe","county",56085,0.36,-9,-9,-9
2013,4,"Edgecombe","county",55704,0.72,-9,-9,-9
2014,3,"Edgecombe","county",55483,0.54,-9,-9,-9
2015,3,"Edgecombe","county",54367,0.55,-9,-9,-9
2016,3,"Edgecombe","county",53502,0.56,-9,-9,-9
2017,3,"Edgecombe","county",52856,0.57,-9,-9,-9
2000,38,"Forsyth","county",306067,1.24,0.1579,0.0789,0.0263
2001,39,"Forsyth","county",310331,1.26,0.1795,0.0513,0.0256
2002,40,"Forsyth","county",314540,1.27,0.2,0.05,0.025
2003,43,"Forsyth","county",318751,1.35,0.2093,0.0698,0.0233
2004,39,"Forsyth","county",321852,1.21,0.1795,0.0769,0.0256
2005,44,"Forsyth","county",324361,1.36,0.2045,0.0909,0.0227
2006,47,"Forsyth","county",331851,1.42,0.234,0.1064,0.0213
2007,48,"Forsyth","county",338679,1.42,0.2708,0.1042,0.0208
2008,52,"Forsyth","county",343786,1.51,0.3077,0.0962,0.0192
2009,52,"Forsyth","county",355640,1.46,0.3269,0.0769,0.0192
2010,51,"Forsyth","county",351798,1.45,0.3137,0.098,0.0196
2011,54,"Forsyth","county",354878,1.52,0.3148,0.0926,0.0185
2012,59,"Forsyth","county",357767,1.65,0.3559,0.1186,0.0169
2013,62,"Forsyth","county",360471,1.72,0.3871,0.0968,0.0161
2014,62,"Forsyth","county",364248,1.7,0.3871,0.1452,0
2015,61,"Forsyth","county",366543,1.66,0.4098,0.1639,0
2016,63,"Forsyth","county",369144,1.71,0.3968,0.1905,0.0159
2017,61,"Forsyth","county",372651,1.64,0.377,0.1967,0.0164
2000,3,"Franklin","county",47260,0.63,-9,-9,-9
2001,2,"Franklin","county",48813,0.41,-9,-9,-9
2002,2,"Franklin","county",49946,0.4,-9,-9,-9
2003,2,"Franklin","county",51079,0.39,-9,-9,-9
2004,2,"Franklin","county",52855,0.38,-9,-9,-9
2005,3,"Franklin","county",54181,0.55,-9,-9,-9
2006,2,"Franklin","county",55316,0.36,-9,-9,-9
2007,2,"Franklin","county",56456,0.35,-9,-9,-9
2008,2,"Franklin","county",57911,0.35,-9,-9,-9
2009,2,"Franklin","county",59199,0.34,-9,-9,-9
2010,2,"Franklin","county",60978,0.33,-9,-9,-9
2011,3,"Franklin","county",61651,0.49,-9,-9,-9
2012,2,"Franklin","county",61840,0.32,-9,-9,-9
2013,2,"Franklin","county",62697,0.32,-9,-9,-9
2014,2,"Franklin","county",63225,0.32,-9,-9,-9
2015,2,"Franklin","county",64206,0.31,-9,-9,-9
2016,2,"Franklin","county",65445,0.31,-9,-9,-9
2017,2,"Franklin","county",66514,0.3,-9,-9,-9
2000,23,"Gaston","county",190365,1.21,0.1739,0.1304,0.0435
2001,23,"Gaston","county",191112,1.2,0.2174,0.1304,0.087
2002,24,"Gaston","county",192603,1.25,0.2917,0.0833,0.125
2003,23,"Gaston","county",194094,1.18,0.2174,0.087,0.087
2004,22,"Gaston","county",192650,1.14,0.1818,0.0909,0.0455
2005,25,"Gaston","county",192641,1.3,0.2,0.12,0.04
2006,25,"Gaston","county",197232,1.27,0.2,0.12,0.04
2007,27,"Gaston","county",200972,1.34,0.2222,0.0741,0.1111
2008,26,"Gaston","county",205014,1.27,0.2308,0.0769,0.0769
2009,22,"Gaston","county",207270,1.06,0.2273,0.0909,0.0455
2010,24,"Gaston","county",206384,1.16,0.25,0.0833,0.0417
2011,25,"Gaston","county",207506,1.2,0.28,0.08,0.04
2012,28,"Gaston","county",208582,1.34,0.2857,0.1071,0.0714
2013,27,"Gaston","county",209571,1.29,0.2963,0.1481,0.0741
2014,24,"Gaston","county",210735,1.14,0.3333,0.1667,0.0417
2015,24,"Gaston","county",212636,1.13,0.3333,0.1667,0.0417
2016,25,"Gaston","county",215489,1.16,0.28,0.16,0.08
2017,24,"Gaston","county",218527,1.1,0.2917,0.1667,0.0833
2000,0,"Gates","county",10516,0,-9,-9,-9
2001,0,"Gates","county",10492,0,-9,-9,-9
2002,0,"Gates","county",10609,0,-9,-9,-9
2003,0,"Gates","county",10726,0,-9,-9,-9
2004,0,"Gates","county",10882,0,-9,-9,-9
2005,0,"Gates","county",11071,0,-9,-9,-9
2006,0,"Gates","county",11563,0,-9,-9,-9
2007,0,"Gates","county",11819,0,-9,-9,-9
2008,0,"Gates","county",11584,0,-9,-9,-9
2009,0,"Gates","county",11623,0,-9,-9,-9
2010,0,"Gates","county",12214,0,-9,-9,-9
2011,0,"Gates","county",11944,0,-9,-9,-9
2012,0,"Gates","county",11830,0,-9,-9,-9
2013,0,"Gates","county",11880,0,-9,-9,-9
2014,0,"Gates","county",11912,0,-9,-9,-9
2015,0,"Gates","county",11739,0,-9,-9,-9
2016,0,"Gates","county",11891,0,-9,-9,-9
2017,0,"Gates","county",11960,0,-9,-9,-9
2000,1,"Graham","county",7993,1.25,-9,-9,-9
2001,1,"Graham","county",8034,1.24,-9,-9,-9
2002,1,"Graham","county",8108,1.23,-9,-9,-9
2003,1,"Graham","county",8181,1.22,-9,-9,-9
2004,1,"Graham","county",8137,1.23,-9,-9,-9
2005,0,"Graham","county",8105,0,-9,-9,-9
2006,0,"Graham","county",8106,0,-9,-9,-9
2007,0,"Graham","county",8144,0,-9,-9,-9
2008,0,"Graham","county",8087,0,-9,-9,-9
2009,0,"Graham","county",8327,0,-9,-9,-9
2010,0,"Graham","county",8888,0,-9,-9,-9
2011,0,"Graham","county",8942,0,-9,-9,-9
2012,0,"Graham","county",8850,0,-9,-9,-9
2013,0,"Graham","county",8854,0,-9,-9,-9
2014,0,"Graham","county",8829,0,-9,-9,-9
2015,0,"Graham","county",8761,0,-9,-9,-9
2016,0,"Graham","county",8835,0,-9,-9,-9
2017,0,"Graham","county",8837,0,-9,-9,-9
2000,4,"Granville","county",48498,0.82,-9,-9,-9
2001,4,"Granville","county",49671,0.81,-9,-9,-9
2002,3,"Granville","county",50638,0.59,-9,-9,-9
2003,3,"Granville","county",51605,0.58,-9,-9,-9
2004,3,"Granville","county",53346,0.56,-9,-9,-9
2005,4,"Granville","county",53977,0.74,-9,-9,-9
2006,3,"Granville","county",53837,0.56,-9,-9,-9
2007,4,"Granville","county",55667,0.72,-9,-9,-9
2008,4,"Granville","county",56254,0.71,-9,-9,-9
2009,3,"Granville","county",57439,0.52,-9,-9,-9
2010,3,"Granville","county",60122,0.5,-9,-9,-9
2011,3,"Granville","county",60863,0.49,-9,-9,-9
2012,4,"Granville","county",56748,0.7,-9,-9,-9
2013,4,"Granville","county",57910,0.69,-9,-9,-9
2014,3,"Granville","county",58104,0.52,-9,-9,-9
2015,3,"Granville","county",58547,0.51,-9,-9,-9
2016,3,"Granville","county",59433,0.5,-9,-9,-9
2017,3,"Granville","county",59975,0.5,-9,-9,-9
2000,1,"Greene","county",18974,0.53,-9,-9,-9
2001,1,"Greene","county",19008,0.53,-9,-9,-9
2002,1,"Greene","county",19443,0.51,-9,-9,-9
2003,1,"Greene","county",19878,0.5,-9,-9,-9
2004,1,"Greene","county",20262,0.49,-9,-9,-9
2005,1,"Greene","county",20267,0.49,-9,-9,-9
2006,1,"Greene","county",20839,0.48,-9,-9,-9
2007,1,"Greene","county",21110,0.47,-9,-9,-9
2008,1,"Greene","county",21210,0.47,-9,-9,-9
2009,1,"Greene","county",21389,0.47,-9,-9,-9
2010,1,"Greene","county",21382,0.47,-9,-9,-9
2011,1,"Greene","county",21489,0.47,-9,-9,-9
2012,1,"Greene","county",21363,0.47,-9,-9,-9
2013,1,"Greene","county",21073,0.47,-9,-9,-9
2014,1,"Greene","county",21286,0.47,-9,-9,-9
2015,1,"Greene","county",21158,0.47,-9,-9,-9
2016,1,"Greene","county",21421,0.47,-9,-9,-9
2017,1,"Greene","county",21522,0.46,-9,-9,-9
2000,42,"Guilford","county",421048,1,0.2381,0.1905,0.0476
2001,45,"Guilford","county",424031,1.06,0.2667,0.1778,0.0222
2002,45,"Guilford","county",432412,1.04,0.2444,0.1556,0.0444
2003,46,"Guilford","county",440793,1.04,0.2391,0.1304,0.0435
2004,52,"Guilford","county",438520,1.19,0.2885,0.1346,0.0577
2005,46,"Guilford","county",438775,1.05,0.3043,0.087,0.0217
2006,50,"Guilford","county",449071,1.11,0.3,0.1,0.04
2007,49,"Guilford","county",460780,1.06,0.3265,0.1224,0.0408
2008,49,"Guilford","county",468439,1.05,0.3265,0.0816,0.0408
2009,46,"Guilford","county",476038,0.97,0.3261,0.0435,0.0217
2010,47,"Guilford","county",490371,0.96,0.3617,0.0638,0.0426
