"year","total","region","type","population","providerRate"
2017,0,"Warren","county",20133,0
2011,0,"Washington","county",13060,0
2012,0,"Washington","county",12821,0
2013,1,"Washington","county",12826,0.78
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,0,"Watauga","county",52111,0
2012,0,"Watauga","county",52517,0
2013,1,"Watauga","county",52682,0.19
2014,2,"Watauga","county",52923,0.38
2015,2,"Watauga","county",53737,0.37
2016,5,"Watauga","county",54992,0.91
2017,3,"Watauga","county",56170,0.53
2011,0,"Wayne","county",123710,0
2012,0,"Wayne","county",124915,0
2013,9,"Wayne","county",125101,0.72
2014,6,"Wayne","county",125681,0.48
2015,4,"Wayne","county",124984,0.32
2016,4,"Wayne","county",124808,0.32
2017,4,"Wayne","county",124945,0.32
2011,0,"Wilkes","county",69592,0
2012,0,"Wilkes","county",69755,0
2013,2,"Wilkes","county",69754,0.29
2014,1,"Wilkes","county",69883,0.14
2015,2,"Wilkes","county",69663,0.29
2016,3,"Wilkes","county",70027,0.43
2017,2,"Wilkes","county",70536,0.28
2011,1,"Wilson","county",81380,0.12
2012,2,"Wilson","county",81796,0.24
2013,6,"Wilson","county",81397,0.74
2014,2,"Wilson","county",81410,0.25
2015,3,"Wilson","county",81689,0.37
2016,3,"Wilson","county",81758,0.37
2017,3,"Wilson","county",82035,0.37
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,1,"Yadkin","county",37705,0.27
2016,3,"Yadkin","county",37725,0.8
2017,1,"Yadkin","county",37687,0.27
2011,1,"Yancey","county",18069,0.55
2012,2,"Yancey","county",17874,1.12
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,107,"North Carolina","state",9669244,0.11
2012,155,"North Carolina","state",9765229,0.16
2013,424,"North Carolina","state",9861952,0.43
2014,429,"North Carolina","state",9953687,0.43
2015,460,"North Carolina","state",10056683,0.46
2016,465,"North Carolina","state",10155942,0.46
2017,405,"North Carolina","state",10272692,0.39
