"year","total","region","type","population","providerRate"
2011,13,"Vance","county",45558,2.85
2012,12,"Vance","county",45530,2.64
2013,8,"Vance","county",45056,1.78
2014,11,"Vance","county",45077,2.44
2015,10,"Vance","county",45097,2.22
2016,10,"Vance","county",44945,2.22
2017,13,"Vance","county",44862,2.9
2011,65,"Wake","county",925938,0.7
2012,79,"Wake","county",945603,0.84
2013,63,"Wake","county",964616,0.65
2014,79,"Wake","county",985310,0.8
2015,92,"Wake","county",1007631,0.91
2016,91,"Wake","county",1026748,0.89
2017,118,"Wake","county",1048771,1.13
2011,2,"Warren","county",20883,0.96
2012,3,"Warren","county",20674,1.45
2013,2,"Warren","county",20453,0.98
2014,3,"Warren","county",20514,1.46
2015,3,"Warren","county",20473,1.47
2016,3,"Warren","county",20121,1.49
2017,2,"Warren","county",20133,0.99
2011,1,"Washington","county",13060,0.77
2012,1,"Washington","county",12821,0.78
2013,1,"Washington","county",12826,0.78
2014,1,"Washington","county",12679,0.79
2015,0,"Washington","county",12589,0
2016,2,"Washington","county",12425,1.61
2017,1,"Washington","county",12349,0.81
2011,5,"Watauga","county",52111,0.96
2012,7,"Watauga","county",52517,1.33
2013,4,"Watauga","county",52682,0.76
2014,4,"Watauga","county",52923,0.76
2015,4,"Watauga","county",53737,0.74
2016,6,"Watauga","county",54992,1.09
2017,6,"Watauga","county",56170,1.07
2011,8,"Wayne","county",123710,0.65
2012,9,"Wayne","county",124915,0.72
2013,7,"Wayne","county",125101,0.56
2014,13,"Wayne","county",125681,1.03
2015,16,"Wayne","county",124984,1.28
2016,11,"Wayne","county",124808,0.88
2017,11,"Wayne","county",124945,0.88
2011,6,"Wilkes","county",69592,0.86
2012,4,"Wilkes","county",69755,0.57
2013,5,"Wilkes","county",69754,0.72
2014,5,"Wilkes","county",69883,0.72
2015,5,"Wilkes","county",69663,0.72
2016,5,"Wilkes","county",70027,0.71
2017,6,"Wilkes","county",70536,0.85
2011,8,"Wilson","county",81380,0.98
2012,8,"Wilson","county",81796,0.98
2013,4,"Wilson","county",81397,0.49
2014,6,"Wilson","county",81410,0.74
2015,6,"Wilson","county",81689,0.73
2016,6,"Wilson","county",81758,0.73
2017,6,"Wilson","county",82035,0.73
2011,2,"Yadkin","county",38442,0.52
2012,2,"Yadkin","county",38247,0.52
2013,1,"Yadkin","county",38131,0.26
2014,1,"Yadkin","county",37842,0.26
2015,1,"Yadkin","county",37705,0.27
2016,1,"Yadkin","county",37725,0.27
2017,1,"Yadkin","county",37687,0.27
2011,1,"Yancey","county",18069,0.55
2012,1,"Yancey","county",17874,0.56
2013,2,"Yancey","county",17921,1.12
2014,3,"Yancey","county",17907,1.68
2015,3,"Yancey","county",17959,1.67
2016,3,"Yancey","county",18142,1.65
2017,4,"Yancey","county",18199,2.2
2011,918,"North Carolina","state",9669244,0.95
2012,961,"North Carolina","state",9765229,0.98
2013,726,"North Carolina","state",9861952,0.74
2014,949,"North Carolina","state",9953687,0.95
2015,990,"North Carolina","state",10056683,0.98
2016,1071,"North Carolina","state",10155942,1.05
2017,1171,"North Carolina","state",10272692,1.14
