"year","total","region","type","population","providerRate"
2013,0,"Washington","county",12826,0
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,4,"Watauga","county",52111,0.77
2012,4,"Watauga","county",52517,0.76
2013,4,"Watauga","county",52682,0.76
2014,4,"Watauga","county",52923,0.76
2015,3,"Watauga","county",53737,0.56
2016,3,"Watauga","county",54992,0.55
2017,3,"Watauga","county",56170,0.53
2011,4,"Wayne","county",123710,0.32
2012,3,"Wayne","county",124915,0.24
2013,3,"Wayne","county",125101,0.24
2014,3,"Wayne","county",125681,0.24
2015,3,"Wayne","county",124984,0.24
2016,3,"Wayne","county",124808,0.24
2017,2,"Wayne","county",124945,0.16
2011,2,"Wilkes","county",69592,0.29
2012,2,"Wilkes","county",69755,0.29
2013,2,"Wilkes","county",69754,0.29
2014,2,"Wilkes","county",69883,0.29
2015,2,"Wilkes","county",69663,0.29
2016,2,"Wilkes","county",70027,0.29
2017,2,"Wilkes","county",70536,0.28
2011,3,"Wilson","county",81380,0.37
2012,2,"Wilson","county",81796,0.24
2013,2,"Wilson","county",81397,0.25
2014,2,"Wilson","county",81410,0.25
2015,2,"Wilson","county",81689,0.24
2016,2,"Wilson","county",81758,0.24
2017,2,"Wilson","county",82035,0.24
2011,0,"Yadkin","county",38442,0
2012,1,"Yadkin","county",38247,0.26
2013,1,"Yadkin","county",38131,0.26
2014,1,"Yadkin","county",37842,0.26
2015,1,"Yadkin","county",37705,0.27
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,316,"North Carolina","state",9669244,0.33
2012,322,"North Carolina","state",9765229,0.33
2013,330,"North Carolina","state",9861952,0.33
2014,342,"North Carolina","state",9953687,0.34
2015,335,"North Carolina","state",10056683,0.33
2016,335,"North Carolina","state",10155942,0.33
2017,332,"North Carolina","state",10272692,0.32
